requested_density,effective_density,density_index,run_index,comparison_mode,pv_speed_graph_ppo,pv_speed_comparison,pv_speed_delta,pv_speed_ratio,priority_time_loss_delta,background_flow_delta,background_flow_ratio,all_speed_delta,priority_stopped_delta
0.3,0.3,0,14,left_if_safe,5.837,3.0495,2.7874999999999996,1.9140842761108376,-0.46458333333333335,0.1396653750000021,1.246719545513667,0.4678741666666697,-0.3915
0.3,0.3,0,15,baseline1_hdv,4.749,2.455,2.2939999999999996,1.9344195519348266,-0.3823333333333333,-0.01376200000000094,0.9806410455692218,-0.043961666666677335,-0.096
0.3,0.3,0,15,baseline2_matched,4.749,3.3125,1.4364999999999997,1.4336603773584904,-0.2394166666666666,-0.01329387500000001,0.9812872327341374,-0.04311583333334301,-0.0695
0.3,0.3,0,15,graph_noop,4.749,2.4725,2.2764999999999995,1.9207280080889786,-0.3794166666666666,-0.013866375000000208,0.9804970851378155,-0.044324166666676934,-0.11250000000000002
0.3,0.3,0,15,left_if_safe,4.749,4.749,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.3,0.3,0,16,baseline1_hdv,5.8545,2.438,3.4164999999999996,2.4013535684987692,-0.5694166666666666,-0.026222874999997647,0.9642151183419065,-0.0845625000000001,-0.0445
0.3,0.3,0,16,baseline2_matched,5.8545,3.6455,2.2089999999999996,1.6059525442326155,-0.36816666666666664,-0.02214999999999745,0.9696042010699287,-0.07199249999999457,-0.003
0.3,0.3,0,16,graph_noop,5.8545,2.5575,3.2969999999999997,2.289149560117302,-0.5495,-0.029423124999996553,0.9600225070304794,-0.09532958333333763,-0.04
0.3,0.3,0,16,left_if_safe,5.8545,5.8145,0.040000000000000036,1.006879353340786,-0.00666666666666671,-0.0005919999999969283,0.99916284990921,-0.0019400000000029394,0.0005
0.3,0.3,0,17,baseline1_hdv,5.141,2.3635,2.7775,2.175163951766448,-0.46291666666666664,-0.01300512500000095,0.9817510412716464,-0.0410358333333356,-0.1755
0.3,0.3,0,17,baseline2_matched,5.141,3.2585,1.8824999999999998,1.5777198097284026,-0.31375,-0.014141125000001531,0.9801885718588702,-0.04556833333333499,-0.14250000000000002
0.3,0.3,0,17,graph_noop,5.141,2.416,2.725,2.1278973509933774,-0.4541666666666666,-0.012774625000001594,0.9820686821217385,-0.04031124999999758,-0.184
0.3,0.3,0,17,left_if_safe,5.141,5.141,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.3,0.3,0,18,baseline1_hdv,5.5335,2.4555,3.0780000000000003,2.253512522907758,-0.5130000000000001,-0.028801749999999182,0.9608486491225816,-0.09344083333332698,-0.0375
0.3,0.3,0,18,baseline2_matched,5.5335,3.6445,1.8890000000000002,1.5183152695843052,-0.3148333333333334,-0.021439624999998963,0.9705616671944459,-0.06989124999999508,-0.0015
0.3,0.3,0,18,graph_noop,5.5335,2.4825,3.051,2.2290030211480363,-0.5085,-0.020911374999998844,0.9712661554984833,-0.0671620833333324,-0.1275
0.3,0.3,0,18,left_if_safe,5.5335,5.716,-0.1825000000000001,0.968072078376487,0.030416666666666647,0.000836250000000871,1.0011844674358221,0.002635416666671997,0.001
0.3,0.3,0,19,baseline1_hdv,5.869,2.493,3.376,2.354191736863217,-0.5626666666666666,-0.028317749999999586,0.9614485247732825,-0.09157916666666344,-0.0285
0.3,0.3,0,19,baseline2_matched,5.869,3.6075,2.2615,1.626888426888427,-0.3769166666666667,-0.021204124999998464,0.9708506416938277,-0.06879583333332695,-0.007
0.3,0.3,0,19,graph_noop,5.869,2.4705,3.3985,2.375632463064157,-0.5664166666666666,-0.030935874999999613,0.958033817532646,-0.10028749999999276,-0.0655
0.3,0.3,0,19,left_if_safe,5.869,5.869,0.0,1.0,0.0,0.0,1.0,0.0,0.0
