requested_density,effective_density_mean,mode,runs,av_fraction,flow_all_mean,flow_all_std,flow_all_sem,flow_all_ci95_low,flow_all_ci95_high,flow_background_mean,flow_background_std,flow_background_sem,flow_background_ci95_low,flow_background_ci95_high,mean_speed_all_mean,mean_speed_all_std,mean_speed_all_sem,mean_speed_all_ci95_low,mean_speed_all_ci95_high,mean_speed_background_mean,mean_speed_background_std,mean_speed_background_sem,mean_speed_background_ci95_low,mean_speed_background_ci95_high,mean_speed_priority_mean,mean_speed_priority_std,mean_speed_priority_sem,mean_speed_priority_ci95_low,mean_speed_priority_ci95_high,mean_priority_time_loss_mean,mean_priority_time_loss_std,mean_priority_time_loss_sem,mean_priority_time_loss_ci95_low,mean_priority_time_loss_ci95_high,stopped_fraction_all_mean,stopped_fraction_all_std,stopped_fraction_all_sem,stopped_fraction_all_ci95_low,stopped_fraction_all_ci95_high,stopped_fraction_priority_mean,stopped_fraction_priority_std,stopped_fraction_priority_sem,stopped_fraction_priority_ci95_low,stopped_fraction_priority_ci95_high,lane_change_rate_all_mean,lane_change_rate_all_std,lane_change_rate_all_sem,lane_change_rate_all_ci95_low,lane_change_rate_all_ci95_high,rule_requests_mean,rule_requests_std,rule_requests_sem,rule_requests_ci95_low,rule_requests_ci95_high,rule_applied_mean,rule_applied_std,rule_applied_sem,rule_applied_ci95_low,rule_applied_ci95_high,rule_rejected_mean,rule_rejected_std,rule_rejected_sem,rule_rejected_ci95_low,rule_rejected_ci95_high,active_av_count_mean_mean,active_av_count_mean_std,active_av_count_mean_sem,active_av_count_mean_ci95_low,active_av_count_mean_ci95_high,policy_left_requests_mean,policy_left_requests_std,policy_left_requests_sem,policy_left_requests_ci95_low,policy_left_requests_ci95_high,policy_right_requests_mean,policy_right_requests_std,policy_right_requests_sem,policy_right_requests_ci95_low,policy_right_requests_ci95_high,policy_stay_actions_mean,policy_stay_actions_std,policy_stay_actions_sem,policy_stay_actions_ci95_low,policy_stay_actions_ci95_high
0.1,0.1,baseline1_hdv,20,0.95,0.46846268125,0.0003240216409557308,7.24534415358044e-05,0.46832067250458986,0.46860468999541016,0.46720328749999923,0.00032359172390980057,7.235730916186581e-05,0.46706146717404196,0.4673451078259565,4.684626812500001,0.003240216409556434,0.0007245344153578486,4.6832067250459,4.6860468999541025,4.683742230576439,0.003244027307360046,0.0007253865580122666,4.6823204729227355,4.685163988230143,5.0375749999999995,0.02331662779174862,0.005213756474841073,5.027356037309311,5.047793962690688,0.16040416666666668,0.003886104631958116,0.0008689594124735149,0.1587010062182186,0.16210732711511477,1.075e-05,2.513123449750172e-06,5.619514869490161e-07,9.648575085579929e-06,1.1851424914420072e-05,0.001425,0.0008626001086067756,0.00019288324802434515,0.0010469488338722835,0.0018030511661277166,0.000548125,6.20861296909382e-05,1.3882880644880583e-05,0.000520914553936034,0.000575335446063966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.1,baseline2_matched,20,0.95,0.47047693125000034,0.00033401503983156476,7.468803345706787e-05,0.4703305427044245,0.4706233197955762,0.4690237812500004,0.00033110362673437747,7.403702169747847e-05,0.4688786686874733,0.46916889381252747,4.7047693125000025,0.003340150398317017,0.0007468803345709849,4.703305427044244,4.706233197955761,4.70199279448624,0.0033193346038570435,0.0007422257814291684,4.700538031954639,4.703447557017841,5.8126,0.03475576438369223,0.007771625177190191,5.797367614652707,5.827832385347293,0.031233333333333342,0.005792627397282031,0.0012952708628650301,0.028694602442117884,0.0337720642245488,1.8125e-05,5.4031545366913615e-06,1.2081820836978264e-06,1.5756963115952262e-05,2.049303688404774e-05,0.0002,0.0004103913408340616,9.17662935482247e-05,2.013806464547962e-05,0.0003798619353545204,0.0015747500000000002,0.00012565852851865523,2.80981011720309e-05,0.0015196777217028196,0.0016298222782971808,479.65,29.131778632891425,6.514063732862112,466.8824350835902,492.41756491640973,479.65,29.131778632891425,6.514063732862112,466.8824350835902,492.41756491640973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.1,left_if_safe,20,0.95,0.46571665000000023,0.0005166624397463558,0.00011552923366937408,0.46549021270200824,0.4659430872979922,0.4642579000000004,0.0005312263254785548,0.0001187858175207477,0.4640250797976597,0.46449072020234106,4.6571665000000015,0.0051666243974633225,0.0011552923366936882,4.654902127020082,4.659430872979921,4.65421453634084,0.005325577197777432,0.001190835263365318,4.651880499224644,4.6565485734570355,5.835,0.08134494452638086,0.018189282558693703,5.79934900618496,5.8706509938150395,0.02749999999999999,0.013557490754396806,0.0030315470931156162,0.021558167697493382,0.033441832302506594,0.00044399999999999735,6.999248079916097e-05,1.5650794498077273e-05,0.0004133244427837659,0.0004746755572162288,0.00035,0.0007089651464968983,0.00015852942612451613,3.9282324795948404e-05,0.0006607176752040516,0.0038903124999999997,0.0002149639944606392,4.806741043288775e-05,0.0037961003755515397,0.00398452462444846,1223.75,63.321963430010435,14.159221469825907,1195.9979259191412,1251.5020740808588,1223.75,63.321963430010435,14.159221469825907,1195.9979259191412,1251.5020740808588,0.0,0.0,0.0,0.0,0.0,9.468525,0.23251103397699793,0.05199104774913306,9.3666225464117,9.5704274535883,1223.75,63.321963430010435,14.159221469825907,1195.9979259191412,1251.5020740808588,0.0,0.0,0.0,0.0,0.0,17713.3,412.2440641428966,92.18057507443004,17532.626072854117,17893.973927145882
0.1,0.1,nongraph_ppo,20,0.95,0.46605478750000023,0.00042457830685443894,9.493859558982903e-05,0.46586870785264417,0.4662408671473563,0.4645885125000005,0.0004298278034573969,9.611241871501586e-05,0.4644001321593191,0.4647768928406819,4.660547875000001,0.004245783068542676,0.0009493859558979072,4.658687078526441,4.66240867147356,4.6575289473684105,0.004309050661230599,0.0009635330197002036,4.655640422649798,4.659417472087023,5.8651,0.04956351586866241,0.011082739068621868,5.843377831425501,5.886822168574499,0.022483333333333334,0.008260585978110408,0.001847123178103646,0.018862971904250188,0.02610369476241648,0.00042356249999999745,5.882941860515831e-05,1.3154657907792484e-05,0.0003977793705007242,0.0004493456294992707,0.00035,0.0010272600244800422,0.00022970232453054724,-0.00010021655607987261,0.0008002165560798725,0.004302874999999999,0.0003045947750268941,6.810946225513905e-05,0.004169380453979927,0.004436369546020072,1687.7,273.54959138585536,61.16754815560635,1567.8116056150116,1807.5883943849885,1686.2,272.62575080135036,60.960971120873715,1566.7164966030875,1805.6835033969126,1.5,2.819107734914122,0.6303716531163434,0.26447155989196713,2.735528440108033,9.722275,0.1869868046990989,0.041811520620266225,9.640324419584278,9.804225580415721,302.95,181.7448978506325,40.639394615776965,223.29678655307714,382.60321344692284,1384.75,97.83760712742853,21.87715402928481,1341.870778102602,1427.629221897398,17756.85,294.69221678147346,65.89518291634789,17627.695441483957,17886.00455851604
0.1,0.1,policy_noop,20,0.95,0.4683630312499999,0.0002133056125231329,4.769658495839556e-05,0.4682695459434814,0.4684565165565184,0.4671062999999996,0.0002126803816456566,4.755677908402867e-05,0.4670130887129949,0.46719951128700427,4.6836303125,0.0021330561252335322,0.00047696584958444824,4.6826954594348145,4.684565165565186,4.682769924812022,0.002132134151836225,0.0004767596900654657,4.6818354758194936,4.6837043738045505,5.026925,0.027565842230824988,0.006163909708515912,5.014843736971309,5.039006263028692,0.16217916666666665,0.004594307038470848,0.0010273182847526556,0.16016562282855146,0.16419271050478185,1.1e-05,3.795773272581241e-06,8.487607064668493e-07,9.336429015324974e-06,1.2663570984675025e-05,0.001175,0.0008777213321106565,0.00019626445639010968,0.0007903216654753851,0.0015596783345246151,0.000454625,4.302328775760499e-05,9.620299604153924e-06,0.0004357692127758583,0.0004734807872241417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.654275000000002,0.2921734107917493,0.0653319607748322,15.52622435688133,15.782325643118673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31308.55,584.3468215834984,130.66392154966437,31052.448713762657,31564.651286237342
0.2,0.2,baseline1_hdv,20,0.95,0.7861501187499998,0.0015824303325453744,0.0003538421793229055,0.7854565880785269,0.7868436494214728,0.7851491437500002,0.0015805567656989664,0.00035342323704000964,0.7844564342054018,0.7858418532945987,3.9307505937500005,0.007912151662728918,0.001769210896614985,3.9272829403926353,3.9342182471073657,3.930659042553193,0.007912674671836503,0.001769327845006726,3.9271911599769798,3.934126925129406,4.0039,0.041456889466173485,0.009270042298205888,3.985730717095516,4.022069282904483,0.33268333333333333,0.0069094815776955774,0.0015450070497009805,0.3296551195159194,0.33571154715074725,0.003786437500000018,0.0001532414433732118,3.4265828435268625e-05,0.0037192764762668915,0.0038535985237331447,0.004475,0.0015767638410764992,0.0003525751133110727,0.003783952777910297,0.0051660472220897025,0.0306133125,0.00022041538051394081,4.9286377411565415e-05,0.03051671120027333,0.03070991379972667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,baseline2_matched,20,0.95,0.7818395125,0.0015006176529334765,0.000335548308019544,0.7811818378162816,0.7824971871837183,0.7805813249999998,0.001496748320592591,0.0003346830990053682,0.7799253461259492,0.7812373038740503,3.9091975625,0.00750308826466702,0.0016777415400976389,3.9059091890814086,3.9124859359185917,3.907791364205258,0.0074931079879494225,0.0016755098823801582,3.904507364835793,3.911075363574723,5.03275,0.0526429132532526,0.01177131325678974,5.0096782260166925,5.055821773983308,0.16120833333333334,0.008773818875542096,0.0019618855427982894,0.1573630376694487,0.16505362899721798,0.004116062500000019,0.0001759387532674833,3.934110121826559e-05,0.004038953941612218,0.00419317105838782,0.001175,0.0008155559937535671,0.00018236386414903697,0.0008175668262678876,0.0015324331737321126,0.0323179375,0.00026482073287265577,5.9215716055457144e-05,0.0322018746965313,0.03243400030346869,1674.65,52.08826011785442,11.647289045321369,1651.8213134711702,1697.47868652883,1674.65,52.08826011785442,11.647289045321369,1651.8213134711702,1697.47868652883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,left_if_safe,20,0.95,0.7409345187500002,0.0630228642075098,0.014092340850473032,0.713313530683073,0.7685555068169273,0.7396804125,0.06285195642740031,0.014054124709052191,0.7121343280702578,0.7672264969297423,3.7046725937499985,0.3151143210375483,0.07046170425236499,3.566567653415363,3.8427775340846337,3.703030851063828,0.3146530985101387,0.07035857175996078,3.565128050414305,3.840933651713351,5.016425,0.6969226581532333,0.15583664386904775,4.710985178016666,5.3218648219833335,0.16392916666666668,0.11615377635887221,0.025972773978174626,0.11302252966944441,0.21483580366388894,0.028983000000000286,0.06717689117884243,0.015021209519299765,-0.0004585706578272529,0.05842457065782783,0.04425,0.1273525463138903,0.0284768950665549,-0.011564714330447604,0.1000647143304476,0.03261571875,0.0027157650452578567,0.000607263525211436,0.031425482240585584,0.03380595525941442,3545.25,323.1189898148163,72.25160260469914,3403.63685889479,3686.86314110521,3545.25,323.1189898148163,72.25160260469914,3403.63685889479,3686.86314110521,0.0,0.0,0.0,0.0,0.0,18.69355,6.123524013137671,1.3692615955228147,16.00979727277528,21.377302727224716,3545.25,323.1189898148163,72.25160260469914,3403.63685889479,3686.86314110521,0.0,0.0,0.0,0.0,0.0,33841.85,12026.112323103203,2689.1204659506675,28571.17388673669,39112.52611326331
0.2,0.2,nongraph_ppo,20,0.95,0.7603928312500001,0.00454380677628238,0.001016026082839158,0.7584014201276353,0.7623842423723649,0.7590743375,0.0045177585690972435,0.0010102015266433616,0.757094342507779,0.761054332492221,3.80196415625,0.02271903388141067,0.005080130414195515,3.792007100638177,3.811921211861823,3.8001218397997496,0.022617064175705998,0.0050573292948353854,3.7902094743818724,3.810034205217627,5.273975,0.17018724015191708,0.03805502378827682,5.199387153374977,5.348562846625023,0.12100416666666666,0.028364540025319504,0.006342503964712801,0.10857285889582957,0.13343547443750375,0.00862125,0.003839219082849806,0.0008584754849766563,0.006938638049445754,0.010303861950554247,0.005325,0.01111101279196266,0.0024844979901698237,0.00045538393926714514,0.010194616060732855,0.0337544375,0.00048594192225945114,0.00010865991712890509,0.03354146406242734,0.033967410937572655,4088.65,456.08404984861704,101.98349389149104,3888.7623519726776,4288.537648027323,4086.25,454.48315063435115,101.62552194466858,3887.0639769884497,4285.436023011551,2.4,3.530319800632351,0.7894035056527442,0.8527691289206214,3.9472308710793786,17.314975,0.48161661633666597,0.10769274932222209,17.103897211328444,17.526052788671556,440.8,196.37842093907955,43.91154985338499,354.7333622873654,526.8666377126345,3647.85,279.3662517763714,62.468192959128785,3525.4123418001077,3770.287658199892,30541.3,763.5416853474065,170.7331112091556,30206.663102030056,30875.936897969943
0.2,0.2,policy_noop,20,0.95,0.7875377749999999,0.001480277518655482,0.00033100011572783706,0.7868890147731733,0.7881865352268265,0.7865359437499999,0.0014798880177866614,0.0003309130206858393,0.7858873542294557,0.7871845332705442,3.937688874999999,0.007401387593277716,0.0016550005786392537,3.934445073865866,3.9409326761341323,3.9376017209011307,0.007408700965140372,0.0016566358983022172,3.9343547145404583,3.940848727261803,4.007325,0.028997856091351575,0.006484117742201847,3.994616129225284,4.020033870774715,0.3321125,0.004832976015225258,0.0010806862903669735,0.3299943548708807,0.33423064512911926,0.0037510312500000213,0.00018674742333792707,4.175799332065356e-05,0.0036691855830915405,0.003832876916908502,0.004200000000000001,0.0019221698265515623,0.0004298102396468273,0.0033575719302922193,0.005042428069707782,0.029238375,0.0002357665619008061,5.2719005923161444e-05,0.029135045748390605,0.029341704251609396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.541700000000002,0.9341900572998488,0.20889124720268856,31.132273155482732,31.951126844517272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63083.4,1868.3801145996977,417.7824944053771,62264.54631096546,63902.253689034544
