requested_density,model_preset,comparison_mode,runs,pv_speed_win_rate,pv_speed_delta_mean,pv_speed_delta_std,pv_speed_delta_ci_low,pv_speed_delta_ci_high,priority_time_loss_delta_mean,priority_time_loss_delta_std,priority_time_loss_delta_ci_low,priority_time_loss_delta_ci_high,background_flow_delta_mean,background_flow_delta_std,background_flow_delta_ci_low,background_flow_delta_ci_high,background_flow_ratio_mean,background_flow_ratio_std,background_flow_ratio_ci_low,background_flow_ratio_ci_high,all_speed_delta_mean,all_speed_delta_std,all_speed_delta_ci_low,all_speed_delta_ci_high,priority_stopped_delta_mean,priority_stopped_delta_std,priority_stopped_delta_ci_low,priority_stopped_delta_ci_high,nongraph_ppo_speed_advantage
0.3,node-mlp-matched,left_if_safe,20,0.35,-0.0051749999999999964,0.5703951371637033,-0.21777562499999997,0.2600812499999999,0.0008624999999999993,0.09506585619395053,-0.04374583333333332,0.03606593749999994,0.00614975625000031,0.04211568161196701,-0.006770468281250001,0.02699804453125032,1.0131125194647759,0.07777855554381594,0.9902201914765456,1.0507485493304272,0.020494874999999347,0.14081195646207548,-0.0232790098958324,0.08912825208333176,0.0019000000000000052,0.14391733738504198,-0.06567625,0.056600624999999995,False
0.3,node-mlp-matched,policy_noop,20,1.0,0.8783,0.2953649571204019,0.74644875,1.001478125,-0.1463833333333333,0.049227492853400306,-0.16694166666666668,-0.12477864583333334,-0.0264343562499998,0.008497267318886635,-0.03004101125000003,-0.02278997218749951,0.9639634404528982,0.011701381210135541,0.9588960733852835,0.9688879546533555,-0.08738260416666546,0.028493623301348636,-0.09968532812499874,-0.07548982552083021,0.0485,0.06438535302543993,0.020498750000000013,0.0764,True
0.4,node-mlp-matched,baseline1_hdv,20,1.0,0.5204000000000001,0.14282917658591512,0.455649375,0.5776262500000001,-0.08673333333333336,0.023804862764319194,-0.09640020833333335,-0.07611197916666668,-0.0031554875000001426,0.011056668212159736,-0.008531610937500465,0.00010834062499957438,0.9947658394154594,0.018357047575326378,0.9857125410238144,1.0001691572168718,-0.007563468750000413,0.0277032115616135,-0.02123959726562628,0.0005824968749996448,-0.06519999999999998,0.03447058242373603,-0.079651875,-0.049949375000000004,True
0.4,node-mlp-matched,baseline2_matched,20,0.9,0.13087500000000002,0.13946598104348262,0.06989875000000004,0.18857562500000002,-0.02181250000000002,0.023244330173913755,-0.031400208333333346,-0.011733333333333379,-0.005055587500000197,0.011123857976429546,-0.010551485312499905,-0.0016579240625001189,0.9916484204756921,0.018412183662315833,0.9827830952484847,0.9972139616518095,-0.012557171875000583,0.027864371477680446,-0.026272473828125753,-0.0041695332031257085,-0.01755000000000001,0.03524982269458953,-0.032175625000000006,-0.0026000000000000133,True
0.4,node-mlp-matched,left_if_safe,20,0.5,-0.01849999999999995,0.17253969794925758,-0.10005312499999987,0.04675375,0.0030833333333332934,0.028756616324876264,-0.007729166666666698,0.016737604166666635,0.00030720000000004075,0.014313610887731452,-0.006843437812499869,0.005624756249999915,1.000665519181389,0.023828041935372246,0.9891758647455425,1.009398132328445,0.0007564375000007395,0.03586786773290434,-0.016628804687497955,0.013801140234375758,0.005424999999999997,0.05074919626016389,-0.016725625000000004,0.027500624999999994,False
0.4,node-mlp-matched,policy_noop,20,1.0,0.506575,0.14160826943962065,0.44294875000000006,0.56465125,-0.0844291666666667,0.02360137823993676,-0.0940459375,-0.07387083333333337,-0.0028167062499999786,0.01133561687091623,-0.008377844218749935,0.0004980151562500898,0.9953308694869147,0.018794880413670605,0.9862323259022037,1.0008390875531683,-0.006725156249999686,0.028400661264739474,-0.020683543359374418,0.0016728730468756683,-0.07835,0.039065767758055335,-0.09482499999999998,-0.06124999999999999,True
0.5,node-mlp-matched,baseline1_hdv,20,0.95,0.42194999999999994,0.15747338120924975,0.34547375,0.4810762499999999,-0.07032499999999998,0.026245563534874953,-0.07999208333333332,-0.057991666666666664,-0.0032643499999998023,0.01826841934467699,-0.012390434843750226,0.002533627187500141,0.9934992463941728,0.03638618819408036,0.9752564527393562,1.0051087141315598,-0.006317724999999441,0.03660690049999428,-0.024889287812499366,0.005339148125000637,-0.073425,0.05269781654320274,-0.09420000000000002,-0.04920000000000002,True
0.5,node-mlp-matched,baseline2_matched,20,0.85,0.043525,0.1563479987416735,-0.02907562500000001,0.10105124999999998,-0.007254166666666673,0.026057999790278903,-0.017050208333333334,0.005038020833333326,-0.0050371937499999716,0.018139538894907492,-0.013944221718749893,0.0007397542187501674,0.9899975569085626,0.036026156613268544,0.9717651712555114,1.0014870697966418,-0.010052625000000037,0.036349713897420734,-0.02816641343749966,0.0015224037500000324,0.05,0.05761601568277605,0.027674375,0.076700625,False
0.5,node-mlp-matched,left_if_safe,20,0.5,0.005800000000000005,0.1994296076841466,-0.08462749999999998,0.08585124999999996,-0.0009666666666666712,0.03323826794735777,-0.013954375000000015,0.014508749999999996,-0.002665431250000094,0.02048098857499357,-0.01270818593750007,0.0044678031250000565,0.9948981950704351,0.0405742923777456,0.975377396158648,1.0090461141239195,-0.005327962500000477,0.04104845933308908,-0.025619021875000928,0.008788070000000028,-0.00802499999999999,0.06878139952816192,-0.03532624999999997,0.023450625000000017,False
0.5,node-mlp-matched,policy_noop,20,0.95,0.40525,0.15647183200348336,0.332249375,0.4634499999999999,-0.06754166666666668,0.026078638667247224,-0.07747510416666667,-0.05541645833333334,-0.0033093000000000454,0.018231560814718793,-0.012576442812500201,0.002499491562499957,0.9934080006686598,0.036306132214677156,0.9749279900964077,1.0049712085133358,-0.006415974999999863,0.036532866581169054,-0.024851054062500065,0.0052469628125003534,-0.08905000000000002,0.05140010751575895,-0.10837500000000003,-0.06489937500000001,True
0.6,node-mlp-matched,baseline1_hdv,20,1.0,0.42610000000000003,0.10081491639842319,0.383274375,0.468925625,-0.07101666666666667,0.016802486066403863,-0.0780335416666667,-0.06371666666666667,0.0006180062499999084,0.0050501383425348625,-0.001828512968750119,0.0023856757812498863,1.0015359654231129,0.012575948273644366,0.9955044217500681,1.005928831994177,0.0012075520833333907,0.008442557042264159,-0.002781035156249495,0.004162892708333571,-0.139825,0.04854766377380829,-0.159975,-0.11809937499999999,True
0.6,node-mlp-matched,baseline2_matched,20,0.8,0.07082500000000001,0.09588758151853491,0.02884937500000003,0.11134999999999998,-0.011804166666666671,0.01598126358642249,-0.018462500000000003,-0.004883125000000015,-0.0004849062500001444,0.005179996256932516,-0.0030054493750003054,0.0013233706249998064,0.9987983809932046,0.01285316341634616,0.9926103722330863,1.0032389154300636,-0.0007786666666669828,0.008659457295647535,-0.005066219531249879,0.002223083593749671,0.06027499999999999,0.051010441397609456,0.03992499999999998,0.08247562499999998,True
0.6,node-mlp-matched,left_if_safe,20,0.5,0.03495000000000004,0.1691425667735264,-0.028378124999999945,0.11452500000000003,-0.005824999999999997,0.028190427795587735,-0.019292395833333323,0.004854583333333342,0.0031970250000000616,0.014116745077969601,-0.001577496249999835,0.009795399218750203,1.0092269982372017,0.03960172956243629,0.9958641659689618,1.0287134774015134,0.005342937499999617,0.023590148143689735,-0.0028648416666663293,0.017042022135416418,-0.023275000000000007,0.07547332658837684,-0.05775125,0.006724999999999995,False
0.6,node-mlp-matched,policy_noop,20,1.0,0.41335,0.09793164909638172,0.37154937499999996,0.45455187499999994,-0.06889166666666668,0.016321941516063636,-0.07575854166666667,-0.061803854166666665,0.0005889937499999887,0.0050852116619823804,-0.0019235085937499483,0.0023742720312500804,1.0014647321360899,0.012659280960370167,0.9951864997792995,1.0058890497440625,0.0011538854166661394,0.008501605995155669,-0.0030657114583338358,0.004118910937499547,-0.16727500000000003,0.05030367649010411,-0.18787562500000005,-0.14539937500000003,True
