requested_density,effective_density,density_index,run_index,model_preset,comparison_mode,pv_speed_nongraph_ppo,pv_speed_comparison,pv_speed_delta,pv_speed_ratio,priority_time_loss_delta,background_flow_delta,background_flow_ratio,all_speed_delta,priority_stopped_delta
0.3,0.3,0,0,node-mlp-matched,baseline1_hdv,5.544,2.4445,3.0994999999999995,2.2679484557169154,-0.5165833333333332,-0.028219874999999672,0.961614072816604,-0.09148333333334113,-0.028999999999999998
0.3,0.3,0,0,node-mlp-matched,baseline2_matched,5.544,3.656,1.8879999999999995,1.5164113785557984,-0.31466666666666654,-0.02150487499999909,0.9704784630865401,-0.07010958333333894,-0.0015
0.3,0.3,0,0,node-mlp-matched,policy_noop,5.544,2.526,3.018,2.1947743467933494,-0.5029999999999999,-0.029643249999999233,0.9597558531487279,-0.0962958333333388,-0.042499999999999996
0.3,0.3,0,0,node-mlp-matched,left_if_safe,5.544,5.843,-0.2990000000000004,0.9488276570255005,0.049833333333333396,0.001126749999998622,1.0015963806399069,0.0035066666666607738,0.0005
0.3,0.3,0,1,node-mlp-matched,baseline1_hdv,5.8905,2.5125,3.378,2.3444776119402984,-0.5630000000000001,-0.02866949999999935,0.9609798687930319,-0.092750000000005,-0.0265
0.3,0.3,0,1,node-mlp-matched,baseline2_matched,5.8905,3.7075,2.1830000000000003,1.588806473364801,-0.36383333333333334,-0.02431687499999713,0.9667067027116615,-0.07923708333333757,-0.002
0.3,0.3,0,1,node-mlp-matched,policy_noop,5.8905,2.572,3.3185000000000002,2.2902410575427683,-0.5530833333333333,-0.030356999999997303,0.9587778026540127,-0.09842458333332926,-0.049
0.3,0.3,0,1,node-mlp-matched,left_if_safe,5.8905,4.237,1.6535000000000002,1.3902525371725278,-0.2755833333333333,0.07386437500000109,1.1168366215083876,0.24759249999999566,-0.215
0.3,0.3,0,2,node-mlp-matched,baseline1_hdv,5.3465,2.406,2.9404999999999997,2.2221529509559432,-0.4900833333333333,-0.012973499999997973,0.9818499139607465,-0.04079458333333141,-0.16449999999999998
0.3,0.3,0,2,node-mlp-matched,baseline2_matched,5.3465,3.4045,1.9419999999999997,1.5704215009546187,-0.32366666666666666,-0.012992749999999553,0.9818234724858421,-0.04169083333333701,-0.12350000000000001
0.3,0.3,0,2,node-mlp-matched,policy_noop,5.3465,2.414,2.9324999999999997,2.214788732394366,-0.4887499999999999,-0.013064124999997428,0.9817254454196497,-0.04110333333333838,-0.1945
0.3,0.3,0,2,node-mlp-matched,left_if_safe,5.3465,5.1775,0.1689999999999996,1.0326412361178174,-0.028166666666666673,-0.0007143749999993787,0.9989831407765539,-0.0022404166666718517,-0.0005000000000000004
0.3,0.3,0,3,node-mlp-matched,baseline1_hdv,5.283,2.4385,2.8445000000000005,2.1664957965962683,-0.4740833333333334,-0.0298238749999995,0.9593711658922893,-0.09704250000000592,0.006499999999999999
0.3,0.3,0,3,node-mlp-matched,baseline2_matched,5.283,3.618,1.6650000000000005,1.4601990049751246,-0.2775000000000001,-0.024518499999997778,0.9663554723386534,-0.08034083333334108,0.033
0.3,0.3,0,3,node-mlp-matched,policy_noop,5.283,2.568,2.7150000000000003,2.057242990654206,-0.4525000000000001,-0.0328878749999999,0.9553833351958729,-0.10736375000001264,-0.006499999999999999
0.3,0.3,0,3,node-mlp-matched,left_if_safe,5.283,5.8615,-0.5785,0.9013051266740596,0.0964166666666667,-0.0017787500000009393,0.9974805660104086,-0.0064112500000050865,0.039
0.3,0.3,0,4,node-mlp-matched,baseline1_hdv,5.8385,2.4535,3.385,2.379661707764418,-0.5641666666666667,-0.027365249999997676,0.9627013312361432,-0.08839666666666401,-0.0365
0.3,0.3,0,4,node-mlp-matched,baseline2_matched,5.8385,3.666,2.1725,1.592607746863066,-0.3620833333333333,-0.022111874999997783,0.9696442927855567,-0.07189583333333882,-0.002
0.3,0.3,0,4,node-mlp-matched,policy_noop,5.8385,2.5135,3.3249999999999997,2.3228565744977123,-0.5541666666666667,-0.03005862499999834,0.9591801294827249,-0.09742458333333914,-0.04
0.3,0.3,0,4,node-mlp-matched,left_if_safe,5.8385,5.575,0.2634999999999996,1.0472645739910313,-0.043916666666666604,0.0002198749999995364,1.0003113962714938,0.0009524999999981354,-0.008499999999999999
0.3,0.3,0,5,node-mlp-matched,baseline1_hdv,5.673,2.4785,3.1945,2.2888844058906597,-0.5324166666666668,-0.02857137500000051,0.9611327152889044,-0.09257583333333885,-0.017
0.3,0.3,0,5,node-mlp-matched,baseline2_matched,5.673,3.632,2.041,1.5619493392070485,-0.3401666666666666,-0.021623249999997873,0.9703039643811028,-0.07037666666666942,0.005
0.3,0.3,0,5,node-mlp-matched,policy_noop,5.673,2.4835,3.1895000000000002,2.2842762230722773,-0.5315833333333333,-0.030213875000001056,0.9589899603779932,-0.09805499999999645,-0.046
0.3,0.3,0,5,node-mlp-matched,left_if_safe,5.673,5.8845,-0.21150000000000002,0.9640581187866428,0.035250000000000004,0.001468624999999002,1.0020829761685457,0.004719166666661501,0.008
0.3,0.3,0,6,node-mlp-matched,baseline1_hdv,5.868,2.4895,3.3785000000000003,2.3570998192408115,-0.5630833333333335,-0.025902999999999565,0.964643835576706,-0.08352791666666848,-0.0445
0.3,0.3,0,6,node-mlp-matched,baseline2_matched,5.868,3.553,2.3150000000000004,1.651562060230791,-0.3858333333333335,-0.02154837500000084,0.970411791138177,-0.06989875000000723,-0.005
0.3,0.3,0,6,node-mlp-matched,policy_noop,5.868,2.4975,3.3705000000000003,2.3495495495495495,-0.5617500000000001,-0.03159687500000008,0.9572046089506066,-0.10251416666666646,-0.0525
0.3,0.3,0,6,node-mlp-matched,left_if_safe,5.868,5.71,0.15800000000000036,1.0276707530647986,-0.02633333333333343,0.00017049999999796395,1.0002413110763348,0.000700000000000145,-0.002
0.3,0.3,0,7,node-mlp-matched,baseline1_hdv,5.886,2.4365,3.4495,2.41576031192284,-0.5749166666666666,-0.029213874999999723,0.9602900912724214,-0.09450500000000028,-0.0305
0.3,0.3,0,7,node-mlp-matched,baseline2_matched,5.886,3.7445,2.1415,1.5719054613433037,-0.35691666666666666,-0.022814750000000217,0.9687161964703349,-0.07426458333333574,-0.001
0.3,0.3,0,7,node-mlp-matched,policy_noop,5.886,2.533,3.353,2.3237268061587053,-0.5588333333333334,-0.03142474999999911,0.9574128705969457,-0.10195500000000113,-0.0495
0.3,0.3,0,7,node-mlp-matched,left_if_safe,5.886,3.7015,2.1845000000000003,1.590166148858571,-0.3640833333333333,0.0925037500000011,1.150666253776431,0.31016625000000264,-0.276
0.3,0.3,0,8,node-mlp-matched,baseline1_hdv,5.6665,2.431,3.2355,2.3309337721102428,-0.53925,-0.026007625000002865,0.9645582268773569,-0.08399583333333327,-0.032
0.3,0.3,0,8,node-mlp-matched,baseline2_matched,5.6665,3.7025,1.964,1.5304523970290345,-0.32733333333333337,-0.019092750000000547,0.9737339306432825,-0.062005833333329985,-0.0255
0.3,0.3,0,8,node-mlp-matched,policy_noop,5.6665,2.573,3.0935,2.2022930431403034,-0.5155833333333333,-0.02891175000000079,0.9607559552643601,-0.09379458333333579,-0.0335
0.3,0.3,0,8,node-mlp-matched,left_if_safe,5.6665,5.842,-0.17549999999999955,0.969958918178706,0.029249999999999887,0.0014471249999992164,1.0020487132587148,0.004677500000003665,0.0
0.3,0.3,0,9,node-mlp-matched,baseline1_hdv,5.8215,2.3915,3.43,2.434246288939996,-0.5716666666666668,-0.019505499999998066,0.9730984548213396,-0.06215999999999422,-0.136
0.3,0.3,0,9,node-mlp-matched,baseline2_matched,5.8215,3.637,2.1845000000000003,1.600632389331867,-0.3640833333333334,-0.0239366249999996,0.9671876734918806,-0.07796833333333231,-0.0035
0.3,0.3,0,9,node-mlp-matched,policy_noop,5.8215,2.54,3.2815000000000003,2.2919291338582677,-0.5469166666666667,-0.02866037499999985,0.9609651200126393,-0.0928,-0.08449999999999999
0.3,0.3,0,9,node-mlp-matched,left_if_safe,5.8215,5.8805,-0.058999999999999275,0.9899668395544597,0.00983333333333325,0.00012837500000018043,1.0001819796551354,0.00037874999999854,0.001
0.3,0.3,0,10,node-mlp-matched,baseline1_hdv,5.126,2.402,2.724,2.1340549542048293,-0.45399999999999996,-0.033750875000002956,0.9540349461541827,-0.11023291666666868,0.014000000000000005
0.3,0.3,0,10,node-mlp-matched,baseline2_matched,5.126,3.6045,1.5215000000000005,1.4221112498266058,-0.2535833333333334,-0.02635212499999917,0.9637459393739295,-0.08657249999999639,0.044500000000000005
0.3,0.3,0,10,node-mlp-matched,policy_noop,5.126,2.526,2.6000000000000005,2.02929532858274,-0.43333333333333335,-0.03639750000000075,0.9506085555860683,-0.11915833333333126,0.018000000000000002
0.3,0.3,0,10,node-mlp-matched,left_if_safe,5.126,5.868,-0.742,0.8735514655760055,0.1236666666666667,-0.005129750000000488,0.9927304754419269,-0.01771750000000427,0.067
0.3,0.3,0,11,node-mlp-matched,baseline1_hdv,5.6385,2.5595,3.0789999999999997,2.2029693299472553,-0.5131666666666667,-0.02929937500000046,0.9600884475215736,-0.09509875000000445,-0.0025000000000000022
0.3,0.3,0,11,node-mlp-matched,baseline2_matched,5.6385,3.648,1.9904999999999995,1.5456414473684208,-0.33175,-0.024508000000000085,0.9663959222079583,-0.08003458333334157,0.016499999999999997
0.3,0.3,0,11,node-mlp-matched,policy_noop,5.6385,2.462,3.1764999999999994,2.29021121039805,-0.5294166666666665,-0.019720000000000848,0.9727822897174805,-0.06308625000000445,-0.14150000000000001
