requested_density,effective_density,density_index,run_index,comparison_mode,pv_speed_graph_ppo,pv_speed_comparison,pv_speed_delta,pv_speed_ratio,priority_time_loss_delta,background_flow_delta,background_flow_ratio,all_speed_delta,priority_stopped_delta
0.3,0.3,0,7,baseline1_hdv,5.866,2.4365,3.4294999999999995,2.407551816129694,-0.5715833333333332,-0.028708125000001194,0.9609775483913046,-0.09283583333333612,-0.0305
0.3,0.3,0,7,baseline2_matched,5.866,3.7445,2.1214999999999997,1.566564294298304,-0.35358333333333325,-0.02230900000000169,0.9694096857101943,-0.07259541666667158,-0.001
0.3,0.3,0,7,graph_noop,5.866,2.533,3.3329999999999997,2.3158310303987366,-0.5555,-0.030919000000000585,0.9580982679571644,-0.10028583333333696,-0.0495
0.3,0.3,0,7,left_if_safe,5.866,3.7015,2.1645,1.5847629339456977,-0.3607499999999999,0.09300949999999963,1.151489998304055,0.3118354166666668,-0.276
0.3,0.3,0,8,baseline1_hdv,5.8585,2.431,3.4275,2.409913615795969,-0.57125,-0.027975875000001205,0.9618760031084208,-0.09039666666666557,-0.032
0.3,0.3,0,8,baseline2_matched,5.8585,3.7025,2.156,1.5823092505064147,-0.3593333333333334,-0.021060999999998886,0.9710261912651775,-0.06840666666666229,-0.0255
0.3,0.3,0,8,graph_noop,5.8585,2.573,3.2855000000000003,2.2769141080450837,-0.5475833333333333,-0.03087999999999913,0.9580843047744778,-0.10019541666666809,-0.0335
0.3,0.3,0,8,left_if_safe,5.8585,5.842,0.016500000000000625,1.0028243752139678,-0.0027500000000001412,-0.000521124999999123,0.9992622367128295,-0.001723333333328636,0.0
0.3,0.3,0,9,baseline1_hdv,5.8605,2.3915,3.469,2.4505540455780888,-0.5781666666666667,-0.018999249999998247,0.973796663390548,-0.06043999999999494,-0.137
0.3,0.3,0,9,baseline2_matched,5.8605,3.637,2.2235,1.6113555127852626,-0.3705833333333334,-0.02343037499999978,0.9678816410121442,-0.07624833333333303,-0.0045000000000000005
0.3,0.3,0,9,graph_noop,5.8605,2.54,3.3205,2.307283464566929,-0.5534166666666667,-0.02815412500000003,0.9616546227840997,-0.09108000000000072,-0.08549999999999999
0.3,0.3,0,9,left_if_safe,5.8605,5.8805,-0.019999999999999574,0.9965989286625287,0.0033333333333332993,0.0006346249999999998,1.0008996209436434,0.0020987499999978176,0.0
0.3,0.3,0,10,baseline1_hdv,5.865,2.402,3.463,2.441715237302248,-0.5771666666666666,-0.02968000000000348,0.9595790391169445,-0.09604750000000539,-0.049999999999999996
0.3,0.3,0,10,baseline2_matched,5.865,3.6045,2.2605000000000004,1.6271327507282565,-0.37675000000000003,-0.022281249999999697,0.9693464649122359,-0.0723870833333331,-0.0195
0.3,0.3,0,10,graph_noop,5.865,2.526,3.3390000000000004,2.321852731591449,-0.5565,-0.032326625000001274,0.9561327370897027,-0.10497291666666797,-0.046
0.3,0.3,0,10,left_if_safe,5.865,5.868,-0.0030000000000001137,0.9994887525562371,0.000500000000000056,-0.0010588750000010139,0.9984994360706787,-0.003532083333340985,0.003
0.3,0.3,0,11,baseline1_hdv,5.829,2.5595,3.2695,2.277397929283063,-0.5449166666666666,-0.02772162500000097,0.9622376555481208,-0.08968083333332855,-0.0205
0.3,0.3,0,11,baseline2_matched,5.829,3.648,2.1809999999999996,1.597861842105263,-0.36349999999999993,-0.022930250000000596,0.9685592498453166,-0.07461666666666567,-0.0015
0.3,0.3,0,11,graph_noop,5.829,2.462,3.3669999999999995,2.3675873273761168,-0.5611666666666665,-0.01814225000000136,0.9749599135713461,-0.05766833333332855,-0.1595
0.3,0.3,0,11,left_if_safe,5.829,5.857,-0.02800000000000047,0.9952193955950144,0.004666666666666819,3.524999999904299e-05,1.00004990438532,9.416666667405593e-05,0.0
0.3,0.3,0,12,baseline1_hdv,5.6815,2.482,3.1994999999999996,2.289081385979049,-0.53325,-0.027786249999997126,0.9621805791004225,-0.08995458333333106,-0.052
0.3,0.3,0,12,baseline2_matched,5.6815,3.598,2.0835,1.579071706503613,-0.34724999999999995,-0.022542500000000354,0.9690972044913749,-0.07340541666665912,-0.0075
0.3,0.3,0,12,graph_noop,5.6815,2.5115,3.17,2.262193908023094,-0.5283333333333333,-0.017888499999999308,0.9753197645040457,-0.056986666666670516,-0.138
0.3,0.3,0,12,left_if_safe,5.6815,5.86,-0.17850000000000055,0.9695392491467576,0.029750000000000054,0.0010422500000015766,1.0014765257550882,0.0033254166666734086,-0.0005
0.3,0.3,0,13,baseline1_hdv,5.892,2.465,3.4270000000000005,2.3902636916835704,-0.5711666666666667,-0.028038874999996688,0.9618112009762823,-0.09060708333333123,-0.0345
0.3,0.3,0,13,baseline2_matched,5.892,3.6225,2.2695000000000003,1.6265010351966875,-0.3782500000000001,-0.016882249999999432,0.9766516811781869,-0.05438291666666517,-0.0505
0.3,0.3,0,13,graph_noop,5.892,2.496,3.3960000000000004,2.3605769230769234,-0.5660000000000002,-0.0317652499999993,0.9569543676185301,-0.10305416666666156,-0.0505
0.3,0.3,0,13,left_if_safe,5.892,5.5245,0.3675000000000006,1.0665218571816455,-0.06125000000000014,-0.002620624999998711,0.9963027247498957,-0.008429166666663157,0.0
0.3,0.3,0,14,baseline1_hdv,5.837,2.43,3.4069999999999996,2.402057613168724,-0.5678333333333333,-0.026827999999998742,0.9633788935861209,-0.08658749999999937,-0.0495
0.3,0.3,0,14,baseline2_matched,5.837,3.508,2.3289999999999997,1.6639110604332952,-0.38816666666666666,-0.012402124999999153,0.9827306245830268,-0.03939958333333449,-0.103
0.3,0.3,0,14,graph_noop,5.837,2.5615,3.2754999999999996,2.2787429240679287,-0.5459166666666667,-0.031424999999997705,0.9573713340025534,-0.1020204166666665,-0.0475
0.3,0.3,0,14,left_if_safe,5.837,3.0495,2.7874999999999996,1.9140842761108376,-0.46458333333333335,0.1396653750000021,1.246719545513667,0.4678741666666697,-0.3915
0.3,0.3,0,15,baseline1_hdv,4.6575,2.455,2.2024999999999997,1.8971486761710792,-0.3670833333333333,-0.013282500000000197,0.9813155564433369,-0.04243958333333442,-0.07550000000000001
0.3,0.3,0,15,baseline2_matched,4.6575,3.3125,1.3449999999999998,1.4060377358490566,-0.22416666666666663,-0.012814374999999267,0.9819621880728927,-0.041593750000000096,-0.049000000000000016
0.3,0.3,0,15,graph_noop,4.6575,2.4725,2.1849999999999996,1.883720930232558,-0.36416666666666664,-0.013386874999999465,0.9811714969921345,-0.04280208333333402,-0.09200000000000003
0.3,0.3,0,15,left_if_safe,4.6575,4.749,-0.09149999999999991,0.9807327858496526,0.015249999999999986,0.0004795000000007432,1.0006878264755108,0.0015220833333429162,0.02049999999999999
0.3,0.3,0,16,baseline1_hdv,5.87,2.438,3.432,2.4077112387202626,-0.572,-0.0265328749999989,0.9637920787890712,-0.08558291666666529,-0.045
