checkpoint,checkpoint_tag,checkpoint_iteration,model_preset,runs,pv_speed_mean,pv_speed_std,pv_speed_ci95_low,pv_speed_ci95_high,baseline2_delta_mean,baseline2_delta_ci_low,baseline2_delta_ci_high,baseline2_win_rate,summary_csv,paired_summary_csv,rank,selected
/workspace/artifacts/rl/pv_nongraph_ppo/mixed_node_mlp_matched_20m/checkpoints/periodic_iter_000900_steps_000014745600,iter_000900,900,node-mlp-matched,20,5.609775,0.30451339418298506,5.476316120707341,5.743233879292659,2.02125,1.9092718750000004,2.120901875,1.0,/workspace/artifacts/rl/pv_nongraph_ppo/mixed_node_mlp_matched_20m/evaluation_selected/selection/iter_000900/selection_iter_000900_summary.csv,/workspace/artifacts/rl/pv_nongraph_ppo/mixed_node_mlp_matched_20m/evaluation_selected/selection/iter_000900/selection_iter_000900_paired_summary.csv,1,True
/workspace/artifacts/rl/pv_nongraph_ppo/mixed_node_mlp_matched_20m/checkpoints/periodic_iter_001000_steps_000016384000,iter_001000,1000,node-mlp-matched,20,5.571425,0.3410966939230915,5.4219327826755555,5.720917217324444,1.9828999999999997,1.862195625,2.097601875,1.0,/workspace/artifacts/rl/pv_nongraph_ppo/mixed_node_mlp_matched_20m/evaluation_selected/selection/iter_001000/selection_iter_001000_summary.csv,/workspace/artifacts/rl/pv_nongraph_ppo/mixed_node_mlp_matched_20m/evaluation_selected/selection/iter_001000/selection_iter_001000_paired_summary.csv,2,False
/workspace/artifacts/rl/pv_nongraph_ppo/mixed_node_mlp_matched_20m/checkpoints/periodic_iter_001200_steps_000019660800,iter_001200,1200,node-mlp-matched,20,5.424075,0.5507553252484025,5.182695836139815,5.665454163860185,1.83555,1.60046375,2.0398262500000004,1.0,/workspace/artifacts/rl/pv_nongraph_ppo/mixed_node_mlp_matched_20m/evaluation_selected/selection/iter_001200/selection_iter_001200_summary.csv,/workspace/artifacts/rl/pv_nongraph_ppo/mixed_node_mlp_matched_20m/evaluation_selected/selection/iter_001200/selection_iter_001200_paired_summary.csv,3,False
/workspace/artifacts/rl/pv_nongraph_ppo/mixed_node_mlp_matched_20m/checkpoints/final_iter_001221_steps_000020004864,iter_001221,1221,node-mlp-matched,20,5.2597000000000005,0.8806875812622054,4.873721649466137,5.645678350533864,1.6711749999999999,1.2574093750000002,1.989836875,0.95,/workspace/artifacts/rl/pv_nongraph_ppo/mixed_node_mlp_matched_20m/evaluation_selected/selection/iter_001221/selection_iter_001221_summary.csv,/workspace/artifacts/rl/pv_nongraph_ppo/mixed_node_mlp_matched_20m/evaluation_selected/selection/iter_001221/selection_iter_001221_paired_summary.csv,4,False
/workspace/artifacts/rl/pv_nongraph_ppo/mixed_node_mlp_matched_20m/checkpoints/periodic_iter_001100_steps_000018022400,iter_001100,1100,node-mlp-matched,20,5.252075,0.700293909632535,4.945157661911181,5.558992338088818,1.6635499999999996,1.3607893750000002,1.9385074999999994,1.0,/workspace/artifacts/rl/pv_nongraph_ppo/mixed_node_mlp_matched_20m/evaluation_selected/selection/iter_001100/selection_iter_001100_summary.csv,/workspace/artifacts/rl/pv_nongraph_ppo/mixed_node_mlp_matched_20m/evaluation_selected/selection/iter_001100/selection_iter_001100_paired_summary.csv,5,False
