requested_density,effective_density,density_index,run_index,model_preset,comparison_mode,pv_speed_nongraph_ppo,pv_speed_comparison,pv_speed_delta,pv_speed_ratio,priority_time_loss_delta,background_flow_delta,background_flow_ratio,all_speed_delta,priority_stopped_delta
0.3,0.3,0,0,grid-cnn-matched,baseline1_hdv,5.8325,2.4445,3.3879999999999995,2.3859685007158924,-0.5646666666666665,-0.026675124999999134,0.9637153103669679,-0.08609375000000519,-0.028999999999999998
0.3,0.3,0,0,grid-cnn-matched,baseline2_matched,5.8325,3.656,2.1764999999999994,1.595322757111597,-0.3627499999999999,-0.019960124999998552,0.9725990703510364,-0.064720000000003,-0.0015
0.3,0.3,0,0,grid-cnn-matched,policy_noop,5.8325,2.526,3.3064999999999998,2.308986539984165,-0.5510833333333333,-0.028098499999998694,0.9618530302750055,-0.09090625000000285,-0.042499999999999996
0.3,0.3,0,0,grid-cnn-matched,left_if_safe,5.8325,5.843,-0.010500000000000398,0.9982029779223002,0.0017500000000000293,0.0026714999999991607,1.0037849841397959,0.00889624999999672,0.0005
0.3,0.3,0,1,grid-cnn-matched,baseline1_hdv,5.8915,2.5125,3.3789999999999996,2.344875621890547,-0.5631666666666667,-0.02563237500000015,0.9651134956784654,-0.08262541666667378,-0.0265
0.3,0.3,0,1,grid-cnn-matched,baseline2_matched,5.8915,3.7075,2.1839999999999997,1.5890761968981792,-0.364,-0.021279749999997932,0.9708649634062133,-0.06911250000000635,-0.002
0.3,0.3,0,1,grid-cnn-matched,policy_noop,5.8915,2.572,3.3194999999999997,2.290629860031104,-0.5532499999999999,-0.027319874999998106,0.9629019574161568,-0.08829999999999805,-0.049
0.3,0.3,0,1,grid-cnn-matched,left_if_safe,5.8915,4.237,1.6544999999999996,1.390488553221619,-0.27574999999999994,0.07690150000000029,1.1216406616711665,0.2577170833333269,-0.215
0.3,0.3,0,2,grid-cnn-matched,baseline1_hdv,5.562,2.406,3.156,2.311720698254364,-0.526,-0.0093908749999978,0.986862050392426,-0.028672916666665493,-0.186
0.3,0.3,0,2,grid-cnn-matched,baseline2_matched,5.562,3.4045,2.1575,1.633720076369511,-0.35958333333333337,-0.00941012499999938,0.986835473939377,-0.029569166666671087,-0.14500000000000002
0.3,0.3,0,2,grid-cnn-matched,policy_noop,5.562,2.414,3.148,2.304059652029826,-0.5246666666666666,-0.009481499999997256,0.9867369464657162,-0.028981666666672457,-0.216
0.3,0.3,0,2,grid-cnn-matched,left_if_safe,5.562,5.1775,0.38450000000000006,1.0742636407532593,-0.06408333333333338,0.0028682500000007938,1.0040827387123745,0.009881249999994068,-0.022000000000000002
0.3,0.3,0,3,grid-cnn-matched,baseline1_hdv,5.339,2.4385,2.9005000000000005,2.1894607340578225,-0.4834166666666667,-0.029027250000000504,0.9604564019647653,-0.09434041666666237,0.006499999999999999
0.3,0.3,0,3,grid-cnn-matched,baseline2_matched,5.339,3.618,1.7210000000000005,1.4756771697070206,-0.2868333333333334,-0.023721874999998782,0.9674486090251632,-0.07763874999999754,0.033
0.3,0.3,0,3,grid-cnn-matched,policy_noop,5.339,2.568,2.7710000000000004,2.0790498442367604,-0.46183333333333343,-0.032091250000000904,0.956464060253346,-0.1046616666666691,-0.006499999999999999
0.3,0.3,0,3,grid-cnn-matched,left_if_safe,5.339,5.8615,-0.5225,0.9108589951377634,0.0870833333333334,-0.0009821250000019432,0.998608911253953,-0.0037091666666615453,0.039
0.3,0.3,0,4,grid-cnn-matched,baseline1_hdv,5.8855,2.4535,3.4320000000000004,2.398818015080497,-0.5720000000000002,-0.025629624999998324,0.9650669775201439,-0.08257208333332722,-0.0365
