requested_density,effective_density,density_index,run_index,model_preset,comparison_mode,pv_speed_nongraph_ppo,pv_speed_comparison,pv_speed_delta,pv_speed_ratio,priority_time_loss_delta,background_flow_delta,background_flow_ratio,all_speed_delta,priority_stopped_delta
0.3,0.3,0,0,node-mlp-matched,baseline1_hdv,5.3735,2.4445,2.929,2.1982000409081612,-0.4881666666666665,-0.02588549999999934,0.9647893933581995,-0.08384416666666539,0.009000000000000001
0.3,0.3,0,0,node-mlp-matched,baseline2_matched,5.3735,3.656,1.7174999999999998,1.4697757111597374,-0.2862499999999999,-0.019170499999998758,0.9736830544981326,-0.0624704166666632,0.0365
0.3,0.3,0,0,node-mlp-matched,policy_noop,5.3735,2.526,2.8475,2.1272763262074426,-0.47458333333333325,-0.0273088749999989,0.962925037712025,-0.08865666666666305,-0.004499999999999997
0.3,0.3,0,0,node-mlp-matched,left_if_safe,5.3735,5.843,-0.46950000000000003,0.9196474413828513,0.07825000000000004,0.0034611249999989546,1.0049037257087223,0.011145833333336519,0.0385
0.3,0.3,0,1,node-mlp-matched,baseline1_hdv,5.869,2.5125,3.3564999999999996,2.33592039800995,-0.5594166666666667,-0.020727875000001617,0.9717886812765582,-0.06629583333333722,-0.0265
0.3,0.3,0,1,node-mlp-matched,baseline2_matched,5.869,3.7075,2.1614999999999998,1.5830074173971678,-0.36024999999999996,-0.016375249999999397,0.9775799289003662,-0.05278291666666979,-0.002
0.3,0.3,0,1,node-mlp-matched,policy_noop,5.869,2.572,3.2969999999999997,2.281881804043546,-0.5494999999999999,-0.02241537499999957,0.9695618469600298,-0.07197041666666149,-0.049
0.3,0.3,0,1,node-mlp-matched,left_if_safe,5.869,4.237,1.6319999999999997,1.3851781921170638,-0.2719999999999999,0.08180599999999882,1.1293984638618397,0.27404666666666344,-0.215
0.3,0.3,0,2,node-mlp-matched,baseline1_hdv,4.9335,2.406,2.5275000000000003,2.050498753117207,-0.42125,-0.01020774999999996,0.9857192322220513,-0.0319195833333219,-0.10049999999999999
0.3,0.3,0,2,node-mlp-matched,baseline2_matched,4.9335,3.4045,1.5290000000000004,1.4491114701130856,-0.25483333333333336,-0.01022700000000154,0.9856926865453944,-0.03281583333332749,-0.05950000000000001
0.3,0.3,0,2,node-mlp-matched,policy_noop,4.9335,2.414,2.5195000000000003,2.0437033968516984,-0.4199166666666666,-0.010298374999999416,0.9855942731697346,-0.03222833333332886,-0.1305
0.3,0.3,0,2,node-mlp-matched,left_if_safe,4.9335,5.1775,-0.24399999999999977,0.9528730082085949,0.04066666666666663,0.002051374999998634,1.0029199784279923,0.0066345833333376625,0.0635
0.3,0.3,0,3,node-mlp-matched,baseline1_hdv,5.6865,2.4385,3.2479999999999998,2.3319663727701454,-0.5413333333333333,-0.020721500000000947,0.9717712609121726,-0.06636500000000112,-0.025500000000000002
0.3,0.3,0,3,node-mlp-matched,baseline2_matched,5.6865,3.618,2.0685,1.5717247097844111,-0.34475,-0.015416124999999226,0.9788458411406368,-0.04966333333333628,0.001
0.3,0.3,0,3,node-mlp-matched,policy_noop,5.6865,2.568,3.1184999999999996,2.2143691588785046,-0.51975,-0.023785500000001347,0.9677318865783019,-0.07668625000000784,-0.0385
0.3,0.3,0,3,node-mlp-matched,left_if_safe,5.6865,5.8615,-0.1750000000000007,0.9701441610509254,0.029166666666666785,0.007323624999997613,1.010373233873229,0.02426624999999971,0.007
0.3,0.3,0,4,node-mlp-matched,baseline1_hdv,5.896,2.4535,3.4425,2.403097615651111,-0.5737500000000001,-0.01944612499999998,0.9734950502876598,-0.06195166666666241,-0.0365
0.3,0.3,0,4,node-mlp-matched,baseline2_matched,5.896,3.666,2.23,1.608292416803055,-0.3716666666666667,-0.014192750000000087,0.980515855685335,-0.045450833333337215,-0.002
0.3,0.3,0,4,node-mlp-matched,policy_noop,5.896,2.5135,3.3825,2.3457330415754925,-0.5637500000000001,-0.022139500000000645,0.9699343691430566,-0.07097958333333754,-0.04
0.3,0.3,0,4,node-mlp-matched,left_if_safe,5.896,5.575,0.32099999999999973,1.0575784753363229,-0.05349999999999999,0.008138999999997232,1.011526795923555,0.02739749999999974,-0.008499999999999999
0.3,0.3,0,5,node-mlp-matched,baseline1_hdv,4.529,2.4785,2.0505,1.8273149082106113,-0.3417500000000001,-0.07252299999999912,0.9013427918991402,-0.2400345833333346,0.126
0.3,0.3,0,5,node-mlp-matched,baseline2_matched,4.529,3.632,0.8969999999999998,1.2469713656387664,-0.14949999999999997,-0.06557487499999648,0.9099435180324503,-0.21783541666666517,0.148
0.3,0.3,0,5,node-mlp-matched,policy_noop,4.529,2.4835,2.0455,1.8236359975840548,-0.34091666666666665,-0.07416549999999966,0.8993333329940028,-0.2455137499999922,0.097
0.3,0.3,0,5,node-mlp-matched,left_if_safe,4.529,5.8845,-1.3555000000000001,0.7696490780864984,0.22591666666666665,-0.042482999999999604,0.9397456283473401,-0.14273958333333425,0.151
0.3,0.3,0,6,node-mlp-matched,baseline1_hdv,5.868,2.4895,3.3785000000000003,2.3570998192408115,-0.5630833333333335,-0.019226999999999772,0.9737562068730773,-0.06127458333333191,-0.0445
0.3,0.3,0,6,node-mlp-matched,baseline2_matched,5.868,3.553,2.3150000000000004,1.651562060230791,-0.3858333333333335,-0.014872375000001048,0.9795786486094024,-0.04764541666667066,-0.005
0.3,0.3,0,6,node-mlp-matched,policy_noop,5.868,2.4975,3.3705000000000003,2.3495495495495495,-0.5617500000000001,-0.024920875000000287,0.9662467066468421,-0.0802608333333299,-0.0525
0.3,0.3,0,6,node-mlp-matched,left_if_safe,5.868,5.71,0.15800000000000036,1.0276707530647986,-0.02633333333333343,0.006846499999997757,1.009689948880616,0.022953333333336712,-0.002
0.3,0.3,0,7,node-mlp-matched,baseline1_hdv,5.855,2.4365,3.4185000000000003,2.403037143443464,-0.5697500000000001,-0.021993999999998848,0.9701039409337403,-0.07046458333333305,-0.0305
0.3,0.3,0,7,node-mlp-matched,baseline2_matched,5.855,3.7445,2.1105000000000005,1.5636266524235547,-0.3517500000000001,-0.015594874999999342,0.9786161581621687,-0.05022416666666851,-0.001
0.3,0.3,0,7,node-mlp-matched,policy_noop,5.855,2.533,3.3220000000000005,2.3114883537307542,-0.5536666666666669,-0.024204874999998238,0.9671973160069783,-0.0779145833333339,-0.0495
0.3,0.3,0,7,node-mlp-matched,left_if_safe,5.855,3.7015,2.1535000000000006,1.5817911657436177,-0.3589166666666668,0.09972362500000198,1.1624256853560613,0.33420666666666987,-0.276
0.3,0.3,0,8,node-mlp-matched,baseline1_hdv,5.8035,2.431,3.3724999999999996,2.387289181406828,-0.5620833333333333,-0.020376375000001,0.9722321872984614,-0.065110833333339,-0.031
0.3,0.3,0,8,node-mlp-matched,baseline2_matched,5.8035,3.7025,2.1009999999999995,1.5674544226873732,-0.3501666666666666,-0.013461499999998683,0.9814808923468119,-0.04312083333333572,-0.024499999999999997
0.3,0.3,0,8,node-mlp-matched,policy_noop,5.8035,2.573,3.2304999999999997,2.255538282160902,-0.5384166666666665,-0.023280499999998927,0.968399665068078,-0.07490958333334152,-0.0325
0.3,0.3,0,8,node-mlp-matched,left_if_safe,5.8035,5.842,-0.03849999999999998,0.9934097911674085,0.006416666666666626,0.00707837500000108,1.0100209454695792,0.023562499999997932,0.001
0.3,0.3,0,9,node-mlp-matched,baseline1_hdv,5.492,2.3915,3.1005,2.2964666527284128,-0.51675,-0.010162499999999741,0.9859841094625539,-0.031291249999997106,-0.136
0.3,0.3,0,9,node-mlp-matched,baseline2_matched,5.492,3.637,1.855,1.5100357437448446,-0.3091666666666667,-0.014593625000001276,0.979995058265854,-0.04709958333333519,-0.0035
0.3,0.3,0,9,node-mlp-matched,policy_noop,5.492,2.54,2.952,2.162204724409449,-0.492,-0.019317375000001524,0.9736901064694407,-0.06193125000000288,-0.08449999999999999
0.3,0.3,0,9,node-mlp-matched,left_if_safe,5.492,5.8805,-0.3884999999999996,0.93393418926962,0.06474999999999997,0.009471374999998505,1.013426271128775,0.031247499999995654,0.001
0.3,0.3,0,10,node-mlp-matched,baseline1_hdv,4.5015,2.402,2.0995,1.8740632805995003,-0.34991666666666654,-0.05525475000000213,0.9247489862414813,-0.18243291666666872,0.08400000000000002
0.3,0.3,0,10,node-mlp-matched,baseline2_matched,4.5015,3.6045,0.8970000000000002,1.248855597170204,-0.14949999999999997,-0.047855999999998344,0.934161881619747,-0.15877249999999643,0.11450000000000002
0.3,0.3,0,10,node-mlp-matched,policy_noop,4.5015,2.526,1.9755000000000003,1.7820665083135394,-0.32924999999999993,-0.05790137499999992,0.9214277754020838,-0.1913583333333313,0.08800000000000001
0.3,0.3,0,10,node-mlp-matched,left_if_safe,4.5015,5.868,-1.3665000000000003,0.7671267893660532,0.22775000000000012,-0.02663362499999966,0.962256680928313,-0.08991750000000431,0.137
0.3,0.3,0,11,node-mlp-matched,baseline1_hdv,2.302,2.5595,-0.25749999999999984,0.8993944129712835,0.042916666666666714,-0.2406425000000002,0.6721972476447166,-0.8023562499999968,0.5025000000000001
0.3,0.3,0,11,node-mlp-matched,baseline2_matched,2.302,3.648,-1.346,0.6310307017543859,0.22433333333333338,-0.23585112499999983,0.6766133690288677,-0.7872920833333339,0.5215000000000001
0.3,0.3,0,11,node-mlp-matched,policy_noop,2.302,2.462,-0.16000000000000014,0.9350121852152721,0.02666666666666684,-0.2310631250000006,0.6810847265099731,-0.7703437499999968,0.36350000000000005
0.3,0.3,0,11,node-mlp-matched,left_if_safe,2.302,5.857,-3.555,0.39303397643844973,0.5925000000000001,-0.2128856250000002,0.6986120210108077,-0.7125812499999942,0.523
0.3,0.3,0,12,node-mlp-matched,baseline1_hdv,5.83,2.482,3.348,2.3489121676067684,-0.558,-0.02134537499999767,0.9709471511490643,-0.06836124999999571,-0.051
0.3,0.3,0,12,node-mlp-matched,baseline2_matched,5.83,3.598,2.232,1.6203446359088383,-0.372,-0.016101625000000896,0.9779267949547927,-0.051812083333323766,-0.0065
0.3,0.3,0,12,node-mlp-matched,policy_noop,5.83,2.5115,3.3185000000000002,2.32132191917181,-0.5530833333333334,-0.01144762499999985,0.9842060496481325,-0.035393333333335164,-0.137
0.3,0.3,0,12,node-mlp-matched,left_if_safe,5.83,5.86,-0.03000000000000025,0.9948805460750852,0.0050000000000000044,0.007483125000001034,1.0106011290870984,0.02491875000000876,0.0005
0.3,0.3,0,13,node-mlp-matched,baseline1_hdv,5.8735,2.465,3.4085,2.382758620689655,-0.5680833333333333,-0.01987749999999866,0.9729269504359933,-0.06341791666666952,-0.0345
0.3,0.3,0,13,node-mlp-matched,baseline2_matched,5.8735,3.6225,2.251,1.6213940648723257,-0.37516666666666665,-0.008720875000001405,0.9879389435706012,-0.027193750000003458,-0.0505
0.3,0.3,0,13,node-mlp-matched,policy_noop,5.8735,2.496,3.3775,2.353165064102564,-0.5629166666666667,-0.023603875000001273,0.9680139861632368,-0.07586499999999985,-0.0505
0.3,0.3,0,13,node-mlp-matched,left_if_safe,5.8735,5.5245,0.3490000000000002,1.0631731378405287,-0.0581666666666667,0.005540749999999317,1.0078170962430806,0.018759999999998556,0.0
0.3,0.3,0,14,node-mlp-matched,baseline1_hdv,5.9045,2.43,3.4744999999999995,2.4298353909465016,-0.5790833333333333,-0.019064124999999765,0.9739768394844001,-0.06065166666665789,-0.0495
0.3,0.3,0,14,node-mlp-matched,baseline2_matched,5.9045,3.508,2.3964999999999996,1.6831527936145951,-0.39941666666666664,-0.004638250000000177,0.9935414551516144,-0.013463749999993002,-0.103
0.3,0.3,0,14,node-mlp-matched,policy_noop,5.9045,2.5615,3.3429999999999995,2.3050946710911573,-0.5571666666666667,-0.02366112499999873,0.9679031918934334,-0.07608458333332502,-0.0475
0.3,0.3,0,14,node-mlp-matched,left_if_safe,5.9045,3.0495,2.8549999999999995,1.9362190523036562,-0.47583333333333333,0.14742925000000107,1.2604344674220116,0.4938100000000112,-0.3915
0.3,0.3,0,15,node-mlp-matched,baseline1_hdv,4.5045,2.455,2.0495,1.834826883910387,-0.34158333333333335,-0.014005249999999858,0.980298866695129,-0.0449762500000066,-0.07
0.3,0.3,0,15,node-mlp-matched,baseline2_matched,4.5045,3.3125,1.1920000000000002,1.3598490566037735,-0.19866666666666666,-0.013537124999998928,0.9809448283834571,-0.04413041666667228,-0.04350000000000001
