requested_density,effective_density,density_index,run_index,mode,priority_vehicle_id,av_fraction,av_vehicle_count,scenario_seed,warmup_rng_seed,assignment_seed,av_selection_seed,measurement_rng_seed,backend_requested,warmup_backend,measurement_backend,num_lanes,road_length,warmup_steps,measure_steps,measurement_steps,vehicle_count,priority_vehicle_count,density,flow_all,flow_background,flow_priority,mean_speed_all,mean_speed_background,mean_speed_priority,worst_priority_mean_speed,mean_priority_time_loss,worst_priority_time_loss,stopped_fraction_all,stopped_fraction_background,stopped_fraction_priority,lane_change_rate_all,lane_change_rate_background,lane_change_rate_priority,completed_priority_laps,mean_priority_lap_time,rule_detections,rule_requests,rule_applied,rule_rejected,rule_blocked_no_safe_lane,rule_cooldown_suppressed,per_priority_vehicle,active_av_count_mean,active_av_count_max,policy_left_requests,policy_right_requests,policy_stay_actions
0.3,0.3,0,0,baseline1_hdv,1133,0.95,1139,100011,100097,101000,102000,100193,optimized,optimized,optimized,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7342498749999999,0.7336370000000003,0.0006128749999999886,2.4474995833333337,2.4474962468723964,2.4515,2.4515,0.5914166666666667,0.5914166666666667,0.04938958333333338,0.049393661384486996,0.0445,0.04488416666666667,0.04488698915763136,0.0415,4,405.0,0,0,0,0,0,0,"{""1133"":{""completed_laps"":4,""distance"":4903.0,""mean_lap_time"":405.0,""mean_speed"":2.4515,""time_loss"":0.5914166666666667}}",0.0,0,,,
0.3,0.3,0,0,baseline2_matched,1133,0.95,1139,100011,100097,101000,102000,100193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7313209999999983,0.7305149999999999,0.0008059999999999861,2.4377366666666633,2.4370809007506304,3.224,3.224,0.46266666666666667,0.46266666666666667,0.037345000000000045,0.03737197664720582,0.005,0.047099583333333334,0.04712260216847373,0.0195,6,310.3333333333333,6798,2777,2777,0,1995,2026,"{""1133"":{""completed_laps"":6,""distance"":6448.0,""mean_lap_time"":310.3333333333333,""mean_speed"":3.224,""time_loss"":0.46266666666666667}}",0.0,0,,,
0.3,0.3,0,0,graph_ppo,1133,0.95,1139,100011,100097,101000,102000,100193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7244805000000025,0.7235536250000006,0.0009268749999999848,2.4149350000000043,2.413856964136781,3.7075,3.7075,0.38208333333333333,0.38208333333333333,0.04375583333333335,0.0437885738115093,0.0045,0.04661791666666667,0.04661050875729775,0.0555,7,271.57142857142856,0,4875,4875,0,0,0,"{""1133"":{""completed_laps"":7,""distance"":7415.0,""mean_lap_time"":271.57142857142856,""mean_speed"":3.7075,""time_loss"":0.38208333333333333}}",30.17,53,4875,0,55465
0.3,0.3,0,1,baseline1_hdv,1037,0.95,1139,110011,110097,111000,112000,110193,optimized,optimized,optimized,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7112823750000005,0.7106931249999999,0.0005892499999999911,2.3709412500000018,2.370952877397831,2.357,2.357,0.6071666666666666,0.6071666666666666,0.2596745833333298,0.25966597164303606,0.27,0.029663333333333333,0.029658465387823185,0.0355,4,425.0,0,0,0,0,0,0,"{""1037"":{""completed_laps"":4,""distance"":4714.0,""mean_lap_time"":425.0,""mean_speed"":2.357,""time_loss"":0.6071666666666666}}",0.0,0,,,
0.3,0.3,0,1,baseline2_matched,1037,0.95,1139,110011,110097,111000,112000,110193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7106211250000023,0.7098557500000015,0.0007653749999999905,2.3687370833333325,2.368159299416182,3.0615,3.0615,0.48975,0.48975,0.2414633333333354,0.2414649708090063,0.2395,0.03202666666666667,0.032041701417848206,0.014,6,328.3333333333333,15837,1606,1606,0,13248,983,"{""1037"":{""completed_laps"":6,""distance"":6123.0,""mean_lap_time"":328.3333333333333,""mean_speed"":3.0615,""time_loss"":0.48975}}",0.0,0,,,
0.3,0.3,0,1,graph_ppo,1037,0.95,1139,110011,110097,111000,112000,110193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7099148749999993,0.7090866250000016,0.0008282499999999875,2.366382916666669,2.3655934111759818,3.313,3.313,0.4478333333333333,0.4478333333333333,0.16567583333333236,0.16565846538782364,0.1865,0.037574583333333335,0.03757256046705588,0.04,6,301.3333333333333,0,3881,3881,0,0,0,"{""1037"":{""completed_laps"":6,""distance"":6626.0,""mean_lap_time"":301.3333333333333,""mean_speed"":3.313,""time_loss"":0.4478333333333333}}",43.1155,147,3881,0,82350
0.3,0.3,0,2,baseline1_hdv,1045,0.95,1139,120011,120097,121000,122000,120193,optimized,optimized,optimized,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7352378749999997,0.7346210000000015,0.0006168749999999894,2.450792916666668,2.4507789824854083,2.4675,2.4675,0.5887500000000001,0.5887500000000001,0.03472083333333329,0.03472351959966635,0.0315,0.04597125,0.04597414512093411,0.0425,4,405.0,0,0,0,0,0,0,"{""1045"":{""completed_laps"":4,""distance"":4935.0,""mean_lap_time"":405.0,""mean_speed"":2.4675,""time_loss"":0.5887500000000001}}",0.0,0,,,
0.3,0.3,0,2,baseline2_matched,1045,0.95,1139,120011,120097,121000,122000,120193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7306019999999993,0.729788625000001,0.0008133749999999873,2.4353400000000027,2.4346576313594626,3.2535,3.2535,0.45775,0.45775,0.03797375000000002,0.03799958298582131,0.007,0.047378333333333335,0.047399499582985824,0.022,6,305.5,6624,2786,2786,0,1935,1903,"{""1045"":{""completed_laps"":6,""distance"":6507.0,""mean_lap_time"":305.5,""mean_speed"":3.2535,""time_loss"":0.45775}}",0.0,0,,,
0.3,0.3,0,2,graph_ppo,1045,0.95,1139,120011,120097,121000,122000,120193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7234572499999985,0.7225653749999994,0.0008918749999999847,2.411524166666666,2.4105600500416973,3.5675,3.5675,0.40541666666666665,0.40541666666666665,0.044936666666666764,0.04496580483736412,0.01,0.046745,0.04674770642201835,0.0435,7,281.85714285714283,0,4676,4676,0,0,0,"{""1045"":{""completed_laps"":7,""distance"":7135.0,""mean_lap_time"":281.85714285714283,""mean_speed"":3.5675,""time_loss"":0.40541666666666665}}",29.502,58,4676,0,54328
0.3,0.3,0,3,baseline1_hdv,78,0.95,1139,130011,130097,131000,132000,130193,optimized,optimized,optimized,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7357829999999995,0.7351741249999997,0.0006088749999999876,2.4526099999999946,2.452624270225192,2.4355,2.4355,0.5940833333333333,0.5940833333333333,0.03477541666666667,0.03477939949958286,0.03,0.04564125,0.045633444537114265,0.055,4,411.75,0,0,0,0,0,0,"{""78"":{""completed_laps"":4,""distance"":4871.0,""mean_lap_time"":411.75,""mean_speed"":2.4355,""time_loss"":0.5940833333333333}}",0.0,0,,,
0.3,0.3,0,3,baseline2_matched,78,0.95,1139,130011,130097,131000,132000,130193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7317835000000016,0.7309558750000004,0.000827624999999987,2.4392783333333368,2.4385517097581326,3.3105,3.3105,0.4482499999999999,0.4482499999999999,0.03576583333333336,0.03579190992493737,0.0045,0.0473725,0.047398248540450376,0.0165,6,302.3333333333333,6472,2577,2577,0,2131,1764,"{""78"":{""completed_laps"":6,""distance"":6621.0,""mean_lap_time"":302.3333333333333,""mean_speed"":3.3105,""time_loss"":0.4482499999999999}}",0.0,0,,,
0.3,0.3,0,3,graph_ppo,78,0.95,1139,130011,130097,131000,132000,130193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7235098749999997,0.7226472500000011,0.0008626249999999863,2.4116995833333346,2.4108331943286063,3.4505,3.4505,0.4249166666666667,0.4249166666666667,0.04737083333333344,0.047394495412843664,0.019,0.04659875,0.04659799833194329,0.0475,6,286.6666666666667,0,4632,4632,0,0,0,"{""78"":{""completed_laps"":6,""distance"":6901.0,""mean_lap_time"":286.6666666666667,""mean_speed"":3.4505,""time_loss"":0.4249166666666667}}",29.5075,56,4632,0,54383
0.3,0.3,0,4,baseline1_hdv,247,0.95,1139,140011,140097,141000,142000,140193,optimized,optimized,optimized,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7293187500000013,0.7287030000000009,0.000615749999999988,2.4310625000000012,2.431035863219351,2.463,2.463,0.5894999999999999,0.5894999999999999,0.08876166666666696,0.0887585487906588,0.0925,0.041944166666666664,0.04193703085904921,0.0505,4,411.75,0,0,0,0,0,0,"{""247"":{""completed_laps"":4,""distance"":4926.0,""mean_lap_time"":411.75,""mean_speed"":2.463,""time_loss"":0.5894999999999999}}",0.0,0,,,
0.3,0.3,0,4,baseline2_matched,247,0.95,1139,140011,140097,141000,142000,140193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7303301250000005,0.7295159999999995,0.0008141249999999872,2.4344337499999966,2.4337481234361933,3.2565,3.2565,0.45725000000000005,0.45725000000000005,0.03975208333333343,0.03977981651376127,0.0065,0.04671083333333333,0.046732276897414514,0.021,6,309.6666666666667,6998,2762,2762,0,2310,1926,"{""247"":{""completed_laps"":6,""distance"":6513.0,""mean_lap_time"":309.6666666666667,""mean_speed"":3.2565,""time_loss"":0.45725000000000005}}",0.0,0,,,
0.3,0.3,0,4,graph_ppo,247,0.95,1139,140011,140097,141000,142000,140193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7239064999999988,0.723003875,0.0009026249999999854,2.4130216666666624,2.4120229357798255,3.6105,3.6105,0.39825,0.39825,0.053716666666666704,0.053749374478732063,0.0145,0.04589708333333333,0.04589282735613011,0.051,7,276.7142857142857,0,4827,4827,0,0,0,"{""247"":{""completed_laps"":7,""distance"":7221.0,""mean_lap_time"":276.7142857142857,""mean_speed"":3.6105,""time_loss"":0.39825}}",30.4335,67,4827,0,56040
0.3,0.3,0,5,baseline1_hdv,63,0.95,1139,150011,150097,151000,152000,150193,optimized,optimized,optimized,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7349112500000003,0.7342942499999984,0.0006169999999999891,2.4497041666666655,2.449688907422852,2.468,2.468,0.5886666666666667,0.5886666666666667,0.0341125,0.034114261884904025,0.032,0.0461025,0.04610258548790659,0.046,4,401.0,0,0,0,0,0,0,"{""63"":{""completed_laps"":4,""distance"":4936.0,""mean_lap_time"":401.0,""mean_speed"":2.468,""time_loss"":0.5886666666666667}}",0.0,0,,,
0.3,0.3,0,5,baseline2_matched,63,0.95,1139,150011,150097,151000,152000,150193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7316481250000006,0.7308637499999996,0.0007843749999999872,2.4388270833333396,2.438244370308592,3.1375,3.1375,0.4770833333333333,0.4770833333333333,0.041066666666666814,0.041089658048373466,0.0135,0.04695833333333333,0.04697789824854045,0.0235,6,317.6666666666667,6850,2735,2735,0,2061,2054,"{""63"":{""completed_laps"":6,""distance"":6275.0,""mean_lap_time"":317.6666666666667,""mean_speed"":3.1375,""time_loss"":0.4770833333333333}}",0.0,0,,,
0.3,0.3,0,5,graph_ppo,63,0.95,1139,150011,150097,151000,152000,150193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7209101250000011,0.7200656250000003,0.000844499999999988,2.403033750000002,2.402220600500411,3.378,3.378,0.43699999999999994,0.43699999999999994,0.059745000000000055,0.05974854045037525,0.0555,0.045752916666666664,0.04574854045037531,0.051,6,296.3333333333333,0,4784,4784,0,0,0,"{""63"":{""completed_laps"":6,""distance"":6756.0,""mean_lap_time"":296.3333333333333,""mean_speed"":3.378,""time_loss"":0.43699999999999994}}",30.995,90,4784,0,57206
0.3,0.3,0,6,baseline1_hdv,1111,0.95,1139,160011,160097,161000,162000,160193,optimized,optimized,optimized,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7287619999999992,0.7281756250000009,0.0005863749999999875,2.4292066666666696,2.4292764804003335,2.3455,2.3455,0.6090833333333334,0.6090833333333334,0.09529999999999997,0.09529608006672216,0.1,0.04133833333333333,0.04133736447039199,0.0425,4,414.75,0,0,0,0,0,0,"{""1111"":{""completed_laps"":4,""distance"":4691.0,""mean_lap_time"":414.75,""mean_speed"":2.3455,""time_loss"":0.6090833333333334}}",0.0,0,,,
0.3,0.3,0,6,baseline2_matched,1111,0.95,1139,160011,160097,161000,162000,160193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7315880000000002,0.7307586250000004,0.0008293749999999846,2.438626666666668,2.4378936613844875,3.3175,3.3175,0.4470833333333334,0.4470833333333334,0.03955791666666655,0.03957839866555444,0.015,0.046642916666666666,0.046660967472894076,0.025,6,303.6666666666667,6748,2665,2665,0,2091,1992,"{""1111"":{""completed_laps"":6,""distance"":6635.0,""mean_lap_time"":303.6666666666667,""mean_speed"":3.3175,""time_loss"":0.4470833333333334}}",0.0,0,,,
0.3,0.3,0,6,graph_ppo,1111,0.95,1139,160011,160097,161000,162000,160193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7227977499999979,0.7218725000000014,0.0009252499999999837,2.4093258333333316,2.408248540450378,3.701,3.701,0.38316666666666666,0.38316666666666666,0.04492416666666674,0.04495287739783126,0.0105,0.046720833333333336,0.046720600500417014,0.047,7,270.57142857142856,0,5180,5180,0,0,0,"{""1111"":{""completed_laps"":7,""distance"":7402.0,""mean_lap_time"":270.57142857142856,""mean_speed"":3.701,""time_loss"":0.38316666666666666}}",30.741,54,5180,0,56302
0.3,0.3,0,7,baseline1_hdv,1173,0.95,1139,170011,170097,171000,172000,170193,optimized,optimized,optimized,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7144870000000002,0.7138971249999996,0.00058987499999999,2.38162333333333,2.381641784820683,2.3595,2.3595,0.6067499999999999,0.6067499999999999,0.24252083333333344,0.24251918265221056,0.2445,0.031070416666666666,0.031068807339449542,0.033,4,405.25,0,0,0,0,0,0,"{""1173"":{""completed_laps"":4,""distance"":4719.0,""mean_lap_time"":405.25,""mean_speed"":2.3595,""time_loss"":0.6067499999999999}}",0.0,0,,,
0.3,0.3,0,7,baseline2_matched,1173,0.95,1139,170011,170097,171000,172000,170193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7134230000000004,0.712673125000001,0.0007498749999999906,2.3780766666666673,2.377558381984986,2.9995,2.9995,0.5000833333333334,0.5000833333333334,0.22476291666666337,0.2247539616346964,0.2355,0.03357541666666667,0.03358882402001668,0.0175,5,322.8,15221,1750,1750,0,12406,1065,"{""1173"":{""completed_laps"":5,""distance"":5999.0,""mean_lap_time"":322.8,""mean_speed"":2.9995,""time_loss"":0.5000833333333334}}",0.0,0,,,
0.3,0.3,0,7,graph_ppo,1173,0.95,1139,170011,170097,171000,172000,170193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7074677499999978,0.7066813750000001,0.000786374999999989,2.3582258333333312,2.357569224353629,3.1455,3.1455,0.47575,0.47575,0.18180166666666445,0.1818131776480401,0.168,0.03619583333333334,0.036191826522101754,0.041,6,320.1666666666667,0,3524,3524,0,0,0,"{""1173"":{""completed_laps"":6,""distance"":6291.0,""mean_lap_time"":320.1666666666667,""mean_speed"":3.1455,""time_loss"":0.47575}}",41.5895,131,3524,0,79655
0.3,0.3,0,8,baseline1_hdv,899,0.95,1139,180011,180097,181000,182000,180193,optimized,optimized,optimized,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.73561475,0.7350002500000007,0.0006144999999999892,2.452049166666669,2.45204420350292,2.458,2.458,0.5903333333333334,0.5903333333333334,0.03867541666666664,0.038677648040033215,0.036,0.04543625,0.04543369474562135,0.0485,4,402.0,0,0,0,0,0,0,"{""899"":{""completed_laps"":4,""distance"":4916.0,""mean_lap_time"":402.0,""mean_speed"":2.458,""time_loss"":0.5903333333333334}}",0.0,0,,,
0.3,0.3,0,8,baseline2_matched,899,0.95,1139,180011,180097,181000,182000,180193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7302193749999992,0.7294074999999998,0.0008118749999999872,2.4340645833333325,2.4333861551292753,3.2475,3.2475,0.45875,0.45875,0.03909499999999994,0.039117180984153344,0.0125,0.04722166666666667,0.047245204336947455,0.019,6,311.1666666666667,6649,2539,2539,0,2223,1887,"{""899"":{""completed_laps"":6,""distance"":6495.0,""mean_lap_time"":311.1666666666667,""mean_speed"":3.2475,""time_loss"":0.45875}}",0.0,0,,,
0.3,0.3,0,8,graph_ppo,899,0.95,1139,180011,180097,181000,182000,180193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7218682500000001,0.720995,0.0008732499999999866,2.4062275000000004,2.4053211009174364,3.493,3.493,0.4178333333333334,0.4178333333333334,0.04793833333333341,0.04796121768140085,0.0205,0.04661625,0.046609674728940786,0.0545,6,281.1666666666667,0,4777,4777,0,0,0,"{""899"":{""completed_laps"":6,""distance"":6986.0,""mean_lap_time"":281.1666666666667,""mean_speed"":3.493,""time_loss"":0.4178333333333334}}",30.137,55,4777,0,55497
