requested_density,effective_density,density_index,run_index,model_preset,comparison_mode,pv_speed_nongraph_ppo,pv_speed_comparison,pv_speed_delta,pv_speed_ratio,priority_time_loss_delta,background_flow_delta,background_flow_ratio,all_speed_delta,priority_stopped_delta
0.3,0.3,0,2,node-mlp-matched,policy_noop,4.998,2.414,2.584,2.0704225352112675,-0.43066666666666664,-0.01255362499999868,0.9824395506592465,-0.03969208333334073,-0.126
0.3,0.3,0,2,node-mlp-matched,left_if_safe,4.998,5.1775,-0.1795,0.9653307580878803,0.02991666666666659,-0.00020387500000063064,0.9997097992312428,-0.0008291666666742081,0.068
0.3,0.3,0,3,node-mlp-matched,baseline1_hdv,5.775,2.4385,3.3365000000000005,2.3682591757227804,-0.5560833333333334,-0.024561874999999622,0.9665395477700558,-0.07909249999999846,-0.0325
0.3,0.3,0,3,node-mlp-matched,baseline2_matched,5.775,3.618,2.1570000000000005,1.596185737976783,-0.35950000000000004,-0.0192564999999979,0.9735760406668145,-0.06239083333333362,-0.006
0.3,0.3,0,3,node-mlp-matched,policy_noop,5.775,2.568,3.2070000000000003,2.2488317757009346,-0.5345000000000001,-0.027625875000000022,0.962521920166757,-0.08941375000000518,-0.0455
0.3,0.3,0,3,node-mlp-matched,left_if_safe,5.775,5.8615,-0.08650000000000002,0.9852426853194575,0.014416666666666744,0.0034832499999989386,1.0049336997578282,0.011538750000002373,0.0
0.3,0.3,0,4,node-mlp-matched,baseline1_hdv,5.8565,2.4535,3.4029999999999996,2.3869981658854695,-0.5671666666666667,-0.026175999999999866,0.9643222717291896,-0.08441749999999759,-0.0365
0.3,0.3,0,4,node-mlp-matched,baseline2_matched,5.8565,3.666,2.1904999999999997,1.5975177304964538,-0.3650833333333333,-0.020922624999999972,0.9712769234333293,-0.0679166666666724,-0.002
0.3,0.3,0,4,node-mlp-matched,policy_noop,5.8565,2.5135,3.3429999999999995,2.3300179033220605,-0.5571666666666667,-0.02886937500000053,0.9607951411811171,-0.09344541666667272,-0.04
0.3,0.3,0,4,node-mlp-matched,left_if_safe,5.8565,5.575,0.2814999999999994,1.0504932735426007,-0.04691666666666661,0.0014091249999973465,1.0019956624039508,0.004931666666664558,-0.008499999999999999
0.3,0.3,0,5,node-mlp-matched,baseline1_hdv,4.199,2.4785,1.7205,1.694169860802905,-0.28675000000000006,-0.08645912500000053,0.8823846795176233,-0.2867633333333375,0.164
0.3,0.3,0,5,node-mlp-matched,baseline2_matched,4.199,3.632,0.5669999999999997,1.1561123348017621,-0.09449999999999992,-0.07951099999999789,0.8908045049613585,-0.26456416666666804,0.186
0.3,0.3,0,5,node-mlp-matched,policy_noop,4.199,2.4835,1.7155,1.6907590094624523,-0.2859166666666666,-0.08810162500000107,0.8804174859393871,-0.2922424999999951,0.135
0.3,0.3,0,5,node-mlp-matched,left_if_safe,4.199,5.8845,-1.6855000000000002,0.7135695471153028,0.2809166666666667,-0.056419125000001014,0.9199797818876264,-0.18946833333333712,0.189
0.3,0.3,0,6,node-mlp-matched,baseline1_hdv,5.8145,2.4895,3.3249999999999997,2.335609560152641,-0.5541666666666667,-0.025907624999998213,0.9646375227071383,-0.08358791666666576,-0.0445
0.3,0.3,0,6,node-mlp-matched,baseline2_matched,5.8145,3.553,2.2615,1.6365043625105544,-0.3769166666666667,-0.02155299999999949,0.9704054405216712,-0.06995875000000451,-0.005
