requested_density,priority_scenario,treatment_mode,controller_fraction,pairs,priority_speed_delta_mean,priority_speed_delta_ci95_low,priority_speed_delta_ci95_high,worst_priority_speed_delta_mean,worst_priority_speed_delta_ci95_low,worst_priority_speed_delta_ci95_high,background_flow_ratio_mean,background_flow_loss_mean,sufficient_pairs,pv_improvement_significant,background_flow_acceptable,effective_region
0.3,one,baseline2_matched_0.950,0.95,10,0.7463,0.6924962500000001,0.7909525000000001,0.7463,0.6925475000000001,0.7911,0.9935971702445654,0.0064028297554346025,True,True,True,True
0.3,two-2g,baseline2_all_hdv_yield,1.0,10,0.9240000000000002,0.8893500000000001,0.961025625,0.91845,0.8918999999999999,0.9483512500000001,0.9881660022238237,0.01183399777617633,True,True,True,True
0.3,two-2g,baseline2_matched_0.050,0.05,10,0.016649999999999963,-0.006175000000000086,0.04290124999999992,0.03234999999999992,0.0010999999999999233,0.0680499999999999,0.9989278169634268,0.0010721830365731932,True,False,True,False
0.3,two-2g,baseline2_matched_0.200,0.2,10,0.09595000000000006,0.074224375,0.12105312500000005,0.11035000000000003,0.08209875,0.13995125,0.9990286974386233,0.0009713025613766746,True,True,True,True
0.3,two-2g,baseline2_matched_0.350,0.35,10,0.1504250000000001,0.11742500000000011,0.18107562500000013,0.16685,0.13610000000000003,0.1936500000000001,0.9980302996753805,0.0019697003246195166,True,True,True,True
0.3,two-2g,baseline2_matched_0.500,0.5,10,0.24565,0.221224375,0.271278125,0.2625999999999999,0.2337987499999998,0.2929,0.9976433713279003,0.0023566286720997365,True,True,True,True
0.3,two-2g,baseline2_matched_0.650,0.65,10,0.36735000000000007,0.3428000000000001,0.39205062500000004,0.3742,0.35459999999999997,0.3956,0.9955914956219376,0.0044085043780623945,True,True,True,True
0.3,two-2g,baseline2_matched_0.800,0.8,10,0.4772250000000001,0.44692375000000006,0.5069500000000001,0.48195,0.45579875,0.5085,0.9927968883357796,0.007203111664220385,True,True,True,True
0.3,two-2g,baseline2_matched_0.950,0.95,10,0.7116250000000001,0.6602231250000001,0.76575,0.7232499999999998,0.6659499999999999,0.7810499999999999,0.9900652240307967,0.009934775969203335,True,True,True,True
0.3,two-g,baseline2_all_hdv_yield,1.0,10,0.9341000000000002,0.8964493750000001,0.9726756250000003,0.9283999999999999,0.8981987499999999,0.9599499999999999,0.9891560324637514,0.010843967536248611,True,True,True,True
0.3,two-g,baseline2_matched_0.050,0.05,10,0.02892500000000009,0.002798750000000102,0.052650000000000086,0.03464999999999998,0.015048749999999977,0.054649999999999956,0.9997493848210475,0.00025061517895252905,True,True,True,True
0.3,two-g,baseline2_matched_0.200,0.2,10,0.07749999999999999,0.04727437499999996,0.10615062499999992,0.08109999999999999,0.04919875000000005,0.11425,0.9988495842427143,0.0011504157572856943,True,True,True,True
0.3,two-g,baseline2_matched_0.350,0.35,10,0.1690000000000001,0.1379750000000001,0.20090000000000002,0.18234999999999987,0.15489999999999998,0.21219999999999986,0.9989326918997061,0.0010673081002938734,True,True,True,True
0.3,two-g,baseline2_matched_0.500,0.5,10,0.27017500000000005,0.23052500000000023,0.31505,0.2769999999999999,0.22859999999999986,0.3296499999999999,0.9970890807028997,0.0029109192971003006,True,True,True,True
0.3,two-g,baseline2_matched_0.650,0.65,10,0.37042500000000006,0.34992500000000004,0.39242562500000006,0.3665999999999999,0.3437,0.3917999999999998,0.9962708598770682,0.0037291401229317955,True,True,True,True
0.3,two-g,baseline2_matched_0.800,0.8,10,0.4847250000000001,0.45394937500000015,0.51655125,0.4950999999999999,0.4687987499999999,0.5222,0.9946270225620927,0.0053729774379073225,True,True,True,True
0.3,two-g,baseline2_matched_0.950,0.95,10,0.6932,0.661499375,0.7269,0.696,0.6548999999999999,0.7345025000000001,0.990338596734196,0.009661403265804003,True,True,True,True
0.35,one,baseline2_all_hdv_yield,1.0,10,0.6579499999999999,0.5955,0.72150125,0.6579499999999999,0.5964937500000002,0.7219012499999999,1.0012802662024547,-0.001280266202454694,True,True,True,True
0.35,one,baseline2_matched_0.050,0.05,10,-2.2204460492503132e-17,-0.029352499999999965,0.02824999999999993,-2.2204460492503132e-17,-0.02949999999999997,0.02810124999999995,0.9955950837751036,0.00440491622489636,True,False,True,False
0.35,one,baseline2_matched_0.200,0.2,10,0.05380000000000003,0.012648750000000085,0.09745125000000004,0.05380000000000003,0.012750000000000102,0.09710125000000003,0.9978707443746107,0.002129255625389348,True,True,True,True
0.35,one,baseline2_matched_0.350,0.35,10,0.11385000000000003,0.07335000000000003,0.15085125000000005,0.11385000000000003,0.07225,0.15100000000000005,0.9946269889923569,0.0053730110076430915,True,True,True,True
0.35,one,baseline2_matched_0.500,0.5,10,0.15624999999999997,0.10254625000000002,0.21235124999999988,0.15624999999999997,0.10310000000000004,0.21279999999999988,0.9937360976935633,0.006263902306436697,True,True,True,True
0.35,one,baseline2_matched_0.650,0.65,10,0.25484999999999997,0.20439875000000002,0.30324999999999996,0.25484999999999997,0.20445000000000002,0.30410124999999993,1.001567959949852,-0.001567959949851927,True,True,True,True
0.35,one,baseline2_matched_0.800,0.8,10,0.40734999999999993,0.35649749999999997,0.45495,0.40734999999999993,0.3549975,0.45380125,1.0020671082668204,-0.002067108266820439,True,True,True,True
0.35,one,baseline2_matched_0.950,0.95,10,0.5298999999999999,0.4932499999999999,0.57920125,0.5298999999999999,0.4936987499999999,0.57935125,0.9974084266549077,0.0025915733450923018,True,True,True,True
0.35,two-2g,baseline2_all_hdv_yield,1.0,10,0.61995,0.5639731250000001,0.6814775,0.6103,0.5560500000000002,0.66795375,0.9984506096698305,0.0015493903301695422,True,True,True,True
0.35,two-2g,baseline2_matched_0.050,0.05,10,0.0123,-0.011999999999999945,0.032300624999999944,0.00800000000000003,-0.01525124999999991,0.030051250000000047,1.0006296100870857,-0.0006296100870857302,True,False,True,False
0.35,two-2g,baseline2_matched_0.200,0.2,10,0.05932500000000003,0.03422500000000004,0.08527562500000001,0.059150000000000036,0.03420000000000003,0.08425000000000002,1.0005997478983546,-0.0005997478983545967,True,True,True,True
0.35,two-2g,baseline2_matched_0.350,0.35,10,0.10247500000000001,0.07359999999999997,0.13657625000000004,0.10665,0.08014875000000002,0.13875124999999994,0.9998938229094554,0.00010617709054461244,True,True,True,True
0.35,two-2g,baseline2_matched_0.500,0.5,10,0.17629999999999996,0.14227437500000004,0.21194999999999994,0.16554999999999992,0.13399874999999997,0.1999999999999999,1.001601389285955,-0.0016013892859549905,True,True,True,True
0.35,two-2g,baseline2_matched_0.650,0.65,10,0.2790499999999999,0.22422499999999998,0.32775062499999996,0.26860000000000006,0.21790000000000004,0.3138012500000001,1.0015906346724084,-0.0015906346724083864,True,True,True,True
0.35,two-2g,baseline2_matched_0.800,0.8,10,0.37375,0.331998125,0.41370000000000007,0.36950000000000005,0.32585000000000014,0.4092062499999999,0.9988830873398239,0.001116912660176106,True,True,True,True
0.35,two-2g,baseline2_matched_0.950,0.95,10,0.5214749999999999,0.47219999999999984,0.5750287499999999,0.516,0.46945,0.5664999999999999,1.0025852961298656,-0.0025852961298655774,True,True,True,True
0.35,two-g,baseline2_all_hdv_yield,1.0,10,0.61995,0.561724375,0.68150125,0.6103,0.5569987499999999,0.6690024999999999,0.9984506096698305,0.0015493903301695422,True,True,True,True
0.35,two-g,baseline2_matched_0.050,0.05,10,0.009999999999999986,-0.004801875000000053,0.023600625000000035,0.005799999999999983,-0.008649999999999936,0.021199999999999886,0.9977370008544002,0.0022629991455997978,True,False,True,False
0.35,two-g,baseline2_matched_0.200,0.2,10,0.07442499999999999,0.04792500000000004,0.10440062499999996,0.06975000000000002,0.04470000000000007,0.09749999999999999,1.0024283432755792,-0.00242834327557917,True,True,True,True
0.35,two-g,baseline2_matched_0.350,0.35,10,0.11790000000000007,0.08897500000000011,0.14687500000000003,0.10564999999999988,0.08314999999999992,0.12974999999999984,1.0002931400935506,-0.00029314009355063675,True,True,True,True
0.35,two-g,baseline2_matched_0.500,0.5,10,0.20107499999999998,0.15987187499999997,0.240051875,0.1973,0.15639874999999998,0.23820125000000003,1.0027936178480532,-0.0027936178480532092,True,True,True,True
0.35,two-g,baseline2_matched_0.650,0.65,10,0.25432499999999997,0.2201999999999999,0.28767625,0.24465000000000003,0.21045000000000003,0.27974999999999994,0.9983838634818895,0.0016161365181105447,True,True,True,True
0.35,two-g,baseline2_matched_0.800,0.8,10,0.36780000000000007,0.32360000000000005,0.40679999999999994,0.35595,0.31349875,0.3954999999999999,0.9974716999022964,0.002528300097703551,True,True,True,True
0.35,two-g,baseline2_matched_0.950,0.95,10,0.5456000000000001,0.49712249999999997,0.596950625,0.53705,0.48550000000000004,0.5877999999999999,1.0003968010086983,-0.000396801008698322,True,True,True,True
0.39999999999999997,one,baseline2_all_hdv_yield,1.0,10,0.4504,0.40255,0.4831,0.4504,0.40354999999999996,0.4833,1.0035861547381146,-0.003586154738114633,True,True,True,True
0.39999999999999997,one,baseline2_matched_0.050,0.05,10,0.008050000000000002,-0.015951249999999986,0.036251249999999985,0.008050000000000002,-0.01660124999999998,0.03619999999999999,0.9992071808047406,0.0007928191952594199,True,False,True,False
0.39999999999999997,one,baseline2_matched_0.200,0.2,10,0.0462,0.027348749999999977,0.06505125,0.0462,0.027048749999999965,0.06435000000000005,1.0011146343125783,-0.0011146343125782998,True,True,True,True
0.39999999999999997,one,baseline2_matched_0.350,0.35,10,0.08639999999999999,0.05319874999999997,0.12350249999999995,0.08639999999999999,0.052498749999999934,0.12454999999999998,1.0015073608373484,-0.0015073608373483705,True,True,True,True
0.39999999999999997,one,baseline2_matched_0.500,0.5,10,0.1343,0.10239874999999998,0.16520125000000005,0.1343,0.10269875000000002,0.16550125,1.0023943576166927,-0.0023943576166927105,True,True,True,True
0.39999999999999997,one,baseline2_matched_0.650,0.65,10,0.17140000000000002,0.13605000000000003,0.20055000000000006,0.17140000000000002,0.13665,0.20070000000000005,1.0027425601416673,-0.002742560141667294,True,True,True,True
0.39999999999999997,one,baseline2_matched_0.800,0.8,10,0.23604999999999995,0.19179999999999997,0.2695499999999999,0.23604999999999995,0.19129749999999998,0.2701512499999999,1.0029492416073271,-0.0029492416073271244,True,True,True,True
0.39999999999999997,one,baseline2_matched_0.950,0.95,10,0.35475,0.31695,0.39139999999999997,0.35475,0.3176,0.39095125,1.0024557608924816,-0.002455760892481562,True,True,True,True
0.39999999999999997,two-2g,baseline2_all_hdv_yield,1.0,10,0.417,0.3909243750000001,0.4401256250000001,0.42475000000000007,0.3986000000000002,0.4497,1.0039880689334724,-0.003988068933472366,True,True,True,True
0.39999999999999997,two-2g,baseline2_matched_0.050,0.05,10,0.019724999999999993,0.00554937499999995,0.03400062500000006,0.016749999999999977,-0.0013000000000000344,0.03554999999999995,1.00030468529526,-0.00030468529525995436,True,True,True,True
0.39999999999999997,two-2g,baseline2_matched_0.200,0.2,10,0.05679999999999996,0.041074374999999934,0.07555124999999999,0.058250000000000024,0.044050000000000034,0.07510000000000001,1.001740927012778,-0.0017409270127779486,True,True,True,True
0.39999999999999997,two-2g,baseline2_matched_0.350,0.35,10,0.07947500000000003,0.06072500000000007,0.098725,0.08250000000000005,0.06280000000000001,0.10330000000000006,1.0023232404888311,-0.0023232404888311464,True,True,True,True
0.39999999999999997,two-2g,baseline2_matched_0.500,0.5,10,0.10912499999999994,0.08904937499999993,0.12820062499999993,0.10925000000000003,0.08960000000000004,0.12919999999999998,1.0035925037246336,-0.0035925037246336,True,True,True,True
0.39999999999999997,two-2g,baseline2_matched_0.650,0.65,10,0.16234999999999997,0.13999874999999992,0.183225,0.16555,0.14335000000000003,0.18765125000000002,1.0043448532114247,-0.0043448532114247485,True,True,True,True
0.39999999999999997,two-2g,baseline2_matched_0.800,0.8,10,0.23322500000000002,0.20899874999999993,0.255025,0.22895,0.20249999999999999,0.2541525,1.0039852458866845,-0.003985245886684474,True,True,True,True
0.39999999999999997,two-2g,baseline2_matched_0.950,0.95,10,0.355,0.33139937500000005,0.3807018749999999,0.3568,0.3315000000000001,0.38480125000000004,1.0045857606448279,-0.004585760644827852,True,True,True,True
0.39999999999999997,two-g,baseline2_all_hdv_yield,1.0,10,0.41645000000000004,0.391548125,0.43945062500000004,0.4243,0.3982,0.4481,1.0040395898880399,-0.004039589888039874,True,True,True,True
0.39999999999999997,two-g,baseline2_matched_0.050,0.05,10,0.01509999999999998,0.00012499999999995292,0.02744999999999993,0.021050000000000013,0.0032000000000000028,0.03719999999999999,1.0002638368083274,-0.0002638368083274223,True,True,True,True
0.39999999999999997,two-g,baseline2_matched_0.200,0.2,10,0.04312500000000001,0.024349375000000034,0.06435062499999994,0.04565000000000001,0.026150000000000007,0.06730125000000003,1.0017428488201428,-0.0017428488201427506,True,True,True,True
0.39999999999999997,two-g,baseline2_matched_0.350,0.35,10,0.086625,0.06774937499999999,0.10607624999999998,0.09279999999999995,0.07329999999999992,0.11269999999999995,1.0025021274138424,-0.00250212741384237,True,True,True,True
0.39999999999999997,two-g,baseline2_matched_0.500,0.5,10,0.10610000000000004,0.08184937500000002,0.13187812500000004,0.10815000000000001,0.08134875000000001,0.13550000000000006,1.0031169531398325,-0.0031169531398325123,True,True,True,True
0.39999999999999997,two-g,baseline2_matched_0.650,0.65,10,0.16117499999999998,0.135649375,0.184875625,0.1607,0.13270000000000004,0.19025124999999998,1.004087409903502,-0.004087409903501982,True,True,True,True
0.39999999999999997,two-g,baseline2_matched_0.800,0.8,10,0.207825,0.18915000000000004,0.22657500000000003,0.20725000000000002,0.17924625,0.23425,1.003761426974352,-0.003761426974352,True,True,True,True
0.39999999999999997,two-g,baseline2_matched_0.950,0.95,10,0.3378500000000001,0.31522312500000005,0.361025625,0.3386499999999999,0.31609874999999993,0.3624012499999999,1.0043098063876417,-0.004309806387641668,True,True,True,True
0.44999999999999996,one,baseline2_all_hdv_yield,1.0,10,0.41469999999999996,0.38454999999999995,0.4461024999999999,0.41469999999999996,0.38465000000000005,0.44680125,1.0031081974871472,-0.0031081974871471907,True,True,True,True
0.44999999999999996,one,baseline2_matched_0.050,0.05,10,0.012699999999999979,-0.009800000000000031,0.03269999999999999,0.012699999999999979,-0.009600000000000055,0.03309999999999995,0.9998918497367996,0.00010815026320043497,True,False,True,False
0.44999999999999996,one,baseline2_matched_0.200,0.2,10,0.040649999999999985,0.022798749999999965,0.05924999999999998,0.040649999999999985,0.022850000000000016,0.05909999999999997,1.0004658016002559,-0.00046580160025588846,True,True,True,True
0.44999999999999996,one,baseline2_matched_0.350,0.35,10,0.09115000000000002,0.07160000000000002,0.10915000000000001,0.09115000000000002,0.07135000000000002,0.10934999999999999,1.0013712364957317,-0.0013712364957316758,True,True,True,True
0.44999999999999996,one,baseline2_matched_0.500,0.5,10,0.1122,0.09979999999999996,0.12354999999999998,0.1122,0.10029999999999997,0.12390000000000001,1.0013532748088207,-0.001353274808820748,True,True,True,True
0.44999999999999996,one,baseline2_matched_0.650,0.65,10,0.16609999999999997,0.14384999999999998,0.19120124999999996,0.16609999999999997,0.14394874999999996,0.1915,1.0014951917047212,-0.0014951917047212326,True,True,True,True
0.44999999999999996,one,baseline2_matched_0.800,0.8,10,0.21960000000000002,0.19724999999999993,0.2415,0.21960000000000002,0.19685,0.24220125000000003,1.0022413263976016,-0.0022413263976015507,True,True,True,True
0.44999999999999996,one,baseline2_matched_0.950,0.95,10,0.35545,0.31894874999999995,0.39214999999999994,0.35545,0.3183999999999999,0.39324999999999993,1.0030071685011763,-0.003007168501176327,True,True,True,True
0.44999999999999996,two-2g,baseline2_all_hdv_yield,1.0,10,0.395075,0.37712500000000004,0.41364999999999996,0.3944,0.37350000000000005,0.41565,1.0048924508047745,-0.0048924508047745174,True,True,True,True
0.44999999999999996,two-2g,baseline2_matched_0.050,0.05,10,0.009999999999999986,-0.0002749999999999586,0.021274999999999954,0.011350000000000037,-0.0013999999999999124,0.024350000000000028,0.9999572273131143,4.27726868856837e-05,True,False,True,False
0.44999999999999996,two-2g,baseline2_matched_0.200,0.2,10,0.03244999999999998,0.021225000000000004,0.04375062499999999,0.029649999999999975,0.01765000000000001,0.04149999999999996,1.001452171017125,-0.0014521710171249147,True,True,True,True
0.44999999999999996,two-2g,baseline2_matched_0.350,0.35,10,0.06527500000000001,0.05207500000000005,0.07707562500000006,0.06460000000000002,0.04969875,0.07760000000000003,1.0022162990655195,-0.002216299065519456,True,True,True,True
0.44999999999999996,two-2g,baseline2_matched_0.500,0.5,10,0.11352500000000003,0.09652500000000004,0.13027562500000003,0.10900000000000003,0.09200000000000008,0.1258,1.0029516681016288,-0.002951668101628835,True,True,True,True
0.44999999999999996,two-2g,baseline2_matched_0.650,0.65,10,0.15505000000000002,0.13674999999999998,0.17500062500000002,0.15655000000000002,0.13784875,0.17659999999999995,1.0032876622517972,-0.0032876622517972187,True,True,True,True
0.44999999999999996,two-2g,baseline2_matched_0.800,0.8,10,0.21457500000000004,0.19217312500000003,0.23775062500000002,0.21505000000000002,0.19405,0.23595125000000003,1.0039862183080372,-0.003986218308037248,True,True,True,True
0.44999999999999996,two-2g,baseline2_matched_0.950,0.95,10,0.31875000000000003,0.29884875000000005,0.33982562499999996,0.32005,0.3001500000000001,0.34050125000000003,1.0051913889278992,-0.005191388927899165,True,True,True,True
0.44999999999999996,two-g,baseline2_all_hdv_yield,1.0,10,0.39895,0.380524375,0.41810062500000006,0.39735000000000004,0.37615000000000004,0.41900125000000005,1.004234559565034,-0.004234559565033935,True,True,True,True
0.44999999999999996,two-g,baseline2_matched_0.050,0.05,10,0.005300000000000016,-0.004475625000000023,0.015700000000000047,0.008150000000000013,-0.004299999999999994,0.02080000000000004,1.000362314475024,-0.00036231447502399483,True,False,True,False
0.44999999999999996,two-g,baseline2_matched_0.200,0.2,10,0.03830000000000002,0.024525000000000064,0.052300625000000024,0.04085000000000003,0.028250000000000042,0.053300000000000035,1.0013545574837523,-0.00135455748375235,True,True,True,True
0.44999999999999996,two-g,baseline2_matched_0.350,0.35,10,0.06732500000000001,0.04884937500000002,0.08507624999999999,0.06734999999999998,0.047799999999999954,0.08554999999999999,1.0020276158718031,-0.0020276158718031123,True,True,True,True
0.44999999999999996,two-g,baseline2_matched_0.500,0.5,10,0.108625,0.09439874999999998,0.12307499999999998,0.10825,0.09185000000000003,0.12374999999999996,1.0031720821684786,-0.0031720821684786404,True,True,True,True
0.44999999999999996,two-g,baseline2_matched_0.650,0.65,10,0.156125,0.14034937499999994,0.1722,0.1566,0.14109999999999998,0.17249999999999993,1.0036336418437732,-0.0036336418437732387,True,True,True,True
0.44999999999999996,two-g,baseline2_matched_0.800,0.8,10,0.23870000000000005,0.22002499999999997,0.26022500000000004,0.23575,0.21795,0.25565,1.0047430306919611,-0.0047430306919611365,True,True,True,True
0.44999999999999996,two-g,baseline2_matched_0.950,0.95,10,0.329525,0.302725,0.35717499999999996,0.33314999999999995,0.3055999999999999,0.36250000000000004,1.0038437784997565,-0.0038437784997564783,True,True,True,True
0.49999999999999994,one,baseline2_all_hdv_yield,1.0,10,0.42325,0.39749999999999996,0.44765000000000005,0.42325,0.39764999999999995,0.44785,1.0030542793103565,-0.0030542793103565113,True,True,True,True
0.49999999999999994,one,baseline2_matched_0.050,0.05,10,0.002299999999999991,-0.011551250000000037,0.01429999999999999,0.002299999999999991,-0.011699999999999999,0.014049999999999962,1.000259519741637,-0.0002595197416370709,True,False,True,False
0.49999999999999994,one,baseline2_matched_0.200,0.2,10,0.044299999999999985,0.025350000000000004,0.06375124999999998,0.044299999999999985,0.025450000000000018,0.06464999999999996,1.0001880529332978,-0.00018805293329782202,True,True,True,True
0.49999999999999994,one,baseline2_matched_0.350,0.35,10,0.07825000000000001,0.05940000000000001,0.09480125000000006,0.07825000000000001,0.05934999999999999,0.09545000000000003,1.0006178877576637,-0.0006178877576636932,True,True,True,True
0.49999999999999994,one,baseline2_matched_0.500,0.5,10,0.1242,0.10629999999999999,0.14189999999999997,0.1242,0.10594999999999999,0.14190124999999998,1.001321457497012,-0.0013214574970119575,True,True,True,True
0.49999999999999994,one,baseline2_matched_0.650,0.65,10,0.17469999999999997,0.1538987499999999,0.19625125,0.17469999999999997,0.15419999999999995,0.19619999999999999,1.0023963001755969,-0.0023963001755968882,True,True,True,True
0.49999999999999994,one,baseline2_matched_0.800,0.8,10,0.24620000000000006,0.23095000000000004,0.2604,0.24620000000000006,0.23100000000000004,0.26030000000000003,1.0021171765263457,-0.0021171765263456876,True,True,True,True
0.49999999999999994,one,baseline2_matched_0.950,0.95,10,0.34605,0.3269499999999999,0.3661,0.34605,0.32749999999999996,0.3661,1.0028300337621103,-0.002830033762110329,True,True,True,True
0.49999999999999994,two-2g,baseline2_all_hdv_yield,1.0,10,0.38079999999999997,0.35895000000000005,0.40232625000000005,0.3849,0.36369875,0.4050000000000001,1.005539522938022,-0.005539522938021957,True,True,True,True
0.49999999999999994,two-2g,baseline2_matched_0.050,0.05,10,0.011749999999999993,0.002500000000000002,0.021724999999999984,0.012000000000000033,-0.0012499999999999519,0.023951250000000028,1.0000732264548606,-7.322645486063095e-05,True,True,True,True
0.49999999999999994,two-2g,baseline2_matched_0.200,0.2,10,0.03419999999999993,0.025174999999999927,0.04354999999999992,0.03645000000000005,0.02554875000000004,0.047700000000000006,1.0012623672529974,-0.0012623672529974428,True,True,True,True
0.49999999999999994,two-2g,baseline2_matched_0.350,0.35,10,0.06299999999999997,0.05394937499999996,0.07302500000000002,0.06015000000000004,0.05164875000000003,0.06770125000000003,1.001519270091085,-0.001519270091085101,True,True,True,True
0.49999999999999994,two-2g,baseline2_matched_0.500,0.5,10,0.10364999999999998,0.08617374999999997,0.12144999999999997,0.10730000000000003,0.09040000000000004,0.12265000000000008,1.0023344657607614,-0.0023344657607613506,True,True,True,True
0.49999999999999994,two-2g,baseline2_matched_0.650,0.65,10,0.155825,0.14272499999999994,0.168725,0.15840000000000004,0.14640000000000006,0.17140000000000002,1.0027818415553358,-0.0027818415553357845,True,True,True,True
0.49999999999999994,two-2g,baseline2_matched_0.800,0.8,10,0.2244,0.20967499999999997,0.238875,0.22360000000000008,0.20985000000000004,0.23645125000000003,1.0034399131935745,-0.0034399131935745064,True,True,True,True
0.49999999999999994,two-2g,baseline2_matched_0.950,0.95,10,0.31372500000000003,0.30329937500000004,0.324,0.31615000000000004,0.3051000000000001,0.32630000000000003,1.0042137318763873,-0.004213731876387294,True,True,True,True
0.49999999999999994,two-g,baseline2_all_hdv_yield,1.0,10,0.38380000000000003,0.36215,0.40447500000000003,0.38645000000000007,0.36595000000000005,0.4065500000000001,1.0053726935049203,-0.005372693504920312,True,True,True,True
0.49999999999999994,two-g,baseline2_matched_0.050,0.05,10,0.013050000000000016,0.002974999999999994,0.02479999999999999,0.01435000000000004,-9.999999999992349e-05,0.02939999999999998,1.0001143270560462,-0.00011432705604619287,True,True,True,True
0.49999999999999994,two-g,baseline2_matched_0.200,0.2,10,0.03825000000000002,0.03132500000000005,0.04470000000000003,0.04135000000000002,0.0349,0.048,1.0009244558829138,-0.0009244558829137883,True,True,True,True
0.49999999999999994,two-g,baseline2_matched_0.350,0.35,10,0.06752499999999997,0.05464999999999999,0.08009999999999998,0.07169999999999999,0.05914874999999996,0.08365,1.0020680344542368,-0.0020680344542367557,True,True,True,True
0.49999999999999994,two-g,baseline2_matched_0.500,0.5,10,0.103675,0.09227499999999997,0.11485062500000007,0.10395000000000003,0.09190000000000005,0.11485000000000008,1.002520079112133,-0.0025200791121329225,True,True,True,True
0.49999999999999994,two-g,baseline2_matched_0.650,0.65,10,0.14502500000000002,0.133325,0.158575625,0.14480000000000004,0.13150000000000003,0.16015000000000004,1.0030168642085076,-0.0030168642085075525,True,True,True,True
0.49999999999999994,two-g,baseline2_matched_0.800,0.8,10,0.203275,0.19085000000000005,0.21645000000000003,0.20580000000000004,0.19234999999999997,0.21965125000000002,1.0036835192289248,-0.0036835192289248475,True,True,True,True
0.49999999999999994,two-g,baseline2_matched_0.950,0.95,10,0.31205000000000005,0.29375,0.32880125,0.3157500000000001,0.29735000000000006,0.3336,1.004038229682373,-0.004038229682373107,True,True,True,True
0.5499999999999999,one,baseline2_all_hdv_yield,1.0,10,0.40820000000000006,0.38874875,0.42730124999999997,0.40820000000000006,0.38839875,0.4271,1.003209082049304,-0.003209082049304035,True,True,True,True
0.5499999999999999,one,baseline2_matched_0.050,0.05,10,0.017949999999999976,0.005949999999999978,0.031599999999999996,0.017949999999999976,0.005599999999999971,0.031199999999999995,1.0001042416141939,-0.00010424161419386735,True,True,True,True
0.5499999999999999,one,baseline2_matched_0.200,0.2,10,0.0387,0.03025000000000002,0.04745124999999997,0.0387,0.030398750000000006,0.04740000000000001,1.0004460425189827,-0.0004460425189827255,True,True,True,True
0.5499999999999999,one,baseline2_matched_0.350,0.35,10,0.0789,0.06515,0.09169999999999998,0.0789,0.06485000000000002,0.0919,1.0007670850725645,-0.0007670850725645106,True,True,True,True
0.5499999999999999,one,baseline2_matched_0.500,0.5,10,0.11544999999999998,0.10670000000000002,0.12434999999999999,0.11544999999999998,0.10684999999999997,0.12439999999999998,1.0011727836034172,-0.0011727836034172157,True,True,True,True
0.5499999999999999,one,baseline2_matched_0.650,0.65,10,0.16299999999999998,0.146,0.18039999999999998,0.16299999999999998,0.14634999999999998,0.18075124999999995,1.0016100142699556,-0.0016100142699555509,True,True,True,True
0.5499999999999999,one,baseline2_matched_0.800,0.8,10,0.22004999999999994,0.20729874999999998,0.23259999999999997,0.22004999999999994,0.20744999999999997,0.23265000000000002,1.0020932347082196,-0.002093234708219649,True,True,True,True
0.5499999999999999,one,baseline2_matched_0.950,0.95,10,0.34025,0.32204999999999995,0.35835124999999995,0.34025,0.32209874999999993,0.35829999999999995,1.0028815476407567,-0.0028815476407566543,True,True,True,True
0.5499999999999999,two-2g,baseline2_all_hdv_yield,1.0,10,0.36340000000000006,0.34739937500000007,0.3782,0.36315,0.3471475,0.37780125,1.0038602026382917,-0.0038602026382916765,True,True,True,True
0.5499999999999999,two-2g,baseline2_matched_0.050,0.05,10,0.009225000000000016,0.003875000000000006,0.016325625000000024,0.008750000000000003,0.0032000000000000023,0.01629999999999998,1.0000014730533358,-1.4730533357543152e-06,True,True,True,True
0.5499999999999999,two-2g,baseline2_matched_0.200,0.2,10,0.043349999999999986,0.03434937500000001,0.05194999999999998,0.03960000000000001,0.02999875000000002,0.049,1.001101827812209,-0.001101827812209022,True,True,True,True
0.5499999999999999,two-2g,baseline2_matched_0.350,0.35,10,0.07305,0.06335000000000005,0.08345,0.06620000000000001,0.056500000000000015,0.07790000000000001,1.00190050955969,-0.0019005095596900112,True,True,True,True
0.5499999999999999,two-2g,baseline2_matched_0.500,0.5,10,0.09845000000000001,0.085549375,0.11227499999999999,0.09895,0.08510000000000001,0.11334999999999998,1.0014929231752956,-0.0014929231752955907,True,True,True,True
0.5499999999999999,two-2g,baseline2_matched_0.650,0.65,10,0.15184999999999998,0.14537499999999998,0.15815,0.15010000000000004,0.14425000000000004,0.15665,1.0028936063328768,-0.0028936063328768302,True,True,True,True
0.5499999999999999,two-2g,baseline2_matched_0.800,0.8,10,0.210675,0.20087499999999997,0.21990062499999996,0.21079999999999996,0.20115,0.22025,1.003422997369793,-0.0034229973697930127,True,True,True,True
0.5499999999999999,two-2g,baseline2_matched_0.950,0.95,10,0.30827499999999997,0.293874375,0.321175,0.3061,0.28749874999999997,0.321,1.0043288601271885,-0.004328860127188472,True,True,True,True
0.5499999999999999,two-g,baseline2_all_hdv_yield,1.0,10,0.3633,0.34695,0.37772500000000003,0.36269999999999997,0.34670000000000006,0.37720000000000004,1.0039946763244199,-0.003994676324419855,True,True,True,True
