requested_density,effective_density,density_index,run_index,model_preset,comparison_mode,pv_speed_nongraph_ppo,pv_speed_comparison,pv_speed_delta,pv_speed_ratio,priority_time_loss_delta,background_flow_delta,background_flow_ratio,all_speed_delta,priority_stopped_delta
0.3,0.3,0,0,grid-cnn-matched,baseline1_hdv,5.756,2.4445,3.3115,2.3546737574146044,-0.5519166666666666,-0.02412000000000014,0.9671909048617853,-0.07764041666666799,-0.028
0.3,0.3,0,0,grid-cnn-matched,baseline2_matched,5.756,3.656,2.1,1.574398249452954,-0.35,-0.01740499999999956,0.9761067037135172,-0.0562666666666658,-0.0005
0.3,0.3,0,0,grid-cnn-matched,policy_noop,5.756,2.526,3.2300000000000004,2.278701504354711,-0.5383333333333333,-0.025543374999999702,0.9653219085431886,-0.08245291666666565,-0.041499999999999995
0.3,0.3,0,0,grid-cnn-matched,left_if_safe,5.756,5.843,-0.08699999999999974,0.9851103884990587,0.014499999999999957,0.005226624999998153,1.0074050880515293,0.017349583333333918,0.0015
0.3,0.3,0,1,grid-cnn-matched,baseline1_hdv,5.8435,2.5125,3.3309999999999995,2.325771144278607,-0.5551666666666667,-0.023197500000000537,0.9684274405317956,-0.07454916666666467,-0.0265
0.3,0.3,0,1,grid-cnn-matched,baseline2_matched,5.8435,3.7075,2.1359999999999997,1.5761294672960215,-0.356,-0.018844874999998318,0.9741986572807322,-0.06103624999999724,-0.002
0.3,0.3,0,1,grid-cnn-matched,policy_noop,5.8435,2.572,3.2714999999999996,2.2719673405909795,-0.5452499999999999,-0.02488499999999849,0.9662083084311717,-0.08022374999998894,-0.049
0.3,0.3,0,1,grid-cnn-matched,left_if_safe,5.8435,4.237,1.6064999999999996,1.3791597828652347,-0.26774999999999993,0.0793363749999999,1.1254920794729848,0.265793333333336,-0.215
0.3,0.3,0,2,grid-cnn-matched,baseline1_hdv,5.1595,2.406,2.7535000000000003,2.1444305901911886,-0.45891666666666675,-0.008317499999998867,0.9883637152170583,-0.02543041666666035,-0.133
0.3,0.3,0,2,grid-cnn-matched,baseline2_matched,5.1595,3.4045,1.7550000000000003,1.5154941988544575,-0.2925000000000001,-0.008336750000000448,0.988337098323783,-0.026326666666665943,-0.09200000000000001
