requested_density,effective_density,density_index,run_index,mode,priority_vehicle_id,av_fraction,av_vehicle_count,scenario_seed,warmup_rng_seed,assignment_seed,av_selection_seed,measurement_rng_seed,backend_requested,warmup_backend,measurement_backend,num_lanes,road_length,warmup_steps,measure_steps,measurement_steps,vehicle_count,priority_vehicle_count,density,flow_all,flow_background,flow_priority,mean_speed_all,mean_speed_background,mean_speed_priority,worst_priority_mean_speed,mean_priority_time_loss,worst_priority_time_loss,stopped_fraction_all,stopped_fraction_background,stopped_fraction_priority,lane_change_rate_all,lane_change_rate_background,lane_change_rate_priority,completed_priority_laps,mean_priority_lap_time,rule_detections,rule_requests,rule_applied,rule_rejected,rule_blocked_no_safe_lane,rule_cooldown_suppressed,per_priority_vehicle,active_av_count_mean,active_av_count_max,policy_left_requests,policy_right_requests,policy_stay_actions
0.05,0.05,0,0,baseline1_hdv,188,0.95,189,100011,100097,101000,102000,100193,optimized,optimized,optimized,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24987862500000096,0.24854012499998995,0.0013385000000000196,4.99757249999997,4.995781407035171,5.354,5.354,0.10766666666666669,0.10766666666666669,2e-05,0.0,0.004,0.0001275,0.0,0.0255,10,187.4,0,0,0,0,0,0,"{""188"":{""completed_laps"":10,""distance"":10708.0,""mean_lap_time"":187.4,""mean_speed"":5.354,""time_loss"":0.10766666666666669}}",0.0,0,,,
0.05,0.05,0,0,baseline2_matched,188,0.95,189,100011,100097,101000,102000,100193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24584537500000186,0.2443725000000003,0.0014728750000000317,4.916907500000006,4.912010050251243,5.8915,5.8915,0.01808333333333334,0.01808333333333334,7.499999999999999e-06,2.512562814070352e-06,0.001,0.00035,0.00033919597989949746,0.0025,11,170.0,294,99,99,0,174,21,"{""188"":{""completed_laps"":11,""distance"":11783.0,""mean_lap_time"":170.0,""mean_speed"":5.8915,""time_loss"":0.01808333333333334}}",0.0,0,,,
0.05,0.05,0,0,graph_ppo,188,0.95,189,100011,100097,101000,102000,100193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24000937499999958,0.23850987500000012,0.001499500000000029,4.800187500000001,4.794168341708551,5.998,5.998,0.0003333333333332966,0.0003333333333332966,5.000000000000001e-05,5.0251256281407016e-05,0.0,0.00151,0.0015175879396984926,0.0,11,166.72727272727272,0,399,399,0,0,0,"{""188"":{""completed_laps"":11,""distance"":11996.0,""mean_lap_time"":166.72727272727272,""mean_speed"":5.998,""time_loss"":0.0003333333333332966}}",6.9905,11,399,0,13582
0.05,0.05,0,1,baseline1_hdv,172,0.95,189,110011,110097,111000,112000,110193,optimized,optimized,optimized,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24996387499999995,0.2486148749999894,0.001349000000000026,4.999277499999972,4.997283919597985,5.396,5.396,0.10066666666666668,0.10066666666666668,1e-05,0.0,0.002,0.000165,0.0,0.033,10,185.1,0,0,0,0,0,0,"{""172"":{""completed_laps"":10,""distance"":10792.0,""mean_lap_time"":185.1,""mean_speed"":5.396,""time_loss"":0.10066666666666668}}",0.0,0,,,
0.05,0.05,0,1,baseline2_matched,172,0.95,189,110011,110097,111000,112000,110193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24283337500000002,0.24133700000000047,0.001496375000000029,4.856667499999993,4.850994974874362,5.9855,5.9855,0.0024166666666666226,0.0024166666666666226,2.5e-06,2.512562814070352e-06,0.0,0.0001875,0.00018341708542713567,0.001,11,167.1818181818182,67,67,67,0,0,0,"{""172"":{""completed_laps"":11,""distance"":11971.0,""mean_lap_time"":167.1818181818182,""mean_speed"":5.9855,""time_loss"":0.0024166666666666226}}",0.0,0,,,
0.05,0.05,0,1,graph_ppo,172,0.95,189,110011,110097,111000,112000,110193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.2401456249999995,0.23865762499999982,0.0014880000000000281,4.802912499999999,4.797138190954796,5.952,5.952,0.008000000000000007,0.008000000000000007,6.250000000000001e-05,6.281407035175876e-05,0.0,0.0014175,0.001407035175879397,0.0035,11,168.1818181818182,0,369,369,0,0,0,"{""172"":{""completed_laps"":11,""distance"":11904.0,""mean_lap_time"":168.1818181818182,""mean_speed"":5.952,""time_loss"":0.008000000000000007}}",7.0805,11,369,0,13792
0.05,0.05,0,2,baseline1_hdv,174,0.95,189,120011,120097,121000,122000,120193,optimized,optimized,optimized,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24988175000000118,0.24860512499998924,0.0012766250000000219,4.9976350000000105,4.997087939698479,5.1065,5.1065,0.1489166666666667,0.1489166666666667,3.25e-05,0.0,0.0065,3.75e-05,2.512562814070352e-06,0.007,10,195.8,0,0,0,0,0,0,"{""174"":{""completed_laps"":10,""distance"":10213.0,""mean_lap_time"":195.8,""mean_speed"":5.1065,""time_loss"":0.1489166666666667}}",0.0,0,,,
0.05,0.05,0,2,baseline2_matched,174,0.95,189,120011,120097,121000,122000,120193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24747600000000067,0.24599050000000156,0.001485500000000028,4.949520000000002,4.944532663316559,5.942,5.942,0.009666666666666601,0.009666666666666601,0.0,0.0,0.0,0.0003225,0.00030402010050251257,0.004,11,168.45454545454547,138,114,114,0,0,24,"{""174"":{""completed_laps"":11,""distance"":11884.0,""mean_lap_time"":168.45454545454547,""mean_speed"":5.942,""time_loss"":0.009666666666666601}}",0.0,0,,,
0.05,0.05,0,2,graph_ppo,174,0.95,189,120011,120097,121000,122000,120193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24034262500000014,0.23886074999999993,0.001481875000000028,4.8068525000000015,4.801221105527652,5.9275,5.9275,0.012083333333333335,0.012083333333333335,6.250000000000001e-05,6.281407035175876e-05,0.0,0.001465,0.001449748743718593,0.0045,11,168.9090909090909,0,377,377,0,0,0,"{""174"":{""completed_laps"":11,""distance"":11855.0,""mean_lap_time"":168.9090909090909,""mean_speed"":5.9275,""time_loss"":0.012083333333333335}}",6.764,11,377,0,13151
0.05,0.05,0,3,baseline1_hdv,13,0.95,189,130011,130097,131000,132000,130193,optimized,optimized,optimized,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24987150000000113,0.24855174999999036,0.001319750000000025,4.997429999999982,4.996015075376888,5.279,5.279,0.12016666666666664,0.12016666666666664,2.2499999999999998e-05,0.0,0.0045,0.0001075,2.512562814070352e-06,0.021,10,189.4,0,0,0,0,0,0,"{""13"":{""completed_laps"":10,""distance"":10558.0,""mean_lap_time"":189.4,""mean_speed"":5.279,""time_loss"":0.12016666666666664}}",0.0,0,,,
0.05,0.05,0,3,baseline2_matched,13,0.95,189,130011,130097,131000,132000,130193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24779624999999986,0.2463643750000029,0.0014318750000000282,4.955924999999996,4.952047738693473,5.7275,5.7275,0.04541666666666666,0.04541666666666666,1.5e-05,7.537688442211055e-06,0.0015,0.0003225,0.0003065326633165829,0.0035,11,175.0,774,98,98,0,657,19,"{""13"":{""completed_laps"":11,""distance"":11455.0,""mean_lap_time"":175.0,""mean_speed"":5.7275,""time_loss"":0.04541666666666666}}",0.0,0,,,
0.05,0.05,0,3,graph_ppo,13,0.95,189,130011,130097,131000,132000,130193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24057987499999944,0.23910512500000008,0.0014747500000000277,4.811597499999994,4.806133165829154,5.899,5.899,0.016833333333333367,0.016833333333333367,5.000000000000001e-05,5.0251256281407016e-05,0.0,0.001415,0.001391959798994975,0.006,11,169.54545454545453,0,366,366,0,0,0,"{""13"":{""completed_laps"":11,""distance"":11798.0,""mean_lap_time"":169.54545454545453,""mean_speed"":5.899,""time_loss"":0.016833333333333367}}",6.7255,11,366,0,13085
0.05,0.05,0,4,baseline1_hdv,41,0.95,189,140011,140097,141000,142000,140193,optimized,optimized,optimized,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.2499351250000005,0.24861687499998938,0.0013182500000000416,4.99870250000002,4.997324120603015,5.273,5.273,0.12116666666666676,0.12116666666666676,1.25e-05,0.0,0.0025,0.0001275,0.0,0.0255,10,189.0,0,0,0,0,0,0,"{""41"":{""completed_laps"":10,""distance"":10546.0,""mean_lap_time"":189.0,""mean_speed"":5.273,""time_loss"":0.12116666666666676}}",0.0,0,,,
0.05,0.05,0,4,baseline2_matched,41,0.95,189,140011,140097,141000,142000,140193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24821262500000074,0.24685025000000288,0.001362375000000013,4.964252499999962,4.961814070351747,5.4495,5.4495,0.09175000000000011,0.09175000000000011,2e-05,0.0,0.004,0.0002675,0.0002688442211055276,0.0,10,185.1,1677,65,65,0,1589,23,"{""41"":{""completed_laps"":10,""distance"":10899.0,""mean_lap_time"":185.1,""mean_speed"":5.4495,""time_loss"":0.09175000000000011}}",0.0,0,,,
0.05,0.05,0,4,graph_ppo,41,0.95,189,140011,140097,141000,142000,140193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24021862499999974,0.23871874999999887,0.001499875000000029,4.8043725000000075,4.798366834170869,5.9995,5.9995,8.333333333332416e-05,8.333333333332416e-05,5.250000000000001e-05,5.276381909547737e-05,0.0,0.001535,0.001542713567839196,0.0,11,166.72727272727272,0,401,401,0,0,0,"{""41"":{""completed_laps"":11,""distance"":11999.0,""mean_lap_time"":166.72727272727272,""mean_speed"":5.9995,""time_loss"":8.333333333332416e-05}}",7.045,10,401,0,13689
0.05,0.05,0,5,baseline1_hdv,10,0.95,189,150011,150097,151000,152000,150193,optimized,optimized,optimized,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24994462500000045,0.24859937499998963,0.0013452500000000456,4.998892500000031,4.996972361809046,5.381,5.381,0.10316666666666663,0.10316666666666663,7.499999999999999e-06,0.0,0.0015,0.0001725,5.025125628140704e-06,0.0335,10,185.1,0,0,0,0,0,0,"{""10"":{""completed_laps"":10,""distance"":10762.0,""mean_lap_time"":185.1,""mean_speed"":5.381,""time_loss"":0.10316666666666663}}",0.0,0,,,
0.05,0.05,0,5,baseline2_matched,10,0.95,189,150011,150097,151000,152000,150193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.2458986250000015,0.2444103750000008,0.0014882500000000286,4.917972500000019,4.9127713567838995,5.953,5.953,0.007833333333333248,0.007833333333333248,0.0,0.0,0.0,0.0003275,0.0003165829145728643,0.0025,11,168.0909090909091,128,91,91,0,14,23,"{""10"":{""completed_laps"":11,""distance"":11906.0,""mean_lap_time"":168.0909090909091,""mean_speed"":5.953,""time_loss"":0.007833333333333248}}",0.0,0,,,
0.05,0.05,0,5,graph_ppo,10,0.95,189,150011,150097,151000,152000,150193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.23994624999999895,0.23845450000000046,0.0014917500000000286,4.798924999999995,4.793055276381923,5.967,5.967,0.00550000000000006,0.00550000000000006,8.000000000000003e-05,8.040201005025122e-05,0.0,0.0015075,0.0015050251256281406,0.002,11,167.45454545454547,0,388,388,0,0,0,"{""10"":{""completed_laps"":11,""distance"":11934.0,""mean_lap_time"":167.45454545454547,""mean_speed"":5.967,""time_loss"":0.00550000000000006}}",7.003,11,388,0,13618
0.05,0.05,0,6,baseline1_hdv,185,0.95,189,160011,160097,161000,162000,160193,optimized,optimized,optimized,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24991925000000073,0.24861487499998935,0.00130437500000002,4.99838499999998,4.9972839195979875,5.2175,5.2175,0.13041666666666663,0.13041666666666663,2.7499999999999998e-05,0.0,0.0055,0.00012,5.025125628140704e-06,0.023,10,192.0,0,0,0,0,0,0,"{""185"":{""completed_laps"":10,""distance"":10435.0,""mean_lap_time"":192.0,""mean_speed"":5.2175,""time_loss"":0.13041666666666663}}",0.0,0,,,
0.05,0.05,0,6,baseline2_matched,185,0.95,189,160011,160097,161000,162000,160193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24981187500000251,0.2485178749999908,0.0012940000000000109,4.996237499999986,4.99533417085428,5.176,5.176,0.1373333333333333,0.1373333333333333,2.7499999999999998e-05,0.0,0.0055,7.25e-05,6.28140703517588e-05,0.002,10,194.2,47,21,21,0,25,1,"{""185"":{""completed_laps"":10,""distance"":10352.0,""mean_lap_time"":194.2,""mean_speed"":5.176,""time_loss"":0.1373333333333333}}",0.0,0,,,
0.05,0.05,0,6,graph_ppo,185,0.95,189,160011,160097,161000,162000,160193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24056699999999964,0.23907474999999945,0.0014922500000000309,4.811339999999997,4.805522613065326,5.969,5.969,0.005166666666666653,0.005166666666666653,7.750000000000003e-05,7.788944723618085e-05,0.0,0.0015325,0.0015301507537688443,0.002,11,167.63636363636363,0,407,407,0,0,0,"{""185"":{""completed_laps"":11,""distance"":11938.0,""mean_lap_time"":167.63636363636363,""mean_speed"":5.969,""time_loss"":0.005166666666666653}}",6.8935,11,407,0,13380
0.05,0.05,0,7,baseline1_hdv,195,0.95,189,170011,170097,171000,172000,170193,optimized,optimized,optimized,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24998637499999973,0.24860287499998968,0.0013835000000000342,4.999727499999979,4.9970427135678435,5.534,5.534,0.07766666666666666,0.07766666666666666,5e-06,0.0,0.001,0.000205,0.0,0.041,11,180.72727272727272,0,0,0,0,0,0,"{""195"":{""completed_laps"":11,""distance"":11068.0,""mean_lap_time"":180.72727272727272,""mean_speed"":5.534,""time_loss"":0.07766666666666666}}",0.0,0,,,
0.05,0.05,0,7,baseline2_matched,195,0.95,189,170011,170097,171000,172000,170193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.2454115000000006,0.2439218750000009,0.0014896250000000296,4.908229999999994,4.902952261306524,5.9585,5.9585,0.006916666666666682,0.006916666666666682,0.0,0.0,0.0,0.0003475,0.00033919597989949746,0.002,11,168.0,178,114,114,0,52,12,"{""195"":{""completed_laps"":11,""distance"":11917.0,""mean_lap_time"":168.0,""mean_speed"":5.9585,""time_loss"":0.006916666666666682}}",0.0,0,,,
0.05,0.05,0,7,graph_ppo,195,0.95,189,170011,170097,171000,172000,170193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.2397792499999995,0.23830462499999888,0.0014746250000000328,4.795585000000003,4.790042713567854,5.8985,5.8985,0.01691666666666658,0.01691666666666658,7.250000000000004e-05,7.286432160804015e-05,0.0,0.001455,0.0014271356783919597,0.007,11,169.8181818181818,0,375,375,0,0,0,"{""195"":{""completed_laps"":11,""distance"":11797.0,""mean_lap_time"":169.8181818181818,""mean_speed"":5.8985,""time_loss"":0.01691666666666658}}",6.977,10,375,0,13579
0.05,0.05,0,8,baseline1_hdv,149,0.95,189,180011,180097,181000,182000,180193,optimized,optimized,optimized,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.2498767500000014,0.24853874999999068,0.001338000000000036,4.997534999999999,4.995753768844221,5.352,5.352,0.10799999999999998,0.10799999999999998,1e-05,0.0,0.002,0.0001625,7.537688442211055e-06,0.031,10,186.4,0,0,0,0,0,0,"{""149"":{""completed_laps"":10,""distance"":10704.0,""mean_lap_time"":186.4,""mean_speed"":5.352,""time_loss"":0.10799999999999998}}",0.0,0,,,
0.05,0.05,0,8,baseline2_matched,149,0.95,189,180011,180097,181000,182000,180193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24829662499999725,0.24681275000000313,0.001483875000000031,4.965932499999972,4.96106030150752,5.9355,5.9355,0.010749999999999926,0.010749999999999926,2.5e-06,2.512562814070352e-06,0.0,0.0002975,0.0002763819095477387,0.0045,11,168.36363636363637,190,94,94,0,73,23,"{""149"":{""completed_laps"":11,""distance"":11871.0,""mean_lap_time"":168.36363636363637,""mean_speed"":5.9355,""time_loss"":0.010749999999999926}}",0.0,0,,,
0.05,0.05,0,8,graph_ppo,149,0.95,189,180011,180097,181000,182000,180193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24039949999999924,0.2389192499999997,0.00148025000000003,4.807990000000002,4.802396984924637,5.921,5.921,0.01316666666666666,0.01316666666666666,8.250000000000003e-05,8.291457286432154e-05,0.0,0.0014275,0.0014170854271356784,0.0035,11,168.9090909090909,0,374,374,0,0,0,"{""149"":{""completed_laps"":11,""distance"":11842.0,""mean_lap_time"":168.9090909090909,""mean_speed"":5.921,""time_loss"":0.01316666666666666}}",6.9795,11,374,0,13585
0.05,0.05,0,9,baseline1_hdv,59,0.95,189,190011,190097,191000,192000,190193,optimized,optimized,optimized,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24987637500000076,0.2485324999999904,0.0013438750000000278,4.997527499999991,4.995628140703507,5.3755,5.3755,0.10408333333333342,0.10408333333333342,1.25e-05,0.0,0.0025,0.0001875,1.0050251256281408e-05,0.0355,10,186.3,0,0,0,0,0,0,"{""59"":{""completed_laps"":10,""distance"":10751.0,""mean_lap_time"":186.3,""mean_speed"":5.3755,""time_loss"":0.10408333333333342}}",0.0,0,,,
0.05,0.05,0,9,baseline2_matched,59,0.95,189,190011,190097,191000,192000,190193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.2481009999999985,0.24667125000000245,0.0014297500000000287,4.962019999999961,4.958216080402001,5.719,5.719,0.04683333333333328,0.04683333333333328,1.25e-05,0.0,0.0025,0.0003125,0.00029899497487437184,0.003,11,175.1818181818182,128,102,102,0,3,23,"{""59"":{""completed_laps"":11,""distance"":11438.0,""mean_lap_time"":175.1818181818182,""mean_speed"":5.719,""time_loss"":0.04683333333333328}}",0.0,0,,,
0.05,0.05,0,9,graph_ppo,59,0.95,189,190011,190097,191000,192000,190193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24009999999999992,0.2386296249999994,0.0014703750000000313,4.8020000000000005,4.796575376884437,5.8815,5.8815,0.019750000000000045,0.019750000000000045,6.000000000000002e-05,6.0301507537688415e-05,0.0,0.001445,0.0014221105527638192,0.006,11,170.1818181818182,0,371,371,0,0,0,"{""59"":{""completed_laps"":11,""distance"":11763.0,""mean_lap_time"":170.1818181818182,""mean_speed"":5.8815,""time_loss"":0.019750000000000045}}",6.828,11,371,0,13285
0.05,0.05,0,10,baseline1_hdv,134,0.95,189,200011,200097,201000,202000,200193,optimized,optimized,optimized,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.2498556250000011,0.24853699999998993,0.0013186250000000188,4.997112499999955,4.9957185929648125,5.2745,5.2745,0.12091666666666667,0.12091666666666667,2e-05,0.0,0.004,0.000145,5.025125628140704e-06,0.028,10,190.1,0,0,0,0,0,0,"{""134"":{""completed_laps"":10,""distance"":10549.0,""mean_lap_time"":190.1,""mean_speed"":5.2745,""time_loss"":0.12091666666666667}}",0.0,0,,,
0.05,0.05,0,10,baseline2_matched,134,0.95,189,200011,200097,201000,202000,200193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24320387500000062,0.24172149999999923,0.0014823750000000282,4.86407750000004,4.85872361809045,5.9295,5.9295,0.011750000000000038,0.011750000000000038,0.0,0.0,0.0,0.00044,0.0004271356783919598,0.003,11,168.8181818181818,224,127,127,0,56,41,"{""134"":{""completed_laps"":11,""distance"":11859.0,""mean_lap_time"":168.8181818181818,""mean_speed"":5.9295,""time_loss"":0.011750000000000038}}",0.0,0,,,
0.05,0.05,0,10,graph_ppo,134,0.95,189,200011,200097,201000,202000,200193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24023200000000006,0.23874599999999954,0.001486000000000028,4.804639999999998,4.798914572864325,5.944,5.944,0.009333333333333305,0.009333333333333305,9.500000000000005e-05,9.547738693467329e-05,0.0,0.00142,0.0014020100502512563,0.005,11,168.36363636363637,0,377,377,0,0,0,"{""134"":{""completed_laps"":11,""distance"":11888.0,""mean_lap_time"":168.36363636363637,""mean_speed"":5.944,""time_loss"":0.009333333333333305}}",7.0185,11,377,0,13660
0.05,0.05,0,11,baseline1_hdv,85,0.95,189,210011,210097,211000,212000,210193,optimized,optimized,optimized,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24997212499999955,0.24862274999998912,0.001349375000000033,4.999442499999971,4.9974422110552785,5.3975,5.3975,0.10041666666666671,0.10041666666666671,1.25e-05,0.0,0.0025,0.0001575,2.512562814070352e-06,0.031,10,185.4,0,0,0,0,0,0,"{""85"":{""completed_laps"":10,""distance"":10795.0,""mean_lap_time"":185.4,""mean_speed"":5.3975,""time_loss"":0.10041666666666671}}",0.0,0,,,
0.05,0.05,0,11,baseline2_matched,85,0.95,189,210011,210097,211000,212000,210193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24827737500000002,0.2468041250000012,0.0014732500000000312,4.9655474999999925,4.9608869346734,5.893,5.893,0.017833333333333368,0.017833333333333368,0.0,0.0,0.0,0.0003,0.0002763819095477387,0.005,11,169.45454545454547,262,103,103,0,144,15,"{""85"":{""completed_laps"":11,""distance"":11786.0,""mean_lap_time"":169.45454545454547,""mean_speed"":5.893,""time_loss"":0.017833333333333368}}",0.0,0,,,
0.05,0.05,0,11,graph_ppo,85,0.95,189,210011,210097,211000,212000,210193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.2399717500000001,0.23849112499999897,0.0014806250000000323,4.799434999999995,4.793791457286437,5.9225,5.9225,0.012916666666666576,0.012916666666666576,5.5000000000000016e-05,5.527638190954771e-05,0.0,0.0014625,0.0014447236180904523,0.005,11,168.45454545454547,0,379,379,0,0,0,"{""85"":{""completed_laps"":11,""distance"":11845.0,""mean_lap_time"":168.45454545454547,""mean_speed"":5.9225,""time_loss"":0.012916666666666576}}",6.9285,11,379,0,13478
0.05,0.05,0,12,baseline1_hdv,61,0.95,189,220011,220097,221000,222000,220193,optimized,optimized,optimized,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.2498941250000013,0.2485692499999904,0.0013248750000000357,4.997882500000007,4.996366834170851,5.2995,5.2995,0.11675000000000002,0.11675000000000002,1e-05,2.512562814070352e-06,0.0015,0.0001675,7.537688442211055e-06,0.032,10,188.1,0,0,0,0,0,0,"{""61"":{""completed_laps"":10,""distance"":10599.0,""mean_lap_time"":188.1,""mean_speed"":5.2995,""time_loss"":0.11675000000000002}}",0.0,0,,,
0.05,0.05,0,12,baseline2_matched,61,0.95,189,220011,220097,221000,222000,220193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24728725000000062,0.24580775000000152,0.00147950000000003,4.945745,4.940859296482396,5.918,5.918,0.013666666666666605,0.013666666666666605,0.0,0.0,0.0,0.0002725,0.0002562814070351759,0.0035,11,169.1818181818182,138,85,85,0,26,27,"{""61"":{""completed_laps"":11,""distance"":11836.0,""mean_lap_time"":169.1818181818182,""mean_speed"":5.918,""time_loss"":0.013666666666666605}}",0.0,0,,,
0.05,0.05,0,12,graph_ppo,61,0.95,189,220011,220097,221000,222000,220193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24024799999999977,0.2387732499999997,0.001474750000000033,4.804960000000006,4.799462311557792,5.899,5.899,0.016833333333333367,0.016833333333333367,4e-05,4.0201005025125624e-05,0.0,0.00153,0.001507537688442211,0.006,11,169.72727272727272,0,387,387,0,0,0,"{""61"":{""completed_laps"":11,""distance"":11798.0,""mean_lap_time"":169.72727272727272,""mean_speed"":5.899,""time_loss"":0.016833333333333367}}",6.999,11,387,0,13611
0.05,0.05,0,13,baseline1_hdv,50,0.95,189,230011,230097,231000,232000,230193,optimized,optimized,optimized,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24995612500000008,0.2486086249999896,0.0013475000000000414,4.9991224999999995,4.9971582914572865,5.39,5.39,0.10166666666666668,0.10166666666666668,1.5e-05,0.0,0.003,0.000175,1.0050251256281408e-05,0.033,10,185.4,0,0,0,0,0,0,"{""50"":{""completed_laps"":10,""distance"":10780.0,""mean_lap_time"":185.4,""mean_speed"":5.39,""time_loss"":0.10166666666666668}}",0.0,0,,,
0.05,0.05,0,13,baseline2_matched,50,0.95,189,230011,230097,231000,232000,230193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24724112500000117,0.24575700000000136,0.0014841250000000293,4.9448224999999875,4.93983919597992,5.9365,5.9365,0.010583333333333389,0.010583333333333389,0.0,0.0,0.0,0.000275,0.00026381909547738695,0.0025,11,168.0,179,93,93,0,70,16,"{""50"":{""completed_laps"":11,""distance"":11873.0,""mean_lap_time"":168.0,""mean_speed"":5.9365,""time_loss"":0.010583333333333389}}",0.0,0,,,
0.05,0.05,0,13,graph_ppo,50,0.95,189,230011,230097,231000,232000,230193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.2402292500000003,0.23876337499999903,0.001465875000000023,4.804585000000009,4.799263819095483,5.8635,5.8635,0.022749999999999937,0.022749999999999937,9.000000000000003e-05,9.045226130653261e-05,0.0,0.0014975,0.001477386934673367,0.0055,11,170.8181818181818,0,383,383,0,0,0,"{""50"":{""completed_laps"":11,""distance"":11727.0,""mean_lap_time"":170.8181818181818,""mean_speed"":5.8635,""time_loss"":0.022749999999999937}}",6.79,11,383,0,13197
0.05,0.05,0,14,baseline1_hdv,160,0.95,189,240011,240097,241000,242000,240193,optimized,optimized,optimized,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.2498836250000015,0.24860687499998946,0.001276750000000018,4.997672499999975,4.997123115577888,5.107,5.107,0.14883333333333326,0.14883333333333326,2.7499999999999998e-05,0.0,0.0055,3.25e-05,2.512562814070352e-06,0.006,10,196.5,0,0,0,0,0,0,"{""160"":{""completed_laps"":10,""distance"":10214.0,""mean_lap_time"":196.5,""mean_speed"":5.107,""time_loss"":0.14883333333333326}}",0.0,0,,,
0.05,0.05,0,14,baseline2_matched,160,0.95,189,240011,240097,241000,242000,240193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24536112500000026,0.2438722500000007,0.0014888750000000303,4.907222500000019,4.901954773869338,5.9555,5.9555,0.007416666666666738,0.007416666666666738,0.0,0.0,0.0,0.000355,0.00034673366834170853,0.002,11,168.0,211,108,108,0,92,11,"{""160"":{""completed_laps"":11,""distance"":11911.0,""mean_lap_time"":168.0,""mean_speed"":5.9555,""time_loss"":0.007416666666666738}}",0.0,0,,,
0.05,0.05,0,14,graph_ppo,160,0.95,189,240011,240097,241000,242000,240193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.2413760000000001,0.23989774999999944,0.001478250000000027,4.8275200000000105,4.822065326633168,5.913,5.913,0.014499999999999957,0.014499999999999957,8.000000000000003e-05,7.788944723618087e-05,0.0005,0.001455,0.0014422110552763819,0.004,11,169.36363636363637,0,392,392,0,0,0,"{""160"":{""completed_laps"":11,""distance"":11826.0,""mean_lap_time"":169.36363636363637,""mean_speed"":5.913,""time_loss"":0.014499999999999957}}",7.095,12,392,0,13798
