requested_density,effective_density_mean,mode,runs,av_fraction,flow_all_mean,flow_all_std,flow_all_sem,flow_all_ci95_low,flow_all_ci95_high,flow_background_mean,flow_background_std,flow_background_sem,flow_background_ci95_low,flow_background_ci95_high,mean_speed_all_mean,mean_speed_all_std,mean_speed_all_sem,mean_speed_all_ci95_low,mean_speed_all_ci95_high,mean_speed_background_mean,mean_speed_background_std,mean_speed_background_sem,mean_speed_background_ci95_low,mean_speed_background_ci95_high,mean_speed_priority_mean,mean_speed_priority_std,mean_speed_priority_sem,mean_speed_priority_ci95_low,mean_speed_priority_ci95_high,mean_priority_time_loss_mean,mean_priority_time_loss_std,mean_priority_time_loss_sem,mean_priority_time_loss_ci95_low,mean_priority_time_loss_ci95_high,stopped_fraction_all_mean,stopped_fraction_all_std,stopped_fraction_all_sem,stopped_fraction_all_ci95_low,stopped_fraction_all_ci95_high,stopped_fraction_priority_mean,stopped_fraction_priority_std,stopped_fraction_priority_sem,stopped_fraction_priority_ci95_low,stopped_fraction_priority_ci95_high,lane_change_rate_all_mean,lane_change_rate_all_std,lane_change_rate_all_sem,lane_change_rate_all_ci95_low,lane_change_rate_all_ci95_high,rule_requests_mean,rule_requests_std,rule_requests_sem,rule_requests_ci95_low,rule_requests_ci95_high,rule_applied_mean,rule_applied_std,rule_applied_sem,rule_applied_ci95_low,rule_applied_ci95_high,rule_rejected_mean,rule_rejected_std,rule_rejected_sem,rule_rejected_ci95_low,rule_rejected_ci95_high,active_av_count_mean_mean,active_av_count_mean_std,active_av_count_mean_sem,active_av_count_mean_ci95_low,active_av_count_mean_ci95_high
0.35,0.35,graph_ppo,20,0.95,0.6611346812499999,0.00637325235893847,0.0014251025512347307,0.6583414802495798,0.6639278822504199,0.6604961937500002,0.006342576110402508,0.0014182431335326218,0.6577164372082763,0.6632759502917241,1.888956232142857,0.01820929245410917,0.004071721574956207,1.880975657855943,1.8969368064297711,1.888480897069336,0.018134599314943874,0.0040550196812935615,1.8805330584940008,1.8964287356446714,2.55395,0.15251703097307562,0.034103844898223795,2.4871064639994813,2.6207935360005186,0.5743416666666666,0.025419505162179255,0.005683974149703962,0.5632010773332469,0.5854822560000864,0.29460946428571444,0.05036269407059235,0.011261440747187008,0.2725370404212279,0.316681888150201,0.292775,0.060649874170043465,0.013561724147102583,0.26619402067167897,0.31935597932832105,0.031825017857142854,0.003692769516701177,0.0008257283664582876,0.03020659025888461,0.033443445455401094,3412.7,539.116636145112,120.55014462214906,3176.4217165405876,3648.978283459412,3412.7,539.116636145112,120.55014462214906,3176.4217165405876,3648.978283459412,0.0,0.0,0.0,0.0,0.0,57.707775000000005,5.4965432425992224,1.2290644331718978,55.29880871098309,60.11674128901692
0.4,0.4,baseline1_hdv,20,0.95,0.6038961812499999,0.0013909816012177567,0.0003110329415774408,0.6032865566845081,0.6045058058154916,0.6035179187499999,0.001390878524953569,0.00031100989302408177,0.6029083393596727,0.6041274981403272,1.5097404531249998,0.003477454003043945,0.0007775823539435021,1.5082163917112705,1.5112645145387291,1.5097383833646028,0.0034793709192085386,0.000778010989428622,1.5082134818253226,1.511263284903883,1.51305,0.027267148153429108,0.006097119682362534,1.5010996454225694,1.5250003545774307,0.747825,0.004544524692238188,0.0010161866137270899,0.7458332742370949,0.749816725762905,0.5019919374999999,0.012298373988921666,0.002750000025194409,0.49660193745061887,0.507381937549381,0.505,0.011694578140947919,0.002614987169134266,0.49987462514849684,0.5101253748515031,0.019686390625,0.0008115597258872292,0.00018147027148849402,0.019330708892882555,0.020042072357117448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.4,baseline2_matched,20,0.95,0.6059149375,0.001959140627298597,0.0004380771620121243,0.6050563062624562,0.6067735687375438,0.6054445124999999,0.0019572022896132304,0.00043764373652934135,0.6045867307764023,0.6063022942235974,1.5147873437500001,0.0048978515682471645,0.001095192905030461,1.5126407656561405,1.5169339218438598,1.5145578799249528,0.004896065765136419,0.0010947935873154553,1.5124120844938145,1.5167036753560912,1.8817,0.04611296198638616,0.010311171764542318,1.861490103341497,1.9019098966585029,0.6863833333333333,0.007685493664397694,0.0017185286274237197,0.6830150172235828,0.6897516494430839,0.4763324062500002,0.01348151387134856,0.003014558145594173,0.4704238722846356,0.48224094021536473,0.46287500000000004,0.027239133516630838,0.006090855419137945,0.4509369233784897,0.4748130766215104,0.022275546875,0.0009641075672685032,0.00021558100580343242,0.02185300810362527,0.022698085646374728,1603.6,163.15746349688342,36.483117941547185,1532.0930888345674,1675.1069111654324,1603.6,163.15746349688342,36.483117941547185,1532.0930888345674,1675.1069111654324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.4,graph_ppo,20,0.95,0.6044922875000002,0.001907154063918099,0.0004264526130485848,0.6036564403784249,0.6053281346215754,0.6040054062500002,0.0018992233882335592,0.00042467926005477125,0.6031730349002928,0.6048377775997076,1.5112307187500003,0.004767885159795609,0.001066131532621543,1.509141100946062,1.5133203365539385,1.5109578642901813,0.004751027862997795,0.0010623621264658628,1.5088756345223082,1.5130400940580544,1.947525,0.06971907444957413,0.01558965897976165,1.916969268399667,1.9780807316003328,0.6754125,0.011619845741595677,0.002598276496626939,0.6703198780666112,0.6805051219333887,0.44067182812500005,0.01671642677638306,0.00373790666128902,0.4333455310688736,0.4479981251811265,0.45955,0.031781283800375336,0.00710651109898521,0.445621238245989,0.47347876175401105,0.024370125,0.0011185645998243745,0.00025011864824321504,0.0238798924494433,0.0248603575505567,2813.85,282.0752559158637,63.07394469985209,2690.22506838829,2937.47493161171,2813.85,282.0752559158637,63.07394469985209,2690.22506838829,2937.47493161171,0.0,0.0,0.0,0.0,0.0,72.57995,3.62470345030205,0.8105083313153414,70.99135367062193,74.16854632937806
0.5,0.5,baseline1_hdv,20,0.95,0.5023526124999997,0.00020738614465141947,4.6372951703217836e-05,0.5022617215146614,0.5024435034853381,0.5021020937499999,0.00020832073289757443,4.658193198815531e-05,0.5020107931633031,0.5021933943366967,1.0047052249999995,0.00041477228930283895,9.274590340643567e-05,1.0045234430293228,1.0048870069706761,1.004706540770385,0.000416849890740514,9.321046921091494e-05,1.0045238482507317,1.0048892332900383,1.002075,0.012365353763002924,0.002764977157990736,0.9966556447703382,1.0074943552296618,0.8329875,0.002060892293833831,0.00046082952633179163,0.8320842741283897,0.8338907258716103,0.5686457124999995,0.0098221012401389,0.0021962886054835563,0.5643409868332517,0.5729504381667473,0.5669,0.011549208220753308,0.002582481466790379,0.5618383363250908,0.5719616636749091,0.0185293125,0.0005654598435821482,0.00012644066487960815,0.018281488796835967,0.01877713620316403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.5,baseline2_matched,20,0.95,0.5040680250000001,0.0005345392285346325,0.00011952660516437336,0.503833752853878,0.5043022971461223,0.5037289500000002,0.0005355896458580648,0.00011976148561836714,0.5034942174881881,0.5039636825118122,1.0081360500000003,0.001069078457069265,0.00023905321032874672,1.007667505707756,1.0086045942922446,1.0079618809404702,0.001071715149290234,0.00023964279263292987,1.0074921810669097,1.0084315808140307,1.3563,0.024498335066951645,0.005477994254527074,1.345563131261127,1.3670368687388732,0.7739499999999999,0.004083055844491943,0.0009129990424211794,0.7721605218768544,0.7757394781231455,0.5558298250000002,0.00838726000170352,0.001875448350877407,0.5521539462322805,0.5595057037677199,0.44885,0.021177880715004222,0.0047355180898131285,0.4395683845439663,0.45813161545603376,0.0201964625,0.0004735136598026887,0.00010588087315935216,0.01998893598860767,0.020403989011392332,2198.05,144.29555743243395,32.265467527014735,2134.8096836470513,2261.290316352949,2198.05,144.29555743243395,32.265467527014735,2134.8096836470513,2261.290316352949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.5,graph_ppo,20,0.95,0.50566330625,0.0012269414800706684,0.0002743524553852218,0.505125575437445,0.506201037062555,0.50531506875,0.0012213131006935044,0.00027309391149617213,0.5047798046834675,0.5058503328165325,1.0113266125,0.0024538829601413368,0.0005487049107704436,1.01025115087489,1.01240207412511,1.0111357053526753,0.002443848125450131,0.0005464610535191926,1.0100646416877777,1.012206769017573,1.3929500000000001,0.05303149511077553,0.011858202801614183,1.3697079225088364,1.4161920774911638,0.7678416666666668,0.00883858251846259,0.001976367133602364,0.7639679870848062,0.7717153462485273,0.5389337375000001,0.008605836960992166,0.001924323644805869,0.5351620631561805,0.5427054118438196,0.502675,0.023314934788897148,0.005213377907894873,0.492456779300526,0.512893220699474,0.020974125,0.0005551590780791429,0.00012413734369110769,0.02073081580636543,0.02121743419363457,3427.9,227.88013931612568,50.955548223297946,3328.027125482336,3527.772874517664,3427.9,227.88013931612568,50.955548223297946,3328.027125482336,3527.772874517664,0.0,0.0,0.0,0.0,0.0,73.92395,3.2698028304471203,0.7311501401900979,72.49089572522742,75.35700427477259
0.6,0.6,baseline1_hdv,20,0.95,0.4019655687500002,0.00014595391460733544,3.263628746442016e-05,0.40190160162656996,0.4020295358734305,0.4017978125000002,0.00014647415065194275,3.2752615780428913e-05,0.40173361737307056,0.4018620076269298,0.6699426145833336,0.0002432565243453187,5.439381244064651e-05,0.6698360027109499,0.6700492264557173,0.6699421634014167,0.000244225344980714,5.461044732052136e-05,0.6698351269246684,0.6700491998781649,0.671025,0.009709565278360142,0.0021711247994384945,0.6667695953931005,0.6752804046068994,0.8881625,0.0016182608797266928,0.00036185413323974963,0.8874532658988501,0.8888717341011498,0.6436786666666665,0.006003898846857213,0.0013425125951605328,0.6410473419801519,0.6463099913531811,0.6421,0.011235048544152965,0.0025122332275236076,0.6371760228740537,0.6470239771259463,0.014979406249999999,0.0002964771092841666,6.629429701320304e-05,0.01484946942785412,0.015109343072145877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.6,baseline2_matched,20,0.95,0.4030662562500001,0.000368784524420765,8.246272656547617e-05,0.40290462930593174,0.40322788319406844,0.4028176750000001,0.0003691329309660539,8.254063263738336e-05,0.4026558953600308,0.40297945463996937,0.6717770937499996,0.0006146408740346309,0.000137437877609132,0.6715077155098857,0.6720464719901135,0.6716426427678198,0.0006154780007774454,0.00013762506483940362,0.6713728976407346,0.671912387894905,0.9943250000000001,0.01986353111662306,0.004441620584995146,0.9856194236534096,1.0030305763465905,0.8342791666666667,0.003310588519437176,0.0007402700974991909,0.8328282372755683,0.835730096057765,0.6397143958333337,0.007119429582548287,0.001591952850760092,0.6365941682458439,0.6428346234208234,0.47085,0.02367715976921306,0.005294373875808363,0.4604730272034156,0.4812269727965844,0.01613816666666667,0.00040246350879768306,8.99935764134704e-05,0.015961779256896267,0.01631455407643707,2324.25,184.9955547118846,41.36626358710555,2243.1721233692733,2405.3278766307267,2324.25,184.9955547118846,41.36626358710555,2243.1721233692733,2405.3278766307267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.6,graph_ppo,20,0.95,0.4042301812500001,0.000568112119845653,0.00012703373188163874,0.40398119513551206,0.40447916736448813,0.40396388750000023,0.0005598727047813395,0.00012519134266377466,0.40371851246837925,0.4042092625316212,0.6737169687499998,0.000946853533075626,0.0002117228864692945,0.6733019918925199,0.6741319456074796,0.6735537932471864,0.0009335101371926804,0.0002087392124447988,0.6731446643907947,0.6739629221035782,1.065175,0.06661777757831376,0.014896187917507088,1.035978471681686,1.094371528318314,0.8224708333333334,0.011102962929718964,0.002482697986251182,0.817604745280281,0.8273369213863857,0.6309708958333335,0.006065383583191259,0.0013562610001626905,0.6283126242730147,0.6336291673936524,0.5150750000000001,0.026408867629523318,0.005905202322840787,0.5035008034472321,0.526649196552768,0.016075458333333334,0.0003286477046614502,7.34878608272277e-05,0.01593142212611197,0.0162194945405547,3779.0,194.3458664069645,43.45705684320654,3693.8241685873154,3864.1758314126846,3779.0,194.3458664069645,43.45705684320654,3693.8241685873154,3864.1758314126846,0.0,0.0,0.0,0.0,0.0,78.00995,4.414807836611978,0.9871810430263166,76.07507515566843,79.94482484433158
0.7,0.7,baseline1_hdv,20,0.95,0.3014572125000004,0.0001225420517244556,2.7401235775817802e-05,0.3014035060778798,0.301510918922121,0.3013498937500005,0.00012369636181392422,2.7659347358534372e-05,0.3012956814291778,0.3014041060708232,0.4306531607142863,0.00017506007389180914,3.914462253682214e-05,0.4305764372541141,0.43072988417445845,0.4306536530903876,0.00017677222124186826,3.952747032304497e-05,0.43057617924855446,0.43073112693222076,0.42927499999999996,0.010546232802085753,0.0023582093452001827,0.42465290968340763,0.4338970903165923,0.9284541666666666,0.0017577054670142882,0.0003930348908666962,0.9276838182805679,0.9292245150527653,0.7210915357142865,0.003532108040912661,0.0007898033683354318,0.7195435211123491,0.722639550316224,0.72255,0.006878456069114411,0.0015380695350785815,0.719535383711246,0.725564616288754,0.010457419642857142,0.00017013460065752923,3.8043253239501575e-05,0.010382854866507718,0.010531984419206565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7,0.7,baseline2_matched,20,0.95,0.30216895625000023,0.00015100279534593995,3.376525151860106e-05,0.30210277635702376,0.3022351361429767,0.30198730625000036,0.00014928792317175067,3.338179444318005e-05,0.3019218779328917,0.302052734567109,0.43166993750000043,0.00021571827906566825,4.82360735980104e-05,0.43157539479574836,0.4317644802042525,0.4315645677027494,0.00021334465619403178,4.770531538861766e-05,0.43147106528458773,0.4316580701209111,0.7266,0.024705422375196157,0.0055243003843782916,0.7157723712466185,0.7374276287533815,0.8789,0.004117570395866036,0.0009207167307297175,0.8770953952077698,0.8807046047922302,0.7206105535714291,0.003528309580317812,0.0007889540067254382,0.7190642037182473,0.7221569034246109,0.5357000000000001,0.02232440250865455,0.004991888156641841,0.5259158992129821,0.545484100787018,0.011242098214285715,0.00013773265244405544,3.0797957358626047e-05,0.011181734217862808,0.011302462210708622,2138.15,227.08525526307236,50.77780674561217,2038.6254987786003,2237.6745012214,2138.15,227.08525526307236,50.77780674561217,2038.6254987786003,2237.6745012214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7,0.7,graph_ppo,20,0.95,0.3025248250000002,0.0005447758764777964,0.00012181558923063814,0.3022860664451082,0.30276358355489225,0.3023166937500003,0.00053740451948009,0.00012016730369730911,0.3020811658347536,0.30255222166524703,0.4321783214285718,0.0007782512521110091,0.00017402227032945432,0.43183723777872607,0.4325194050784176,0.43203528938906627,0.0007679950260523259,0.00017172890846347226,0.4316987007284779,0.43237187804965466,0.8325250000000001,0.05942586602340415,0.013288027605012678,0.8064804658941752,0.8585695341058249,0.8612458333333333,0.00990431100390069,0.0022146712675021126,0.8569050776490291,0.8655865890176374,0.7146499196428573,0.0027863032479841436,0.0006230363468420998,0.7134287684030468,0.7158710708826678,0.535825,0.028307184786310283,0.006329678943383765,0.5234188292709678,0.5482311707290322,0.011005410714285714,0.0001682521158952314,3.762231684999103e-05,0.010931670973259732,0.011079150455311696,3373.65,184.97006158892452,41.3605631515158,3292.5832962230293,3454.716703776971,3373.65,184.97006158892452,41.3605631515158,3292.5832962230293,3454.716703776971,0.0,0.0,0.0,0.0,0.0,87.886425,3.938193224774261,0.8806067759124356,86.16043571921163,89.61241428078837
0.8,0.8,baseline1_hdv,20,0.95,0.20102916249999994,6.331735414187113e-05,1.415819080166517e-05,0.20100141244602868,0.2010569125539712,0.20096719374999994,6.400640483733158e-05,1.4312267221164478e-05,0.20093914170624647,0.2009952457937534,0.25128645312500003,7.914669267730542e-05,1.7697738502073974e-05,0.251251765557536,0.2513211406924641,0.2512875195373555,8.003301636426178e-05,1.7895926503484238e-05,0.2512524435214087,0.25132259555330233,0.24787499999999998,0.006889876249748042,0.001540623165099794,0.24485537859640438,0.2508946214035956,0.9586874999999999,0.0011483127082913417,0.0002567705275166326,0.9581842297660673,0.9591907702339325,0.8059091562499997,0.001727856696271312,0.00038636050282408606,0.8051518896644645,0.8066664228355349,0.80765,0.006069986560290322,0.0013572902571319285,0.8049897110960214,0.8103102889039786,0.0055904765625,0.0001711425892727256,3.8268646345914074e-05,0.005515470015662009,0.005665483109337992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,baseline2_matched,20,0.95,0.20142746875000003,0.00012036951656506248,2.6915442145826667e-05,0.20137471448339422,0.20148022301660584,0.20130735000000008,0.00011475509964590293,2.56600203573001e-05,0.20125705636009977,0.20135764363990039,0.25178433593749994,0.00015046189570614284,3.3644302682241906e-05,0.25171839310424277,0.2518502787707571,0.25171284776492664,0.00014348871478075438,3.208505202538456e-05,0.2516499610629569,0.2517757344668964,0.48047500000000004,0.03738683803017763,0.008359951129925151,0.46408949578534675,0.49686050421465333,0.9199208333333333,0.00623113967169627,0.0013933251883208582,0.9171899159642244,0.9226517507024422,0.8048058671875001,0.0017077202045012324,0.00038185784638145975,0.8040574258085925,0.8055543085664078,0.652425,0.027060981329698967,0.006051019379105954,0.6405650020169523,0.6642849979830477,0.006003726562500001,0.000162336941176995,3.629964357311455e-05,0.005932579261096696,0.006074873863903305,1561.55,279.4222375583326,62.48071176055265,1439.0878049493167,1684.0121950506832,1561.55,279.4222375583326,62.48071176055265,1439.0878049493167,1684.0121950506832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,graph_ppo,20,0.95,0.2013267,0.00014771973708238212,3.3031137373460287e-05,0.20126195897074803,0.20139144102925197,0.20121815625,0.0001233060142478175,2.7572062989267752e-05,0.20116411500654105,0.20127219749345895,0.2516583749999998,0.00018464967135293987,4.128892171681691e-05,0.25157744871343485,0.2517393012865648,0.25160132072522673,0.00015418069927821966,3.447585244045519e-05,0.25153374805444345,0.25166889339601,0.43417500000000003,0.16927618937545139,0.03785130664156369,0.3599864389825352,0.5083635610174648,0.9276375,0.028212698229241894,0.006308551106927282,0.9152727398304226,0.9400022601695774,0.802641609375,0.0028322697638218436,0.0006333147722522917,0.8014003124213854,0.8038829063286145,0.70995,0.10369742168037688,0.023187448396878314,0.6645026011421185,0.7553973988578815,0.005632015625,0.0001675839640974492,3.747291356607806e-05,0.005558568714410487,0.005705462535589513,2045.25,77.22617159323235,17.268296932453076,2011.404138012392,2079.095861987608,2045.25,77.22617159323235,17.268296932453076,2011.404138012392,2079.095861987608,0.0,0.0,0.0,0.0,0.0,106.693075,9.490301558176727,2.1220959411055333,102.53376695543315,110.85238304456684
0.9,0.9,baseline1_hdv,20,0.95,0.10034070624999976,3.629990383033289e-05,8.116905254132932e-06,0.10032479711570166,0.10035661538429785,0.10031261249999975,3.613386341821626e-05,8.079777489282447e-06,0.10029677613612076,0.10032844886387873,0.11148967361111124,4.033322647818705e-05,9.018783615712067e-06,0.11147199679522445,0.11150735042699804,0.11148942761878362,4.015989265706579e-05,8.980024995029376e-06,0.11147182676979336,0.11150702846777388,0.112375,0.0046844507626154445,0.0010474750342458865,0.11032194893287807,0.11442805106712194,0.9812708333333333,0.0007807417937692461,0.0001745791723743156,0.9809286581554797,0.9816130085111869,0.8957210625000004,0.0007646124328213406,0.0001709725376230009,0.8953859563262593,0.8960561686737415,0.8952500000000001,0.0036110211414793194,0.0008074488740536643,0.8936674002068549,0.8968325997931453,0.0010471319444444445,9.914327286230722e-05,2.2169109763192907e-05,0.0010036804893085863,0.0010905833995803027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.9,baseline2_matched,20,0.95,0.10043913749999973,5.7540030402155675e-05,1.2866341940662465e-05,0.10041391946979604,0.10046435553020343,0.10039088749999973,5.1381568923080164e-05,1.148926809025979e-05,0.10036836853454283,0.10041340646545664,0.11159904166666682,6.393336711359679e-05,1.4295935489645194e-05,0.11157102163310711,0.11162706170022652,0.11157642400666909,5.710649505208374e-05,1.2769400489321464e-05,0.11155139598171002,0.11160145203162816,0.193,0.03106995502512287,0.006947453149403592,0.17938299182716896,0.20661700817283105,0.9678333333333333,0.005178325837520472,0.0011579088582339306,0.9655638319711948,0.9701028346954719,0.8954361388888893,0.0008825051512283007,0.00019733415086402125,0.8950493639531958,0.8958229138245828,0.839325,0.0223461258858278,0.0049967456514478665,0.8295313785231622,0.8491186214768378,0.0011415694444444444,0.00011036185700597092,2.4677661438846238e-05,0.0010932012280243058,0.001189937660864583,536.35,215.32772452094602,48.14874294691836,441.97846382404003,630.72153617596,536.35,215.32772452094602,48.14874294691836,441.97846382404003,630.72153617596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.9,graph_ppo,20,0.95,0.10037962499999978,2.6310831769788717e-05,5.883280838180866e-06,0.10036809376955694,0.10039115623044262,0.10032617499999977,2.8440681574455876e-05,6.359529732690908e-06,0.10031371032172369,0.10033863967827585,0.11153291666666676,2.923425752207352e-05,6.5369787091090945e-06,0.1115201041883969,0.11154572914493661,0.11150450125034794,3.160953773215647e-05,7.068107510644641e-06,0.11149064775962708,0.1115183547410688,0.2138,0.027571151971809805,0.0061650970026944085,0.20171640987471895,0.22588359012528103,0.9643666666666666,0.0045951919953016365,0.0010275161671157353,0.9623527349791198,0.9663805983542134,0.8953859166666664,0.0007653662075722055,0.00017114108678126656,0.8950504801365752,0.8957213531967577,0.8314999999999999,0.020698334537628364,0.00462828830471687,0.8224285549227548,0.840571445077245,0.0010634930555555556,9.899986457934372e-05,2.2137042696268618e-05,0.001020104451870869,0.0011068816592402421,597.2,23.30484476399026,5.211121709736227,586.9862014489171,607.413798551083,597.2,23.30484476399026,5.211121709736227,586.9862014489171,607.413798551083,0.0,0.0,0.0,0.0,0.0,132.23935,3.793354983249965,0.8482199605334497,130.57683887735445,133.90186112264556
