requested_density,effective_density,density_index,run_index,av_fraction,treatment_mode,comparison_mode,pv_speed_treatment,pv_speed_comparison,pv_speed_delta,pv_speed_ratio,priority_time_loss_delta,background_flow_delta,background_flow_ratio,all_speed_delta,priority_stopped_delta,completed_priority_laps_delta,priority_lap_time_delta
0.1,0.1,1,6,0.95,node_mlp_ppo,left_if_safe,5.8535,5.7045,0.14900000000000002,1.0261197300376896,-0.024833333333333263,0.0003585000000003169,1.000772362146284,0.0039574999999967275,0.0,0.0,-6.0
0.1,0.1,1,6,0.95,grid_cnn_ppo,baseline1_hdv,5.8265,5.0065,0.8200000000000003,1.16378707680016,-0.13666666666666671,-0.000628749999998901,0.9986535552031683,-0.004237500000003003,-0.0015,1.0,-27.80000000000001
0.1,0.1,1,6,0.95,grid_cnn_ppo,baseline2_matched,5.8265,5.8015,0.025000000000000355,1.0043092303714558,-0.004166666666666763,-0.002707749999999509,0.9942271551296835,-0.027014999999996014,0.0,0.0,-0.36363636363637397
0.1,0.1,1,6,0.95,grid_cnn_ppo,noop,5.8265,5.033,0.7934999999999999,1.1576594476455393,-0.13224999999999998,-0.000768624999998857,0.9983545109654247,-0.005702499999997279,-0.0015,1.0,-26.80000000000001
0.1,0.1,1,6,0.95,grid_cnn_ppo,left_if_safe,5.8265,5.7045,0.12199999999999989,1.0213866245946182,-0.020333333333333314,0.002181250000000523,1.004699344300087,0.022117500000003787,0.0,0.0,-3.363636363636374
0.1,0.1,1,6,0.95,graph_ppo,node_mlp_ppo,5.8185,5.8535,-0.03500000000000014,0.9940206713931835,0.005833333333333357,0.0007883750000000078,1.001697185691005,0.007796250000012606,0.0,0.0,2.3636363636363455
0.1,0.1,1,6,0.95,graph_ppo,grid_cnn_ppo,5.8185,5.8265,-0.008000000000000007,0.9986269630138161,0.0013333333333334085,-0.0010343750000001983,0.9977819378170618,-0.010363749999994454,0.0,0.0,-0.2727272727272805
0.1,0.1,1,6,0.95,node_mlp_ppo,grid_cnn_ppo,5.8535,5.8265,0.027000000000000135,1.0046339998283704,-0.0044999999999999485,-0.0018227500000002061,0.9960913857701992,-0.01816000000000706,0.0,0.0,-2.636363636363626
0.1,0.1,1,6,1.0,baseline2_matched,baseline1_hdv,5.9495,5.0065,0.9429999999999996,1.1883551383201836,-0.15716666666666657,0.0016086250000010849,1.0034448107535725,0.018443749999999426,-0.0015,1.0,-31.618181818181824
0.1,0.1,1,6,1.0,noop,baseline1_hdv,4.974,5.0065,-0.03249999999999975,0.993508439029262,0.005416666666666625,0.00016149999999925946,1.0003458462579526,0.0015337500000009996,-0.001,-1.0,1.7555555555555316
0.1,0.1,1,6,1.0,noop,baseline2_matched,4.974,5.9495,-0.9754999999999994,0.8360366417345997,0.1625833333333332,-0.0014471250000018254,0.9969116742022986,-0.016909999999998426,0.0005,-2.0,33.373737373737356
0.1,0.1,1,6,1.0,left_if_safe,baseline1_hdv,5.969,5.0065,0.9625000000000004,1.1922500749026266,-0.16041666666666665,-0.004279374999998586,0.9908358772128034,-0.04038750000001379,-0.0015,1.0,-32.163636363636385
0.1,0.1,1,6,1.0,left_if_safe,baseline2_matched,5.969,5.9495,0.01950000000000074,1.0032775863517944,-0.003250000000000086,-0.005887999999999671,0.9874343527360514,-0.05883125000001321,0.0,0.0,-0.545454545454561
0.1,0.1,1,6,1.0,left_if_safe,noop,5.969,4.974,0.9950000000000001,1.2000402090872537,-0.16583333333333328,-0.004440874999997846,0.9904933188049676,-0.04192125000001479,-0.0005,2.0,-33.91919191919192
0.1,0.1,1,6,1.0,graph_ppo,baseline1_hdv,5.9815,5.0065,0.9749999999999996,1.1947468291221413,-0.16249999999999987,-0.004132624999998946,0.991150136893018,-0.0388887500000088,-0.0015,1.0,-32.52727272727273
0.1,0.1,1,6,1.0,graph_ppo,baseline2_matched,5.9815,5.9495,0.03200000000000003,1.00537860324397,-0.005333333333333301,-0.005741250000000031,0.9877475335675697,-0.057332500000008224,0.0,0.0,-0.9090909090909065
0.1,0.1,1,6,1.0,graph_ppo,noop,5.9815,4.974,1.0074999999999994,1.202553277040611,-0.1679166666666665,-0.004294124999998206,0.9908074698372232,-0.0404225000000098,-0.0005,2.0,-34.28282828282826
0.1,0.1,1,6,1.0,graph_ppo,left_if_safe,5.9815,5.969,0.01249999999999929,1.0020941531244763,-0.002083333333333215,0.00014674999999964022,1.0003171662304948,0.0014987500000049891,0.0,0.0,-0.36363636363634555
0.1,0.1,1,6,1.0,node_mlp_ppo,baseline1_hdv,5.9975,5.0065,0.9909999999999997,1.1979426745231199,-0.16516666666666657,-0.003912749999998355,0.9916209910476179,-0.03665000000000784,-0.0015,1.0,-32.9818181818182
0.1,0.1,1,6,1.0,node_mlp_ppo,baseline2_matched,5.9975,5.9495,0.04800000000000004,1.008067904865955,-0.008000000000000007,-0.00552137499999944,0.9882167712870277,-0.05509375000000727,0.0,0.0,-1.363636363636374
0.1,0.1,1,6,1.0,node_mlp_ppo,noop,5.9975,4.974,1.0234999999999994,1.2057700040209085,-0.1705833333333332,-0.0040742499999976145,0.991278161204975,-0.03818375000000884,-0.0005,2.0,-34.73737373737373
0.1,0.1,1,6,1.0,node_mlp_ppo,left_if_safe,5.9975,5.969,0.028499999999999304,1.0047746691238062,-0.004749999999999921,0.00036662500000023135,1.0007923752589813,0.0037375000000059444,0.0,0.0,-0.818181818181813
0.1,0.1,1,6,1.0,grid_cnn_ppo,baseline1_hdv,5.997,5.0065,0.9904999999999999,1.1978428043543394,-0.16508333333333325,-0.0007092499999999391,0.9984811674399133,-0.004616250000004207,-0.0015,1.0,-32.9818181818182
0.1,0.1,1,6,1.0,grid_cnn_ppo,baseline2_matched,5.997,5.9495,0.04750000000000032,1.007983864190268,-0.007916666666666683,-0.002317875000001024,0.995053396798244,-0.023060000000003633,0.0,0.0,-1.363636363636374
0.1,0.1,1,6,1.0,grid_cnn_ppo,noop,5.997,4.974,1.0229999999999997,1.2056694813027744,-0.17049999999999987,-0.0008707499999991986,0.9981359658511958,-0.006150000000005207,-0.0005,2.0,-34.73737373737373
0.1,0.1,1,6,1.0,grid_cnn_ppo,left_if_safe,5.997,5.969,0.02799999999999958,1.0046909029988271,-0.004666666666666597,0.0035701249999986473,1.0077160006040717,0.03577125000000958,0.0,0.0,-0.818181818181813
0.1,0.1,1,6,1.0,graph_ppo,node_mlp_ppo,5.9815,5.9975,-0.016000000000000014,0.9973322217590663,0.002666666666666706,-0.00021987500000059113,0.9995251672172627,-0.0022387500000009553,0.0,0.0,0.45454545454546746
0.1,0.1,1,6,1.0,graph_ppo,grid_cnn_ppo,5.9815,5.997,-0.015500000000000291,0.9974153743538435,0.002583333333333382,-0.003423374999999007,0.992657817907881,-0.03427250000000459,0.0,0.0,0.45454545454546746
0.1,0.1,1,6,1.0,node_mlp_ppo,grid_cnn_ppo,5.9975,5.997,0.0004999999999997229,1.0000833750208438,-8.333333333332416e-05,-0.003203499999998416,0.9931293882989453,-0.032033750000003636,0.0,0.0,0.0
0.1,0.1,1,7,0.9,baseline2_matched,baseline1_hdv,5.722,5.05,0.6720000000000006,1.1330693069306932,-0.1120000000000001,0.0012442500000015566,1.0026624434190685,0.014122500000008031,0.0005,1.0,-23.372727272727275
0.1,0.1,1,7,0.9,noop,baseline1_hdv,5.0345,5.05,-0.015499999999999403,0.996930693069307,0.002583333333333271,-0.00015099999999917957,0.9996768905314232,-0.00154875000000132,0.002,0.0,0.5
0.1,0.1,1,7,0.9,noop,baseline2_matched,5.0345,5.722,-0.6875,0.8798497029010836,0.11458333333333337,-0.0013952500000007362,0.9970223748707844,-0.01567125000000935,0.0015,-1.0,23.872727272727275
0.1,0.1,1,7,0.9,left_if_safe,baseline1_hdv,5.7395,5.05,0.6894999999999998,1.1365346534653464,-0.11491666666666656,-0.0018472499999995229,0.9960472585044268,-0.01674874999999698,0.0005,1.0,-23.73636363636362
0.1,0.1,1,7,0.9,left_if_safe,baseline2_matched,5.7395,5.722,0.017499999999999183,1.0030583711988814,-0.0029166666666664565,-0.0030915000000010795,0.9934023808729845,-0.030871250000005013,0.0,0.0,-0.36363636363634555
0.1,0.1,1,7,0.9,left_if_safe,noop,5.7395,5.0345,0.7049999999999992,1.140033767007647,-0.11749999999999983,-0.0016962500000003433,0.9963691948254731,-0.015199999999995661,-0.0015,1.0,-24.23636363636362
0.1,0.1,1,7,0.9,graph_ppo,baseline1_hdv,5.6995,5.05,0.6494999999999997,1.1286138613861385,-0.10824999999999996,-0.0015962499999993551,0.9965843477535212,-0.014338750000006506,0.0,1.0,-22.554545454545462
0.1,0.1,1,7,0.9,graph_ppo,baseline2_matched,5.6995,5.722,-0.022500000000000853,0.9960678084585808,0.003750000000000142,-0.0028405000000009117,0.9939380439494462,-0.028461250000014537,-0.0005,0.0,0.818181818181813
0.1,0.1,1,7,0.9,graph_ppo,noop,5.6995,5.0345,0.6649999999999991,1.1320885887377097,-0.11083333333333323,-0.0014452500000001756,0.9969064576692795,-0.012790000000005186,-0.002,1.0,-23.054545454545462
0.1,0.1,1,7,0.9,graph_ppo,left_if_safe,5.6995,5.7395,-0.040000000000000036,0.9930307518076488,0.006666666666666599,0.00025100000000016776,1.0005392206489288,0.0024099999999904753,-0.0005,0.0,1.1818181818181586
0.1,0.1,1,7,0.9,node_mlp_ppo,baseline1_hdv,5.583,5.05,0.5330000000000004,1.1055445544554456,-0.08883333333333332,-0.0014248750000000476,0.9969510556023784,-0.01291624999999641,0.002,1.0,-19.28181818181818
0.1,0.1,1,7,0.9,node_mlp_ppo,baseline2_matched,5.583,5.722,-0.13900000000000023,0.9757077944774554,0.02316666666666678,-0.0026691250000016042,0.9943037780519489,-0.02703875000000444,0.0015,0.0,4.0909090909090935
0.1,0.1,1,7,0.9,node_mlp_ppo,noop,5.583,5.0345,0.5484999999999998,1.108948257026517,-0.09141666666666659,-0.001273875000000868,0.9972732840432114,-0.01136749999999509,0.0,1.0,-19.78181818181818
0.1,0.1,1,7,0.9,node_mlp_ppo,left_if_safe,5.583,5.7395,-0.15649999999999942,0.9727328164474258,0.026083333333333236,0.00042237499999947525,1.000907383751358,0.0038325000000005716,0.0015,0.0,4.454545454545439
0.1,0.1,1,7,0.9,grid_cnn_ppo,baseline1_hdv,5.7145,5.05,0.6645000000000003,1.1315841584158417,-0.11075000000000002,-0.0005439999999993228,0.9988359499939966,-0.003778749999999498,0.0,1.0,-22.918181818181807
0.1,0.1,1,7,0.9,grid_cnn_ppo,baseline2_matched,5.7145,5.722,-0.007500000000000284,0.9986892694861936,0.0012500000000000844,-0.0017882500000008794,0.9961836673446912,-0.01790125000000753,-0.0005,0.0,0.45454545454546746
0.1,0.1,1,7,0.9,grid_cnn_ppo,noop,5.7145,5.0345,0.6799999999999997,1.1350680305889362,-0.11333333333333329,-0.00039300000000014323,0.999158787658901,-0.002229999999998178,-0.002,1.0,-23.418181818181807
0.1,0.1,1,7,0.9,grid_cnn_ppo,left_if_safe,5.7145,5.7395,-0.024999999999999467,0.9956442198797806,0.004166666666666541,0.0013032500000002,1.002799758210024,0.012969999999997484,-0.0005,0.0,0.818181818181813
0.1,0.1,1,7,0.9,graph_ppo,node_mlp_ppo,5.6995,5.583,0.11649999999999938,1.0208669174279061,-0.019416666666666638,-0.0001713749999993075,0.9996321706599373,-0.0014225000000100962,-0.002,0.0,-3.2727272727272805
0.1,0.1,1,7,0.9,graph_ppo,grid_cnn_ppo,5.6995,5.7145,-0.015000000000000568,0.9973750984338087,0.0025000000000000577,-0.0010522500000000323,0.9977457737274185,-0.010560000000007008,0.0,0.0,0.36363636363634555
0.1,0.1,1,7,0.9,node_mlp_ppo,grid_cnn_ppo,5.583,5.7145,-0.13149999999999995,0.9769883629363899,0.021916666666666695,-0.0008808750000007248,0.998112908940022,-0.009137499999996912,0.002,0.0,3.636363636363626
0.1,0.1,1,7,0.95,baseline2_matched,baseline1_hdv,5.8555,5.05,0.8055000000000003,1.1595049504950496,-0.13424999999999998,0.001725625000000397,1.003692488587523,0.019270000000018328,0.0,1.0,-27.46363636363637
0.1,0.1,1,7,0.95,noop,baseline1_hdv,5.0915,5.05,0.04150000000000009,1.0082178217821782,-0.006916666666666682,0.00013850000000009688,1.0002963619960143,0.001488750000006256,0.0005,0.0,-1.5
0.1,0.1,1,7,0.95,noop,baseline2_matched,5.0915,5.8555,-0.7640000000000002,0.8695243787891725,0.1273333333333333,-0.0015871250000003,0.9966163674331289,-0.017781250000012072,0.0005,-1.0,25.96363636363637
0.1,0.1,1,7,0.95,left_if_safe,baseline1_hdv,5.865,5.05,0.8150000000000004,1.1613861386138615,-0.13583333333333336,-0.0028299999999982783,0.9939443722114125,-0.026262499999994304,0.0,1.0,-27.28181818181818
0.1,0.1,1,7,0.95,left_if_safe,baseline2_matched,5.865,5.8555,0.009500000000000064,1.0016224062846897,-0.001583333333333381,-0.004555624999998675,0.9902877460109033,-0.04553250000001263,0.0,0.0,0.18181818181818699
0.1,0.1,1,7,0.95,left_if_safe,noop,5.865,5.0915,0.7735000000000003,1.1519198664440735,-0.12891666666666668,-0.002968499999998375,0.9936498921460367,-0.02775125000000056,-0.0005,1.0,-25.78181818181818
0.1,0.1,1,7,0.95,graph_ppo,baseline1_hdv,5.865,5.05,0.8150000000000004,1.1613861386138615,-0.13583333333333336,-0.002034624999998902,0.995646313890687,-0.018308749999992102,0.0,1.0,-28.099999999999994
0.1,0.1,1,7,0.95,graph_ppo,baseline2_matched,5.865,5.8555,0.009500000000000064,1.0016224062846897,-0.001583333333333381,-0.003760249999999299,0.9919834264096574,-0.03757875000001043,0.0,0.0,-0.636363636363626
0.1,0.1,1,7,0.95,graph_ppo,noop,5.865,5.0915,0.7735000000000003,1.1519198664440735,-0.12891666666666668,-0.0021731249999989988,0.995351329583916,-0.019797499999998358,-0.0005,1.0,-26.599999999999994
0.1,0.1,1,7,0.95,graph_ppo,left_if_safe,5.865,5.865,0.0,1.0,0.0,0.0007953749999993764,1.0017123107961141,0.007953750000002202,0.0,0.0,-0.818181818181813
0.1,0.1,1,7,0.95,node_mlp_ppo,baseline1_hdv,5.7605,5.05,0.7105000000000006,1.1406930693069308,-0.11841666666666673,-0.002440999999999194,0.9947767535576162,-0.022633750000006003,0.002,1.0,-24.372727272727275
0.1,0.1,1,7,0.95,node_mlp_ppo,baseline2_matched,5.7605,5.8555,-0.09499999999999975,0.983775937153104,0.015833333333333255,-0.004166624999999591,0.9911170651058137,-0.04190375000002433,0.002,0.0,3.0909090909090935
0.1,0.1,1,7,0.95,node_mlp_ppo,noop,5.7605,5.0915,0.6690000000000005,1.131395463026613,-0.11150000000000004,-0.0025794999999992907,0.9944820268791299,-0.02412250000001226,0.0015,1.0,-22.872727272727275
0.1,0.1,1,7,0.95,node_mlp_ppo,left_if_safe,5.7605,5.865,-0.10449999999999982,0.9821824381926684,0.017416666666666636,0.0003889999999990845,1.0008374526477288,0.003628749999988301,0.002,0.0,2.9090909090909065
0.1,0.1,1,7,0.95,grid_cnn_ppo,baseline1_hdv,5.658,5.05,0.6080000000000005,1.1203960396039605,-0.10133333333333339,-0.00022699999999897802,0.9995142658982318,-0.0007499999999955875,0.0,1.0,-21.28181818181818
0.1,0.1,1,7,0.95,grid_cnn_ppo,baseline2_matched,5.658,5.8555,-0.1974999999999998,0.9662710272393477,0.032916666666666594,-0.001952624999999375,0.9958371485920243,-0.020020000000013916,0.0,0.0,6.181818181818187
0.1,0.1,1,7,0.95,grid_cnn_ppo,noop,5.658,5.0915,0.5665000000000004,1.1112638711578122,-0.0944166666666667,-0.0003654999999990749,0.9992181356171066,-0.0022387500000018434,-0.0005,1.0,-19.78181818181818
0.1,0.1,1,7,0.95,grid_cnn_ppo,left_if_safe,5.658,5.865,-0.20699999999999985,0.9647058823529412,0.034499999999999975,0.0026029999999993003,1.0056038283857143,0.025512499999998717,0.0,0.0,6.0
0.1,0.1,1,7,0.95,graph_ppo,node_mlp_ppo,5.865,5.7605,0.10449999999999982,1.0181407863900702,-0.017416666666666636,0.0004063750000002919,1.0008741261091607,0.004325000000013901,-0.002,0.0,-3.7272727272727195
0.1,0.1,1,7,0.95,graph_ppo,grid_cnn_ppo,5.865,5.658,0.20699999999999985,1.0365853658536586,-0.034499999999999975,-0.0018076249999999239,0.9961301682832223,-0.017558749999996515,0.0,0.0,-6.818181818181813
0.1,0.1,1,7,0.95,node_mlp_ppo,grid_cnn_ppo,5.7605,5.658,0.10250000000000004,1.0181159420289856,-0.01708333333333334,-0.002214000000000216,0.9952601853697824,-0.021883750000010416,0.002,0.0,-3.0909090909090935
0.1,0.1,1,7,1.0,baseline2_matched,baseline1_hdv,5.942,5.05,0.8920000000000003,1.1766336633663368,-0.14866666666666672,0.002126750000000399,1.004550814982116,0.023497500000008387,0.0,1.0,-29.73636363636362
0.1,0.1,1,7,1.0,noop,baseline1_hdv,4.9975,5.05,-0.05250000000000021,0.9896039603960396,0.008750000000000036,-0.0002566250000005099,0.9994508743882508,-0.0026975000000071248,0.001,-1.0,0.5666666666666629
0.1,0.1,1,7,1.0,noop,baseline2_matched,4.9975,5.942,-0.9445000000000006,0.841046785594076,0.15741666666666676,-0.002383375000000909,0.9949231631513273,-0.02619500000001551,0.001,-2.0,30.303030303030283
0.1,0.1,1,7,1.0,left_if_safe,baseline1_hdv,5.9985,5.05,0.9485000000000001,1.1878217821782178,-0.15808333333333335,-0.005018374999998909,0.9892616921895531,-0.047812499999994706,0.0,1.0,-31.372727272727275
0.1,0.1,1,7,1.0,left_if_safe,baseline2_matched,5.9985,5.942,0.05649999999999977,1.0095085829686974,-0.009416666666666629,-0.007145124999999308,0.9847801399744669,-0.0713100000000031,0.0,0.0,-1.6363636363636545
0.1,0.1,1,7,1.0,left_if_safe,noop,5.9985,4.9975,1.0010000000000003,1.2003001500750377,-0.1668333333333334,-0.004761749999998399,0.989805219586271,-0.04511499999998758,-0.001,2.0,-31.939393939393938
0.1,0.1,1,7,1.0,graph_ppo,baseline1_hdv,5.9985,5.05,0.9485000000000001,1.1878217821782178,-0.15808333333333335,-0.005018374999998909,0.9892616921895531,-0.047812499999994706,0.0,1.0,-31.372727272727275
0.1,0.1,1,7,1.0,graph_ppo,baseline2_matched,5.9985,5.942,0.05649999999999977,1.0095085829686974,-0.009416666666666629,-0.007145124999999308,0.9847801399744669,-0.0713100000000031,0.0,0.0,-1.6363636363636545
0.1,0.1,1,7,1.0,graph_ppo,noop,5.9985,4.9975,1.0010000000000003,1.2003001500750377,-0.1668333333333334,-0.004761749999998399,0.989805219586271,-0.04511499999998758,-0.001,2.0,-31.939393939393938
0.1,0.1,1,7,1.0,graph_ppo,left_if_safe,5.9985,5.9985,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1,0.1,1,7,1.0,node_mlp_ppo,baseline1_hdv,5.975,5.05,0.9249999999999998,1.183168316831683,-0.15416666666666656,-0.004408374999999798,0.9905669688506963,-0.041771249999991156,0.0,1.0,-30.645454545454527
0.1,0.1,1,7,1.0,node_mlp_ppo,baseline2_matched,5.975,5.942,0.032999999999999474,1.0055536856277347,-0.005499999999999838,-0.006535125000000197,0.9860795034727349,-0.06526874999999954,0.0,0.0,-0.9090909090909065
0.1,0.1,1,7,1.0,node_mlp_ppo,noop,5.975,4.9975,0.9775,1.1955977988994497,-0.1629166666666666,-0.004151749999999288,0.9911112134020672,-0.03907374999998403,-0.001,2.0,-31.21212121212119
0.1,0.1,1,7,1.0,node_mlp_ppo,left_if_safe,5.975,5.9985,-0.0235000000000003,0.9960823539218138,0.00391666666666679,0.0006099999999991113,1.001319445270598,0.006041250000003551,0.0,0.0,0.7272727272727479
0.1,0.1,1,7,1.0,grid_cnn_ppo,baseline1_hdv,5.971,5.05,0.9210000000000003,1.1823762376237625,-0.15349999999999997,-0.0032554999999984124,0.9930338882453184,-0.03025249999999513,0.0005,1.0,-30.554545454545462
0.1,0.1,1,7,1.0,grid_cnn_ppo,baseline2_matched,5.971,5.942,0.028999999999999915,1.0048805116122517,-0.004833333333333245,-0.005382249999998812,0.9885352472318657,-0.05375000000000352,0.0005,0.0,-0.8181818181818414
0.1,0.1,1,7,1.0,grid_cnn_ppo,noop,5.971,4.9975,0.9735000000000005,1.1947973986993499,-0.16225,-0.0029988749999979025,0.993579488189592,-0.027554999999988006,-0.0005,2.0,-31.121212121212125
0.1,0.1,1,7,1.0,grid_cnn_ppo,left_if_safe,5.971,5.9985,-0.027499999999999858,0.9954155205468034,0.004583333333333384,0.0017628750000004967,1.0038131427564088,0.017559999999999576,0.0005,0.0,0.818181818181813
0.1,0.1,1,7,1.0,graph_ppo,node_mlp_ppo,5.9985,5.975,0.0235000000000003,1.0039330543933054,-0.00391666666666679,-0.0006099999999991113,0.9986822933711815,-0.006041250000003551,0.0,0.0,-0.7272727272727479
0.1,0.1,1,7,1.0,graph_ppo,grid_cnn_ppo,5.9985,5.971,0.027499999999999858,1.0046055937028973,-0.004583333333333384,-0.0017628750000004967,0.9962013420685666,-0.017559999999999576,-0.0005,0.0,-0.818181818181813
0.1,0.1,1,7,1.0,node_mlp_ppo,grid_cnn_ppo,5.975,5.971,0.0039999999999995595,1.0006699045386032,-0.0006666666666665932,-0.0011528750000013854,0.9975157752179222,-0.011518749999996025,-0.0005,0.0,-0.09090909090906507
0.1,0.1,1,8,0.9,baseline2_matched,baseline1_hdv,5.7315,5.054,0.6774999999999993,1.1340522358527898,-0.11291666666666655,0.0016526250000000742,1.0035356799879338,0.01822000000000301,-0.0015,1.0,-23.627272727272725
0.1,0.1,1,8,0.9,noop,baseline1_hdv,5.0415,5.054,-0.012500000000000178,0.9975267115156311,0.002083333333333326,-6.462500000115057e-05,0.9998617391608959,-0.0006774999999938913,-0.0005,0.0,0.5999999999999943
0.1,0.1,1,8,0.9,noop,baseline2_matched,5.0415,5.7315,-0.6899999999999995,0.8796126668411411,0.11499999999999988,-0.0017172500000012247,0.9963390032857806,-0.018897499999996903,0.001,-1.0,24.22727272727272
0.1,0.1,1,8,0.9,left_if_safe,baseline1_hdv,5.731,5.054,0.6769999999999996,1.1339533043134151,-0.11283333333333323,-0.0018651250000011332,0.9960096905604728,-0.016958749999990808,-0.0025,1.0,-23.081818181818193
0.1,0.1,1,8,0.9,left_if_safe,baseline2_matched,5.731,5.7315,-0.0004999999999997229,0.9999127628020589,8.333333333332416e-05,-0.0035177500000012074,0.9925005263115793,-0.03517874999999382,-0.001,0.0,0.5454545454545325
0.1,0.1,1,8,0.9,left_if_safe,noop,5.731,5.0415,0.6894999999999998,1.1367648517306357,-0.11491666666666656,-0.0018004999999999827,0.9961474187384589,-0.016281249999996916,-0.002,1.0,-23.681818181818187
0.1,0.1,1,8,0.9,graph_ppo,baseline1_hdv,5.73,5.054,0.6760000000000002,1.1337554412346655,-0.11266666666666669,-0.000938249999998586,0.9979926772566834,-0.007692500000008096,-0.002,1.0,-22.9909090909091
0.1,0.1,1,8,0.9,graph_ppo,baseline2_matched,5.73,5.7315,-0.0014999999999991687,0.9997382884061765,0.00024999999999986144,-0.0025908749999986602,0.9944765265034552,-0.025912500000011107,-0.0005,0.0,0.636363636363626
0.1,0.1,1,8,0.9,graph_ppo,noop,5.73,5.0415,0.6885000000000003,1.136566498066052,-0.11475000000000002,-0.0008736249999974355,0.9981306796419861,-0.007015000000014204,-0.0015,1.0,-23.590909090909093
0.1,0.1,1,8,0.9,graph_ppo,left_if_safe,5.73,5.731,-0.0009999999999994458,0.9998255103821324,0.0001666666666665373,0.0009268750000025472,1.001990931127482,0.009266249999982712,0.0005,0.0,0.09090909090909349
0.1,0.1,1,8,0.9,node_mlp_ppo,baseline1_hdv,5.722,5.054,0.6680000000000001,1.1321725366046695,-0.1113333333333334,-0.0006811250000002822,0.998542778893105,-0.005141250000001207,-0.0025,1.0,-22.9909090909091
0.1,0.1,1,8,0.9,node_mlp_ppo,baseline2_matched,5.722,5.7315,-0.009499999999999176,0.9983424932391173,0.001583333333333159,-0.0023337500000003564,0.9950246900091397,-0.02336125000000422,-0.001,0.0,0.636363636363626
0.1,0.1,1,8,0.9,node_mlp_ppo,noop,5.722,5.0415,0.6805000000000003,1.1349796687493803,-0.11341666666666672,-0.0006164999999991316,0.9986808573464389,-0.004463750000007316,-0.002,1.0,-23.590909090909093
0.1,0.1,1,8,0.9,node_mlp_ppo,left_if_safe,5.722,5.731,-0.008999999999999453,0.9984295934391905,0.0014999999999998348,0.001184000000000851,1.002543236633779,0.0118174999999896,0.0,0.0,0.09090909090909349
0.1,0.1,1,8,0.9,grid_cnn_ppo,baseline1_hdv,5.5535,5.054,0.4994999999999994,1.0988326078353778,-0.08324999999999994,0.00039287500000051434,1.0008405296272664,0.005177500000012714,-0.002,1.0,-17.900000000000006
0.1,0.1,1,8,0.9,grid_cnn_ppo,baseline2_matched,5.5535,5.7315,-0.17799999999999994,0.968943557532932,0.02966666666666662,-0.0012597499999995598,0.9973143452550689,-0.013042499999990298,-0.0005,0.0,5.7272727272727195
0.1,0.1,1,8,0.9,grid_cnn_ppo,noop,5.5535,5.0415,0.5119999999999996,1.101557076266984,-0.08533333333333326,0.0004575000000016649,1.000978925813475,0.005855000000006605,-0.0015,1.0,-18.5
0.1,0.1,1,8,0.9,grid_cnn_ppo,left_if_safe,5.5535,5.731,-0.1775000000000002,0.9690280928284767,0.029583333333333295,0.0022580000000016476,1.0048501928370548,0.02213625000000352,0.0005,0.0,5.181818181818187
0.1,0.1,1,8,0.9,graph_ppo,node_mlp_ppo,5.73,5.722,0.008000000000000007,1.0013981125480602,-0.0013333333333332975,-0.00025712499999830385,0.9994490955740208,-0.0025512500000068883,0.0005,0.0,0.0
0.1,0.1,1,8,0.9,graph_ppo,grid_cnn_ppo,5.73,5.5535,0.17650000000000077,1.031781759250923,-0.029416666666666758,-0.0013311249999991004,0.9971545393234188,-0.01287000000002081,0.0,0.0,-5.0909090909090935
0.1,0.1,1,8,0.9,node_mlp_ppo,grid_cnn_ppo,5.722,5.5535,0.16850000000000076,1.030341226253714,-0.02808333333333346,-0.0010740000000007965,0.997704178971432,-0.010318750000013921,-0.0005,0.0,-5.0909090909090935
0.1,0.1,1,8,0.95,baseline2_matched,baseline1_hdv,5.8345,5.054,0.7805,1.1544321329639888,-0.13008333333333333,0.0019121249999997092,1.0040908627770526,0.021072500000000716,-0.0025,1.0,-26.809090909090912
0.1,0.1,1,8,0.95,noop,baseline1_hdv,5.022,5.054,-0.03200000000000003,0.9936683814800158,0.005333333333333301,-0.00036387500000034656,0.9992215139214217,-0.0037187500000026574,-0.002,0.0,1.1999999999999886
0.1,0.1,1,8,0.95,noop,baseline2_matched,5.022,5.8345,-0.8125,0.8607421372868284,0.13541666666666663,-0.0022760000000000558,0.9951504898250307,-0.024791250000003373,0.0005,-1.0,28.0090909090909
0.1,0.1,1,8,0.95,left_if_safe,baseline1_hdv,5.6485,5.054,0.5945,1.1176296003165809,-0.0990833333333333,-0.004033375000000672,0.9913708655797087,-0.03884750000000636,0.0029999999999999996,1.0,-20.627272727272725
0.1,0.1,1,8,0.95,left_if_safe,baseline2_matched,5.6485,5.8345,-0.18599999999999994,0.9681206615819693,0.031000000000000028,-0.005945500000000381,0.9873318265618275,-0.05992000000000708,0.0055,0.0,6.181818181818187
0.1,0.1,1,8,0.95,left_if_safe,noop,5.6485,5.022,0.6265000000000001,1.1247510951812028,-0.1044166666666666,-0.0036695000000003253,0.992143235276327,-0.035128750000003706,0.004999999999999999,1.0,-21.827272727272714
0.1,0.1,1,8,0.95,graph_ppo,baseline1_hdv,5.769,5.054,0.7149999999999999,1.1414721013058964,-0.11916666666666664,-0.0017427499999991825,0.9962715036387757,-0.015639999999996768,-0.0015,1.0,-24.354545454545473
