requested_density,effective_density,density_index,run_index,mode,mode_category,model_preset,priority_vehicle_id,av_fraction,av_vehicle_count,scenario_seed,warmup_rng_seed,assignment_seed,av_selection_seed,measurement_rng_seed,backend_requested,warmup_backend,measurement_backend,num_lanes,road_length,warmup_steps,measure_steps,baseline1_reused_across_av_fractions,measurement_steps,vehicle_count,priority_vehicle_count,density,flow_all,flow_background,flow_priority,mean_speed_all,mean_speed_background,mean_speed_priority,worst_priority_mean_speed,mean_priority_time_loss,worst_priority_time_loss,stopped_fraction_all,stopped_fraction_background,stopped_fraction_priority,lane_change_rate_all,lane_change_rate_background,lane_change_rate_priority,completed_priority_laps,mean_priority_lap_time,rule_detections,rule_requests,rule_applied,rule_rejected,rule_blocked_no_safe_lane,rule_cooldown_suppressed,per_priority_vehicle,active_av_count_mean,active_av_count_max,policy_left_requests,policy_right_requests,policy_stay_actions
0.05,0.05,0,0,baseline1_hdv,control,,62,0.9,179,510012,510098,511001,512001,510194,optimized,optimized,optimized,4,1000,1000,2000,True,2000,200,1,0.04999999999999823,0.24996787500000014,0.24860487499998962,0.0013630000000000246,4.999357499999956,4.997082914572867,5.452,5.452,0.09133333333333338,0.09133333333333338,1e-05,0.0,0.002,0.0001975,1.0050251256281408e-05,0.0375,10,184.1,0,0,0,0,0,0,"{""62"":{""completed_laps"":10,""distance"":10904.0,""mean_lap_time"":184.1,""mean_speed"":5.452,""time_loss"":0.09133333333333338}}",0.0,0,,,
0.05,0.05,0,0,baseline2_matched,control,,62,0.9,179,510012,510098,511001,512001,510194,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.2482447499999995,0.2467675000000015,0.0014772500000000315,4.964894999999973,4.960150753768833,5.909,5.909,0.015166666666666662,0.015166666666666662,5e-06,5.025125628140704e-06,0.0,0.0003025,0.0002763819095477387,0.0055,11,169.36363636363637,217,106,106,0,109,2,"{""62"":{""completed_laps"":11,""distance"":11818.0,""mean_lap_time"":169.36363636363637,""mean_speed"":5.909,""time_loss"":0.015166666666666662}}",0.0,0,,,
0.05,0.05,0,0,noop,control,,62,0.9,179,510012,510098,511001,512001,510194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.2499693750000002,0.2486283749999893,0.0013410000000000448,4.999387500000025,4.997555276381909,5.364,5.364,0.10599999999999998,0.10599999999999998,7.499999999999999e-06,0.0,0.0015,0.0001675,0.0,0.0335,10,185.8,0,0,0,0,0,0,"{""62"":{""completed_laps"":10,""distance"":10728.0,""mean_lap_time"":185.8,""mean_speed"":5.364,""time_loss"":0.10599999999999998}}",7.0585,12,0,0,14117
0.05,0.05,0,0,left_if_safe,control,,62,0.9,179,510012,510098,511001,512001,510194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.24088287499999975,0.23940574999999878,0.0014771250000000298,4.817657500000007,4.812175879397001,5.9085,5.9085,0.015249999999999986,0.015249999999999986,5.5000000000000016e-05,5.527638190954771e-05,0.0,0.00128,0.0012587939698492463,0.0055,11,169.36363636363637,0,331,331,0,0,0,"{""62"":{""completed_laps"":11,""distance"":11817.0,""mean_lap_time"":169.36363636363637,""mean_speed"":5.9085,""time_loss"":0.015249999999999986}}",6.39,11,331,0,12449
0.05,0.05,0,0,graph_ppo,learned,edge-graph,62,0.9,179,510012,510098,511001,512001,510194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.24102937499999963,0.23957950000000022,0.0014498750000000319,4.820587500000003,4.815668341708542,5.7995,5.7995,0.03341666666666665,0.03341666666666665,5.250000000000001e-05,5.276381909547737e-05,0.0,0.0015425,0.0015025125628140704,0.0095,11,172.1818181818182,0,467,467,0,0,0,"{""62"":{""completed_laps"":11,""distance"":11599.0,""mean_lap_time"":172.1818181818182,""mean_speed"":5.7995,""time_loss"":0.03341666666666665}}",6.49,12,349,118,12513
0.05,0.05,0,0,node_mlp_ppo,learned,node-mlp-matched,62,0.9,179,510012,510098,511001,512001,510194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.2438263750000004,0.2423936249999997,0.0014327500000000251,4.876527500000011,4.8722336683417,5.731,5.731,0.04483333333333339,0.04483333333333339,6.750000000000001e-05,6.532663316582912e-05,0.0005,0.0024,0.0023542713567839195,0.0115,11,174.63636363636363,0,840,840,0,0,0,"{""62"":{""completed_laps"":11,""distance"":11462.0,""mean_lap_time"":174.63636363636363,""mean_speed"":5.731,""time_loss"":0.04483333333333339}}",5.9745,10,316,524,11109
0.05,0.05,0,0,grid_cnn_ppo,learned,grid-cnn-matched,62,0.9,179,510012,510098,511001,512001,510194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.24757512499999976,0.24611000000000038,0.0014651250000000306,4.951502499999995,4.946934673366841,5.8605,5.8605,0.023249999999999993,0.023249999999999993,6.250000000000001e-05,5.7788944723618063e-05,0.001,0.004905,0.004894472361809045,0.007,11,170.9090909090909,0,1918,1910,8,0,0,"{""62"":{""completed_laps"":11,""distance"":11721.0,""mean_lap_time"":170.9090909090909,""mean_speed"":5.8605,""time_loss"":0.023249999999999993}}",6.669,12,960,958,11420
0.05,0.05,0,1,baseline1_hdv,control,,146,0.9,179,520012,520098,521001,522001,520194,optimized,optimized,optimized,4,1000,1000,2000,True,2000,200,1,0.04999999999999823,0.24990112500000114,0.24859674999998962,0.0013043750000000267,4.998022499999998,4.996919597989946,5.2175,5.2175,0.13041666666666663,0.13041666666666663,3.5e-05,0.0,0.007,6e-05,0.0,0.012,10,191.4,0,0,0,0,0,0,"{""146"":{""completed_laps"":10,""distance"":10435.0,""mean_lap_time"":191.4,""mean_speed"":5.2175,""time_loss"":0.13041666666666663}}",0.0,0,,,
0.05,0.05,0,1,baseline2_matched,control,,146,0.9,179,520012,520098,521001,522001,520194,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.24892900000000198,0.2475094999999997,0.0014195000000000288,4.978579999999939,4.975065326633183,5.678,5.678,0.05366666666666664,0.05366666666666664,1e-05,0.0,0.002,0.0002925,0.0002763819095477387,0.0035,11,176.0909090909091,1045,88,88,0,957,0,"{""146"":{""completed_laps"":11,""distance"":11356.0,""mean_lap_time"":176.0909090909091,""mean_speed"":5.678,""time_loss"":0.05366666666666664}}",0.0,0,,,
0.05,0.05,0,1,noop,control,,146,0.9,179,520012,520098,521001,522001,520194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.24990112500000114,0.24859674999998962,0.0013043750000000267,4.998022499999998,4.996919597989946,5.2175,5.2175,0.13041666666666663,0.13041666666666663,3.5e-05,0.0,0.007,6e-05,0.0,0.012,10,191.4,0,0,0,0,0,0,"{""146"":{""completed_laps"":10,""distance"":10435.0,""mean_lap_time"":191.4,""mean_speed"":5.2175,""time_loss"":0.13041666666666663}}",5.621,9,0,0,11242
0.05,0.05,0,1,left_if_safe,control,,146,0.9,179,520012,520098,521001,522001,520194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.2418345,0.2404069999999995,0.0014275000000000268,4.836690000000004,4.832301507537684,5.71,5.71,0.04833333333333334,0.04833333333333334,9.000000000000003e-05,7.788944723618085e-05,0.0025,0.0010975,0.001085427135678392,0.0035,11,175.45454545454547,0,304,304,0,0,0,"{""146"":{""completed_laps"":11,""distance"":11420.0,""mean_lap_time"":175.45454545454547,""mean_speed"":5.71,""time_loss"":0.04833333333333334}}",5.605,11,304,0,10906
0.05,0.05,0,1,graph_ppo,learned,edge-graph,146,0.9,179,520012,520098,521001,522001,520194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.2427317500000004,0.2412562499999997,0.0014755000000000313,4.854635000000002,4.849371859296495,5.902,5.902,0.01633333333333331,0.01633333333333331,4.5e-05,4.522613065326632e-05,0.0,0.0015025,0.0014798994974874371,0.006,11,168.63636363636363,0,461,461,0,0,0,"{""146"":{""completed_laps"":11,""distance"":11804.0,""mean_lap_time"":168.63636363636363,""mean_speed"":5.902,""time_loss"":0.01633333333333331}}",6.499,12,335,126,12537
0.05,0.05,0,1,node_mlp_ppo,learned,node-mlp-matched,146,0.9,179,520012,520098,521001,522001,520194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.24093525000000016,0.2394537499999995,0.0014815000000000305,4.818705000000012,4.81314070351759,5.926,5.926,0.012333333333333307,0.012333333333333307,7.500000000000002e-05,7.537688442211052e-05,0.0,0.0016225,0.0016030150753768844,0.0055,11,168.72727272727272,0,478,478,0,0,0,"{""146"":{""completed_laps"":11,""distance"":11852.0,""mean_lap_time"":168.72727272727272,""mean_speed"":5.926,""time_loss"":0.012333333333333307}}",6.125,10,77,401,11772
0.05,0.05,0,1,grid_cnn_ppo,learned,grid-cnn-matched,146,0.9,179,520012,520098,521001,522001,520194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.24663500000000071,0.24515800000000104,0.0014770000000000306,4.9326999999999845,4.927798994974866,5.908,5.908,0.01533333333333331,0.01533333333333331,6.750000000000001e-05,6.783919597989946e-05,0.0,0.0053725,0.005366834170854272,0.0065,11,169.45454545454547,0,2090,2090,0,0,0,"{""146"":{""completed_laps"":11,""distance"":11816.0,""mean_lap_time"":169.45454545454547,""mean_speed"":5.908,""time_loss"":0.01533333333333331}}",6.909,13,1105,985,11728
0.05,0.05,0,2,baseline1_hdv,control,,168,0.9,179,530012,530098,531001,532001,530194,optimized,optimized,optimized,4,1000,1000,2000,True,2000,200,1,0.04999999999999823,0.24984962500000152,0.24854499999999022,0.0013046250000000312,4.996992500000013,4.995879396984915,5.2185,5.2185,0.1302500000000001,0.1302500000000001,2e-05,0.0,0.004,8.75e-05,5.025125628140704e-06,0.0165,10,191.3,0,0,0,0,0,0,"{""168"":{""completed_laps"":10,""distance"":10437.0,""mean_lap_time"":191.3,""mean_speed"":5.2185,""time_loss"":0.1302500000000001}}",0.0,0,,,
0.05,0.05,0,2,baseline2_matched,control,,168,0.9,179,530012,530098,531001,532001,530194,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.24910350000000325,0.24770312499999905,0.0014003750000000212,4.982069999999941,4.978957286432173,5.6015,5.6015,0.06641666666666668,0.06641666666666668,1e-05,0.0,0.002,0.000265,0.00023869346733668343,0.0055,11,178.54545454545453,230,82,82,0,147,1,"{""168"":{""completed_laps"":11,""distance"":11203.0,""mean_lap_time"":178.54545454545453,""mean_speed"":5.6015,""time_loss"":0.06641666666666668}}",0.0,0,,,
0.05,0.05,0,2,noop,control,,168,0.9,179,530012,530098,531001,532001,530194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.24984962500000152,0.24854499999999022,0.0013046250000000312,4.996992500000013,4.995879396984915,5.2185,5.2185,0.1302500000000001,0.1302500000000001,2e-05,0.0,0.004,8.75e-05,5.025125628140704e-06,0.0165,10,191.3,0,0,0,0,0,0,"{""168"":{""completed_laps"":10,""distance"":10437.0,""mean_lap_time"":191.3,""mean_speed"":5.2185,""time_loss"":0.1302500000000001}}",7.2385,12,0,0,14477
0.05,0.05,0,2,left_if_safe,control,,168,0.9,179,530012,530098,531001,532001,530194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.2422910000000008,0.24084374999999886,0.0014472500000000295,4.8458200000000105,4.841080402010045,5.789,5.789,0.03516666666666668,0.03516666666666668,0.00010500000000000005,9.798994974874364e-05,0.0015,0.0012625,0.001221105527638191,0.0095,11,173.0909090909091,0,335,335,0,0,0,"{""168"":{""completed_laps"":11,""distance"":11578.0,""mean_lap_time"":173.0909090909091,""mean_speed"":5.789,""time_loss"":0.03516666666666668}}",6.372,11,335,0,12409
0.05,0.05,0,2,graph_ppo,learned,edge-graph,168,0.9,179,530012,530098,531001,532001,530194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.2424610000000001,0.2409872500000002,0.0014737500000000317,4.849220000000006,4.843964824120588,5.895,5.895,0.01750000000000007,0.01750000000000007,3.5e-05,3.517587939698493e-05,0.0,0.00148,0.0014522613065326632,0.007,11,169.9090909090909,0,445,445,0,0,0,"{""168"":{""completed_laps"":11,""distance"":11790.0,""mean_lap_time"":169.9090909090909,""mean_speed"":5.895,""time_loss"":0.01750000000000007}}",6.5075,11,368,77,12570
0.05,0.05,0,2,node_mlp_ppo,learned,node-mlp-matched,168,0.9,179,530012,530098,531001,532001,530194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.24221537500000023,0.24074812500000026,0.0014672500000000317,4.844307500000009,4.839158291457282,5.869,5.869,0.02183333333333337,0.02183333333333337,8.750000000000003e-05,8.793969849246226e-05,0.0,0.002315,0.002276381909547739,0.01,11,170.45454545454547,0,789,789,0,0,0,"{""168"":{""completed_laps"":11,""distance"":11738.0,""mean_lap_time"":170.45454545454547,""mean_speed"":5.869,""time_loss"":0.02183333333333337}}",6.1775,10,276,513,11566
0.05,0.05,0,2,grid_cnn_ppo,learned,grid-cnn-matched,168,0.9,179,530012,530098,531001,532001,530194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.2464537500000016,0.2450065000000004,0.0014472500000000262,4.929075000000002,4.92475376884424,5.789,5.789,0.03516666666666668,0.03516666666666668,5.250000000000001e-05,4.0201005025125624e-05,0.0025,0.005085,0.005077889447236181,0.0065,11,173.0909090909091,0,2002,1984,18,0,0,"{""168"":{""completed_laps"":11,""distance"":11578.0,""mean_lap_time"":173.0909090909091,""mean_speed"":5.789,""time_loss"":0.03516666666666668}}",6.771,12,1042,960,11540
0.05,0.05,0,3,baseline1_hdv,control,,28,0.9,179,540012,540098,541001,542001,540194,optimized,optimized,optimized,4,1000,1000,2000,True,2000,200,1,0.04999999999999823,0.24986250000000157,0.24854174999999049,0.0013207500000000337,4.997250000000002,4.99581407035176,5.283,5.283,0.11949999999999994,0.11949999999999994,1.7500000000000002e-05,0.0,0.0035,0.000125,7.537688442211055e-06,0.0235,10,188.7,0,0,0,0,0,0,"{""28"":{""completed_laps"":10,""distance"":10566.0,""mean_lap_time"":188.7,""mean_speed"":5.283,""time_loss"":0.11949999999999994}}",0.0,0,,,
0.05,0.05,0,3,baseline2_matched,control,,28,0.9,179,540012,540098,541001,542001,540194,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.24732237500000218,0.2458368749999991,0.0014855000000000298,4.946447500000006,4.941444723618109,5.942,5.942,0.009666666666666601,0.009666666666666601,0.0,0.0,0.0,0.00041,0.0003944723618090452,0.0035,11,167.8181818181818,146,135,135,0,11,0,"{""28"":{""completed_laps"":11,""distance"":11884.0,""mean_lap_time"":167.8181818181818,""mean_speed"":5.942,""time_loss"":0.009666666666666601}}",0.0,0,,,
0.05,0.05,0,3,noop,control,,28,0.9,179,540012,540098,541001,542001,540194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.24994062500000008,0.24857662499999003,0.0013640000000000347,4.9988125000000005,4.996515075376884,5.456,5.456,0.09066666666666656,0.09066666666666656,2.5e-06,0.0,0.0005,0.000175,2.512562814070352e-06,0.0345,10,182.0,0,0,0,0,0,0,"{""28"":{""completed_laps"":10,""distance"":10912.0,""mean_lap_time"":182.0,""mean_speed"":5.456,""time_loss"":0.09066666666666656}}",7.077,12,0,0,14154
0.05,0.05,0,3,left_if_safe,control,,28,0.9,179,540012,540098,541001,542001,540194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.24305475000000093,0.2417314999999994,0.0013232500000000358,4.8610950000000015,4.858924623115565,5.293,5.293,0.11783333333333335,0.11783333333333335,6.250000000000001e-05,4.0201005025125624e-05,0.0045,0.0006075,0.0006080402010050251,0.0005,10,188.3,0,187,187,0,0,0,"{""28"":{""completed_laps"":10,""distance"":10586.0,""mean_lap_time"":188.3,""mean_speed"":5.293,""time_loss"":0.11783333333333335}}",4.5295,10,187,0,8872
0.05,0.05,0,3,graph_ppo,learned,edge-graph,28,0.9,179,540012,540098,541001,542001,540194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.2435121250000005,0.24204862500000102,0.0014635000000000242,4.870242500000014,4.865298994974861,5.854,5.854,0.024333333333333318,0.024333333333333318,5e-05,4.522613065326632e-05,0.001,0.0015675,0.0015527638190954774,0.0045,11,171.0909090909091,0,509,509,0,0,0,"{""28"":{""completed_laps"":11,""distance"":11708.0,""mean_lap_time"":171.0909090909091,""mean_speed"":5.854,""time_loss"":0.024333333333333318}}",6.656,11,301,208,12803
0.05,0.05,0,3,node_mlp_ppo,learned,node-mlp-matched,28,0.9,179,540012,540098,541001,542001,540194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.24168550000000033,0.2402117499999995,0.001473750000000025,4.833710000000012,4.828376884422111,5.895,5.895,0.01750000000000007,0.01750000000000007,7.750000000000003e-05,7.788944723618085e-05,0.0,0.0021825,0.0021582914572864324,0.007,11,169.9090909090909,0,745,741,4,0,0,"{""28"":{""completed_laps"":11,""distance"":11790.0,""mean_lap_time"":169.9090909090909,""mean_speed"":5.895,""time_loss"":0.01750000000000007}}",6.3995,11,242,503,12054
0.05,0.05,0,3,grid_cnn_ppo,learned,grid-cnn-matched,28,0.9,179,540012,540098,541001,542001,540194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.2471598749999996,0.2456893750000015,0.0014705000000000265,4.9431975,4.938479899497491,5.882,5.882,0.01966666666666672,0.01966666666666672,5.75e-05,5.778894472361808e-05,0.0,0.005845,0.005839195979899498,0.007,11,170.1818181818182,0,2294,2284,10,0,0,"{""28"":{""completed_laps"":11,""distance"":11764.0,""mean_lap_time"":170.1818181818182,""mean_speed"":5.882,""time_loss"":0.01966666666666672}}",6.8135,12,1198,1096,11333
0.05,0.05,0,4,baseline1_hdv,control,,146,0.9,179,550012,550098,551001,552001,550194,optimized,optimized,optimized,4,1000,1000,2000,True,2000,200,1,0.04999999999999823,0.24995825000000013,0.24858712499998994,0.0013711250000000286,4.999164999999982,4.996726130653268,5.4845,5.4845,0.08591666666666675,0.08591666666666675,5e-06,0.0,0.001,0.0002225,5.025125628140704e-06,0.0435,10,182.4,0,0,0,0,0,0,"{""146"":{""completed_laps"":10,""distance"":10969.0,""mean_lap_time"":182.4,""mean_speed"":5.4845,""time_loss"":0.08591666666666675}}",0.0,0,,,
0.05,0.05,0,4,baseline2_matched,control,,146,0.9,179,550012,550098,551001,552001,550194,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.24940812500000184,0.24797587499999943,0.0014322500000000168,4.988162499999986,4.984439698492445,5.729,5.729,0.04516666666666669,0.04516666666666669,1e-05,1.0050251256281408e-05,0.0,0.000505,0.0004673366834170854,0.008,11,174.9090909090909,659,125,125,0,530,4,"{""146"":{""completed_laps"":11,""distance"":11458.0,""mean_lap_time"":174.9090909090909,""mean_speed"":5.729,""time_loss"":0.04516666666666669}}",0.0,0,,,
0.05,0.05,0,4,noop,control,,146,0.9,179,550012,550098,551001,552001,550194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.24995700000000015,0.24858587499999,0.0013711250000000286,4.999139999999985,4.996701005025126,5.4845,5.4845,0.08591666666666675,0.08591666666666675,5e-06,0.0,0.001,0.00022,2.512562814070352e-06,0.0435,10,182.4,0,0,0,0,0,0,"{""146"":{""completed_laps"":10,""distance"":10969.0,""mean_lap_time"":182.4,""mean_speed"":5.4845,""time_loss"":0.08591666666666675}}",7.363,11,0,0,14726
0.05,0.05,0,4,left_if_safe,control,,146,0.9,179,550012,550098,551001,552001,550194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.24147287500000023,0.24001837499999976,0.001454500000000029,4.829457500000009,4.824489949748734,5.818,5.818,0.030333333333333434,0.030333333333333434,9.500000000000005e-05,9.296482412060296e-05,0.0005,0.0012625,0.0012311557788944724,0.0075,11,172.0909090909091,0,331,331,0,0,0,"{""146"":{""completed_laps"":11,""distance"":11636.0,""mean_lap_time"":172.0909090909091,""mean_speed"":5.818,""time_loss"":0.030333333333333434}}",6.018,10,331,0,11705
0.05,0.05,0,4,graph_ppo,learned,edge-graph,146,0.9,179,550012,550098,551001,552001,550194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.24456500000000062,0.24310162499999982,0.0014633750000000289,4.891300000000002,4.886464824120603,5.8535,5.8535,0.024416666666666642,0.024416666666666642,7.000000000000002e-05,7.03517587939698e-05,0.0,0.001925,0.0019045226130653267,0.006,11,171.1818181818182,0,644,642,2,0,0,"{""146"":{""completed_laps"":11,""distance"":11707.0,""mean_lap_time"":171.1818181818182,""mean_speed"":5.8535,""time_loss"":0.024416666666666642}}",7.02,14,296,348,13396
0.05,0.05,0,4,node_mlp_ppo,learned,node-mlp-matched,146,0.9,179,550012,550098,551001,552001,550194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.2430888750000003,0.24162087500000046,0.0014680000000000287,4.861777499999997,4.85670100502512,5.872,5.872,0.021333333333333315,0.021333333333333315,8.000000000000003e-05,7.788944723618085e-05,0.0005,0.0025825,0.002555276381909548,0.008,11,170.0909090909091,0,920,920,0,0,0,"{""146"":{""completed_laps"":11,""distance"":11744.0,""mean_lap_time"":170.0909090909091,""mean_speed"":5.872,""time_loss"":0.021333333333333315}}",6.1185,10,359,561,11317
0.05,0.05,0,4,grid_cnn_ppo,learned,grid-cnn-matched,146,0.9,179,550012,550098,551001,552001,550194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.24758087500000092,0.24611962499999987,0.0014612500000000363,4.951617499999988,4.947128140703527,5.845,5.845,0.025833333333333375,0.025833333333333375,5.2500000000000016e-05,5.276381909547737e-05,0.0,0.0042575,0.004253768844221105,0.005,11,171.36363636363637,0,1689,1667,22,0,0,"{""146"":{""completed_laps"":11,""distance"":11690.0,""mean_lap_time"":171.36363636363637,""mean_speed"":5.845,""time_loss"":0.025833333333333375}}",6.725,11,845,844,11761
0.05,0.05,0,5,baseline1_hdv,control,,18,0.9,179,560012,560098,561001,562001,560194,optimized,optimized,optimized,4,1000,1000,2000,True,2000,200,1,0.04999999999999823,0.2498975000000013,0.24858224999999015,0.0013152500000000356,4.997950000000014,4.996628140703524,5.261,5.261,0.12316666666666665,0.12316666666666665,1.25e-05,0.0,0.0025,0.00012,5.025125628140704e-06,0.023,10,189.7,0,0,0,0,0,0,"{""18"":{""completed_laps"":10,""distance"":10522.0,""mean_lap_time"":189.7,""mean_speed"":5.261,""time_loss"":0.12316666666666665}}",0.0,0,,,
0.05,0.05,0,5,baseline2_matched,control,,18,0.9,179,560012,560098,561001,562001,560194,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.24859987499999953,0.24714875000000167,0.0014511250000000461,4.971997499999987,4.967814070351749,5.8045,5.8045,0.0325833333333333,0.0325833333333333,2.5e-06,2.512562814070352e-06,0.0,0.00046,0.00043467336683417085,0.0055,11,172.27272727272728,131,130,130,0,1,0,"{""18"":{""completed_laps"":11,""distance"":11609.0,""mean_lap_time"":172.27272727272728,""mean_speed"":5.8045,""time_loss"":0.0325833333333333}}",0.0,0,,,
0.05,0.05,0,5,noop,control,,18,0.9,179,560012,560098,561001,562001,560194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.2499238750000007,0.24860162499998972,0.0013222500000000326,4.998477500000007,4.997017587939697,5.289,5.289,0.11850000000000005,0.11850000000000005,1.25e-05,0.0,0.0025,0.0001175,0.0,0.0235,10,189.2,0,0,0,0,0,0,"{""18"":{""completed_laps"":10,""distance"":10578.0,""mean_lap_time"":189.2,""mean_speed"":5.289,""time_loss"":0.11850000000000005}}",8.0975,12,0,0,16195
0.05,0.05,0,5,left_if_safe,control,,18,0.9,179,560012,560098,561001,562001,560194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.24018662499999985,0.2387238749999995,0.0014627500000000274,4.803732500000014,4.798469849246253,5.851,5.851,0.024833333333333374,0.024833333333333374,7.250000000000003e-05,7.286432160804015e-05,0.0,0.0013525,0.0013241206030150754,0.007,11,171.1818181818182,0,352,352,0,0,0,"{""18"":{""completed_laps"":11,""distance"":11702.0,""mean_lap_time"":171.1818181818182,""mean_speed"":5.851,""time_loss"":0.024833333333333374}}",6.5005,11,352,0,12649
0.05,0.05,0,5,graph_ppo,learned,edge-graph,18,0.9,179,560012,560098,561001,562001,560194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.2439863750000004,0.24252275000000015,0.0014636250000000317,4.879727500000006,4.87482914572865,5.8545,5.8545,0.024249999999999994,0.024249999999999994,2.7499999999999998e-05,2.763819095477387e-05,0.0,0.0016275,0.001585427135678392,0.01,11,170.72727272727272,0,525,525,0,0,0,"{""18"":{""completed_laps"":11,""distance"":11709.0,""mean_lap_time"":170.72727272727272,""mean_speed"":5.8545,""time_loss"":0.024249999999999994}}",7.049,11,395,130,13573
0.05,0.05,0,5,node_mlp_ppo,learned,node-mlp-matched,18,0.9,179,560012,560098,561001,562001,560194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.2427141250000003,0.24124612500000023,0.0014680000000000287,4.854282500000007,4.849168341708539,5.872,5.872,0.021333333333333315,0.021333333333333315,7.750000000000003e-05,7.788944723618085e-05,0.0,0.001915,0.0018819095477386936,0.0085,11,170.54545454545453,0,631,631,0,0,0,"{""18"":{""completed_laps"":11,""distance"":11744.0,""mean_lap_time"":170.54545454545453,""mean_speed"":5.872,""time_loss"":0.021333333333333315}}",6.38,10,181,450,12129
0.05,0.05,0,5,grid_cnn_ppo,learned,grid-cnn-matched,18,0.9,179,560012,560098,561001,562001,560194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,200,1,0.04999999999999823,0.2461325000000006,0.24466512500000073,0.0014673750000000296,4.922650000000003,4.917891959798987,5.8695,5.8695,0.021749999999999936,0.021749999999999936,4e-05,4.0201005025125624e-05,0.0,0.00655,0.006550251256281407,0.0065,11,170.0909090909091,0,2548,2548,0,0,0,"{""18"":{""completed_laps"":11,""distance"":11739.0,""mean_lap_time"":170.0909090909091,""mean_speed"":5.8695,""time_loss"":0.021749999999999936}}",7.0555,12,1292,1256,11563
0.05,0.05,0,6,baseline1_hdv,control,,41,0.9,179,570012,570098,571001,572001,570194,optimized,optimized,optimized,4,1000,1000,2000,True,2000,200,1,0.04999999999999823,0.24985637500000174,0.2485908749999904,0.0012655000000000183,4.997127499999967,4.996801507537693,5.062,5.062,0.15633333333333332,0.15633333333333332,3.75e-05,0.0,0.0075,3e-05,0.0,0.006,10,197.8,0,0,0,0,0,0,"{""41"":{""completed_laps"":10,""distance"":10124.0,""mean_lap_time"":197.8,""mean_speed"":5.062,""time_loss"":0.15633333333333332}}",0.0,0,,,
