requested_density,effective_density,density_index,run_index,model_preset,comparison_mode,pv_speed_nongraph_ppo,pv_speed_comparison,pv_speed_delta,pv_speed_ratio,priority_time_loss_delta,background_flow_delta,background_flow_ratio,all_speed_delta,priority_stopped_delta
0.1,0.1,0,0,node-mlp-matched,baseline1_hdv,5.9895,5.0485,0.9409999999999998,1.1863919976230564,-0.15683333333333338,-0.003987874999998031,0.991455479736397,-0.03752625000002219,0.0
0.1,0.1,0,0,node-mlp-matched,baseline2_matched,5.9895,5.953,0.03649999999999931,1.0061313623383168,-0.0060833333333332185,-0.006431999999997495,0.9862904315173058,-0.06422875000000339,0.0
0.1,0.1,0,0,node-mlp-matched,policy_noop,5.9895,4.995,0.9944999999999995,1.199099099099099,-0.16574999999999995,-0.004389749999998971,0.9906025042327288,-0.0414112500000261,-0.002
0.1,0.1,0,0,node-mlp-matched,left_if_safe,5.9895,5.9985,-0.009000000000000341,0.9984996249062265,0.0015000000000000568,-0.0006279999999987407,0.9986446746423346,-0.006302500000011868,0.0
0.1,0.1,0,1,node-mlp-matched,baseline1_hdv,5.966,5.037,0.9290000000000003,1.1844351796704389,-0.15483333333333338,-0.004631874999998897,0.9900840693234766,-0.0439962499999913,-0.002
0.1,0.1,0,1,node-mlp-matched,baseline2_matched,5.966,5.9435,0.022499999999999964,1.003785648187095,-0.003750000000000031,-0.006373249999999386,0.9864068035832987,-0.06367624999999588,0.0
0.1,0.1,0,1,node-mlp-matched,policy_noop,5.966,5.0015,0.9645000000000001,1.1928421473557933,-0.16075000000000006,-0.004354999999997944,0.9906712746214533,-0.04113874999998757,-0.0025
0.1,0.1,0,1,node-mlp-matched,left_if_safe,5.966,5.998,-0.03200000000000003,0.9946648882960987,0.005333333333333301,0.000181874999999998,1.0003934127297003,0.0017387500000012324,0.0
0.1,0.1,0,2,node-mlp-matched,baseline1_hdv,5.998,5.038,0.96,1.1905518062723304,-0.16000000000000003,-0.004361999999999033,0.990670551441634,-0.04122000000000536,-0.001
0.1,0.1,0,2,node-mlp-matched,baseline2_matched,5.998,5.961,0.03699999999999992,1.0062070122462674,-0.006166666666666654,-0.00516275000000016,0.9889767856475622,-0.051535000000008324,0.0
0.1,0.1,0,2,node-mlp-matched,policy_noop,5.998,5.026,0.9720000000000004,1.1933943493832073,-0.16200000000000003,-0.0035384999999990008,0.99241850048717,-0.0329549999999994,-0.0005
0.1,0.1,0,2,node-mlp-matched,left_if_safe,5.998,5.9565,0.04150000000000009,1.006967178712331,-0.006916666666666682,0.0014824999999998867,1.003210909077126,0.014928749999995716,-0.0025
0.1,0.1,0,3,node-mlp-matched,baseline1_hdv,5.9985,5.031,0.9675000000000002,1.1923076923076923,-0.16125000000000012,-0.004222124999998467,0.9909685644437358,-0.03980250000000307,-0.002
0.1,0.1,0,3,node-mlp-matched,baseline2_matched,5.9985,5.925,0.07350000000000012,1.0124050632911392,-0.012250000000000094,-0.005413125000000463,0.9884503522502535,-0.05394749999999782,0.0
0.1,0.1,0,3,node-mlp-matched,policy_noop,5.9985,5.0315,0.9669999999999996,1.192189207989665,-0.16116666666666668,-0.0035896249999987084,0.9923111256408204,-0.03347874999999245,-0.001
0.1,0.1,0,3,node-mlp-matched,left_if_safe,5.9985,5.9765,0.02200000000000024,1.0036810842466326,-0.003666666666666707,0.0003418750000001025,1.0007385055725446,0.003473749999999498,0.0
0.1,0.1,0,4,node-mlp-matched,baseline1_hdv,5.998,5.014,0.984,1.196250498603909,-0.16400000000000003,-0.0033866249999982,0.9927485649958044,-0.031406250000000746,-0.001
0.1,0.1,0,4,node-mlp-matched,baseline2_matched,5.998,5.9425,0.05550000000000033,1.009339503575936,-0.009250000000000091,-0.00467887499999925,0.9900092458049579,-0.04665000000000852,0.0
0.1,0.1,0,4,node-mlp-matched,policy_noop,5.998,4.977,1.021,1.2051436608398634,-0.1701666666666667,-0.003379999999999106,0.9927626477681861,-0.03124750000000187,-0.0015
0.1,0.1,0,4,node-mlp-matched,left_if_safe,5.998,5.9735,0.024500000000000632,1.0041014480622752,-0.004083333333333439,0.0005428749999997207,1.0011722661743305,0.005490000000005324,0.0
0.1,0.1,0,5,node-mlp-matched,baseline1_hdv,5.9925,5.038,0.9544999999999995,1.1894601032155616,-0.15908333333333324,-0.004552124999996299,0.990257061403235,-0.04313499999998882,-0.0025
0.1,0.1,0,5,node-mlp-matched,baseline2_matched,5.9925,5.958,0.03449999999999953,1.005790533736153,-0.005749999999999922,-0.005832749999998665,0.9875502564147745,-0.05824124999999469,0.0
0.1,0.1,0,5,node-mlp-matched,policy_noop,5.9925,5.0655,0.9269999999999996,1.1830026650873555,-0.15449999999999986,-0.004673124999998168,0.9900006740217095,-0.04441374999999237,-0.001
0.1,0.1,0,5,node-mlp-matched,left_if_safe,5.9925,5.9985,-0.006000000000000227,0.9989997499374843,0.001000000000000112,-0.00042599999999942684,0.9990801060793177,-0.004274999999986484,0.0
0.1,0.1,0,6,node-mlp-matched,baseline1_hdv,5.979,5.0015,0.9775,1.195441367589723,-0.1629166666666667,-0.004645374999999452,0.9900537391950882,-0.044009999999985894,-0.001
0.1,0.1,0,6,node-mlp-matched,baseline2_matched,5.979,5.9415,0.03750000000000053,1.0063115374905327,-0.006250000000000089,-0.006299375000000551,0.9865599391510201,-0.06289999999998575,0.0
