requested_density,effective_density,density_index,run_index,mode,model_preset,priority_vehicle_id,av_fraction,av_vehicle_count,scenario_seed,warmup_rng_seed,assignment_seed,av_selection_seed,measurement_rng_seed,backend_requested,warmup_backend,measurement_backend,num_lanes,road_length,warmup_steps,measure_steps,measurement_steps,vehicle_count,priority_vehicle_count,density,flow_all,flow_background,flow_priority,mean_speed_all,mean_speed_background,mean_speed_priority,worst_priority_mean_speed,mean_priority_time_loss,worst_priority_time_loss,stopped_fraction_all,stopped_fraction_background,stopped_fraction_priority,lane_change_rate_all,lane_change_rate_background,lane_change_rate_priority,completed_priority_laps,mean_priority_lap_time,rule_detections,rule_requests,rule_applied,rule_rejected,rule_blocked_no_safe_lane,rule_cooldown_suppressed,per_priority_vehicle,active_av_count_mean,active_av_count_max,policy_left_requests,policy_right_requests,policy_stay_actions
0.1,0.1,0,3,baseline1_hdv,node-mlp-matched,248,1.0,399,440012,440098,441001,442001,440194,optimized,optimized,optimized,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.4687498750000011,0.46749212499999904,0.001257750000000007,4.687498750000004,4.686637844611503,5.031,5.031,0.1615000000000001,0.1615000000000001,7.5e-06,2.506265664160401e-06,0.002,0.00048125,0.0002882205513784461,0.0775,10,198.8,0,0,0,0,0,0,"{""248"":{""completed_laps"":10,""distance"":10062.0,""mean_lap_time"":198.8,""mean_speed"":5.031,""time_loss"":0.1615000000000001}}",0.0,0,,,
0.1,0.1,0,3,baseline2_matched,node-mlp-matched,248,1.0,399,440012,440098,441001,442001,440194,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.47016437500000063,0.46868312500000103,0.0014812500000000303,4.701643749999999,4.698577694235617,5.925,5.925,0.012500000000000067,0.012500000000000067,1.625e-05,1.6290726817042605e-05,0.0,0.00181,0.0018145363408521304,0.0,11,168.9090909090909,635,398,398,0,237,0,"{""248"":{""completed_laps"":11,""distance"":11850.0,""mean_lap_time"":168.9090909090909,""mean_speed"":5.925,""time_loss"":0.012500000000000067}}",0.0,0,,,
0.1,0.1,0,3,policy_noop,node-mlp-matched,248,1.0,399,440012,440098,441001,442001,440194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.4681174999999998,0.4668596249999993,0.0012578750000000053,4.681174999999993,4.680296992481202,5.0315,5.0315,0.16141666666666665,0.16141666666666665,1.3749999999999999e-05,1.1278195488721805e-05,0.001,0.00046125,0.0002669172932330827,0.078,10,198.7,0,0,0,0,0,0,"{""248"":{""completed_laps"":10,""distance"":10063.0,""mean_lap_time"":198.7,""mean_speed"":5.0315,""time_loss"":0.16141666666666665}}",16.3855,21,0,0,32771
0.1,0.1,0,3,left_if_safe,node-mlp-matched,248,1.0,399,440012,440098,441001,442001,440194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.4644222500000008,0.46292812500000047,0.0014941250000000293,4.6442225000000015,4.640883458646603,5.9765,5.9765,0.003916666666666679,0.003916666666666679,0.0004274999999999978,0.0004285714285714264,0.0,0.0044775,0.004487468671679198,0.0005,11,167.36363636363637,0,1445,1445,0,0,0,"{""248"":{""completed_laps"":11,""distance"":11953.0,""mean_lap_time"":167.36363636363637,""mean_speed"":5.9765,""time_loss"":0.003916666666666679}}",10.12,16,1445,0,18795
0.1,0.1,0,3,nongraph_ppo,node-mlp-matched,248,1.0,399,440012,440098,441001,442001,440194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.46476962499999913,0.46327000000000057,0.0014996250000000291,4.647696250000001,4.644310776942349,5.9985,5.9985,0.00024999999999997247,0.00024999999999997247,0.0004837499999999961,0.00048496240601503395,0.0,0.00643,0.006446115288220551,0.0,11,166.72727272727272,0,3315,3315,0,0,0,"{""248"":{""completed_laps"":11,""distance"":11997.0,""mean_lap_time"":166.72727272727272,""mean_speed"":5.9985,""time_loss"":0.00024999999999997247}}",10.3245,15,1202,2113,17334
0.1,0.1,0,4,baseline1_hdv,node-mlp-matched,12,1.0,399,450012,450098,451001,452001,450194,optimized,optimized,optimized,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.46828174999999994,0.46702824999999876,0.0012535000000000037,4.6828175000000005,4.681987468671694,5.014,5.014,0.16433333333333333,0.16433333333333333,7.5e-06,5.012531328320802e-06,0.001,0.0005175,0.0003508771929824561,0.067,10,199.3,0,0,0,0,0,0,"{""12"":{""completed_laps"":10,""distance"":10028.0,""mean_lap_time"":199.3,""mean_speed"":5.014,""time_loss"":0.16433333333333333}}",0.0,0,,,
0.1,0.1,0,4,baseline2_matched,node-mlp-matched,12,1.0,399,450012,450098,451001,452001,450194,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.4698061250000006,0.4683204999999998,0.0014856250000000282,4.698061250000008,4.694942355889718,5.9425,5.9425,0.009583333333333388,0.009583333333333388,1.4999999999999997e-05,1.5037593984962406e-05,0.0,0.00164625,0.001650375939849624,0.0,11,168.36363636363637,574,368,368,0,206,0,"{""12"":{""completed_laps"":11,""distance"":11885.0,""mean_lap_time"":168.36363636363637,""mean_speed"":5.9425,""time_loss"":0.009583333333333388}}",0.0,0,,,
0.1,0.1,0,4,policy_noop,node-mlp-matched,12,1.0,399,450012,450098,451001,452001,450194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.46826587499999944,0.46702162499999966,0.0012442500000000023,4.682658750000002,4.681921052631563,4.977,4.977,0.17049999999999998,0.17049999999999998,6.25e-06,2.506265664160401e-06,0.0015,0.0003575,0.00021177944862155388,0.0585,9,201.33333333333334,0,0,0,0,0,0,"{""12"":{""completed_laps"":9,""distance"":9954.0,""mean_lap_time"":201.33333333333334,""mean_speed"":4.977,""time_loss"":0.17049999999999998}}",15.968,20,0,0,31936
0.1,0.1,0,4,left_if_safe,node-mlp-matched,12,1.0,399,450012,450098,451001,452001,450194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.4645921249999999,0.46309875000000084,0.0014933750000000288,4.6459212499999945,4.6425939849624,5.9735,5.9735,0.004416666666666735,0.004416666666666735,0.0005737499999999954,0.0005751879699248083,0.0,0.00455,0.004560150375939849,0.0005,11,167.45454545454547,0,1486,1486,0,0,0,"{""12"":{""completed_laps"":11,""distance"":11947.0,""mean_lap_time"":167.45454545454547,""mean_speed"":5.9735,""time_loss"":0.004416666666666735}}",10.1045,17,1486,0,18723
0.1,0.1,0,4,nongraph_ppo,node-mlp-matched,12,1.0,399,450012,450098,451001,452001,450194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.4651411250000008,0.46364162500000056,0.001499500000000029,4.65141125,4.64803634085213,5.998,5.998,0.0003333333333332966,0.0003333333333332966,0.00044749999999999695,0.00044862155388470927,0.0,0.0062375,0.0062531328320802005,0.0,11,166.72727272727272,0,3236,3236,0,0,0,"{""12"":{""completed_laps"":11,""distance"":11996.0,""mean_lap_time"":166.72727272727272,""mean_speed"":5.998,""time_loss"":0.0003333333333332966}}",10.2965,15,1177,2059,17357
0.1,0.1,0,5,baseline1_hdv,node-mlp-matched,342,1.0,399,460012,460098,461001,462001,460194,optimized,optimized,optimized,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.46848249999999997,0.4672229999999977,0.001259500000000005,4.684824999999996,4.683939849624066,5.038,5.038,0.16033333333333333,0.16033333333333333,1.4999999999999997e-05,8.771929824561403e-06,0.0025,0.00061,0.00042857142857142855,0.073,10,198.6,0,0,0,0,0,0,"{""342"":{""completed_laps"":10,""distance"":10076.0,""mean_lap_time"":198.6,""mean_speed"":5.038,""time_loss"":0.16033333333333333}}",0.0,0,,,
0.1,0.1,0,5,baseline2_matched,node-mlp-matched,342,1.0,399,460012,460098,461001,462001,460194,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.46999312499999973,0.4685036250000001,0.0014895000000000292,4.6999312500000014,4.696778195488713,5.958,5.958,0.007000000000000006,0.007000000000000006,2.7500000000000008e-05,2.756892230576441e-05,0.0,0.001585,0.0015889724310776943,0.0,11,167.9090909090909,516,350,350,0,166,0,"{""342"":{""completed_laps"":11,""distance"":11916.0,""mean_lap_time"":167.9090909090909,""mean_speed"":5.958,""time_loss"":0.007000000000000006}}",0.0,0,,,
0.1,0.1,0,5,policy_noop,node-mlp-matched,342,1.0,399,460012,460098,461001,462001,460194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.46861037500000025,0.4673439999999996,0.0012663750000000077,4.686103749999999,4.685152882205549,5.0655,5.0655,0.15574999999999994,0.15574999999999994,1e-05,7.518796992481203e-06,0.001,0.0006025,0.00039974937343358394,0.0815,10,197.5,0,0,0,0,0,0,"{""342"":{""completed_laps"":10,""distance"":10131.0,""mean_lap_time"":197.5,""mean_speed"":5.0655,""time_loss"":0.15574999999999994}}",16.7175,22,0,0,33435
0.1,0.1,0,5,left_if_safe,node-mlp-matched,342,1.0,399,460012,460098,461001,462001,460194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.4645965,0.46309687500000085,0.0014996250000000291,4.645964999999993,4.642575187969921,5.9985,5.9985,0.00024999999999997247,0.00024999999999997247,0.0005249999999999956,0.0005263157894736803,0.0,0.00461875,0.0046303258145363405,0.0,11,166.72727272727272,0,1462,1462,0,0,0,"{""342"":{""completed_laps"":11,""distance"":11997.0,""mean_lap_time"":166.72727272727272,""mean_speed"":5.9985,""time_loss"":0.00024999999999997247}}",9.9865,15,1462,0,18511
0.1,0.1,0,5,nongraph_ppo,node-mlp-matched,342,1.0,399,460012,460098,461001,462001,460194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.46416900000000005,0.4626708750000014,0.0014981250000000287,4.641690000000007,4.638304511278182,5.9925,5.9925,0.0012500000000000844,0.0012500000000000844,0.0004362499999999974,0.000437343358395988,0.0,0.00445875,0.004468671679197995,0.0005,11,166.9090909090909,0,1449,1449,0,0,0,"{""342"":{""completed_laps"":11,""distance"":11985.0,""mean_lap_time"":166.9090909090909,""mean_speed"":5.9925,""time_loss"":0.0012500000000000844}}",10.202,16,2,1447,18955
0.1,0.1,0,6,baseline1_hdv,node-mlp-matched,268,1.0,399,470012,470098,471001,472001,470194,optimized,optimized,optimized,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.46829775000000007,0.4670473749999999,0.0012503750000000028,4.682977499999995,4.682179197995,5.0015,5.0015,0.16641666666666666,0.16641666666666666,1.2499999999999999e-05,1.0025062656641604e-05,0.001,0.00056375,0.00040350877192982455,0.0645,10,200.0,0,0,0,0,0,0,"{""268"":{""completed_laps"":10,""distance"":10003.0,""mean_lap_time"":200.0,""mean_speed"":5.0015,""time_loss"":0.16641666666666666}}",0.0,0,,,
0.1,0.1,0,6,baseline2_matched,node-mlp-matched,268,1.0,399,470012,470098,471001,472001,470194,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.47018675000000004,0.468701375000001,0.0014853750000000286,4.701867499999995,4.698760651629092,5.9415,5.9415,0.009750000000000036,0.009750000000000036,2.7500000000000008e-05,2.756892230576441e-05,0.0,0.00175625,0.0017606516290726818,0.0,11,168.45454545454547,576,401,401,0,175,0,"{""268"":{""completed_laps"":11,""distance"":11883.0,""mean_lap_time"":168.45454545454547,""mean_speed"":5.9415,""time_loss"":0.009750000000000036}}",0.0,0,,,
0.1,0.1,0,6,policy_noop,node-mlp-matched,268,1.0,399,470012,470098,471001,472001,470194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.4682893749999992,0.46704162500000007,0.0012477500000000038,4.682893749999997,4.682121553884693,4.991,4.991,0.1681666666666667,0.1681666666666667,5e-06,1.2531328320802005e-06,0.0015,0.00037625,0.00021428571428571427,0.065,9,200.44444444444446,0,0,0,0,0,0,"{""268"":{""completed_laps"":9,""distance"":9982.0,""mean_lap_time"":200.44444444444446,""mean_speed"":4.991,""time_loss"":0.1681666666666667}}",15.987,19,0,0,31974
0.1,0.1,0,6,left_if_safe,node-mlp-matched,268,1.0,399,470012,470098,471001,472001,470194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.4646530000000006,0.46315300000000126,0.001500000000000029,4.646530000000001,4.64313784461152,6.0,6.0,0.0,0.0,0.0005524999999999955,0.0005538847117794446,0.0,0.00454875,0.004560150375939849,0.0,12,166.66666666666666,0,1454,1454,0,0,0,"{""268"":{""completed_laps"":12,""distance"":12000.0,""mean_lap_time"":166.66666666666666,""mean_speed"":6.0,""time_loss"":0.0}}",10.098,18,1454,0,18742
0.1,0.1,0,6,nongraph_ppo,node-mlp-matched,268,1.0,399,470012,470098,471001,472001,470194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.46389675000000097,0.4624020000000004,0.001494750000000029,4.6389675000000095,4.6356090225563955,5.979,5.979,0.0034999999999999476,0.0034999999999999476,0.0005599999999999955,0.000561403508771926,0.0,0.004465,0.004474937343358396,0.0005,11,167.1818181818182,0,1443,1443,0,0,0,"{""268"":{""completed_laps"":11,""distance"":11958.0,""mean_lap_time"":167.1818181818182,""mean_speed"":5.979,""time_loss"":0.0034999999999999476}}",10.0255,18,2,1441,18608
0.1,0.1,0,7,baseline1_hdv,node-mlp-matched,390,1.0,399,480012,480098,481001,482001,480194,optimized,optimized,optimized,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.4684747500000006,0.467217749999999,0.0012570000000000046,4.684747500000002,4.683887218045103,5.028,5.028,0.16200000000000003,0.16200000000000003,1.2499999999999999e-05,6.265664160401002e-06,0.0025,0.00049375,0.0003082706766917293,0.0745,10,198.9,0,0,0,0,0,0,"{""390"":{""completed_laps"":10,""distance"":10056.0,""mean_lap_time"":198.9,""mean_speed"":5.028,""time_loss"":0.16200000000000003}}",0.0,0,,,
0.1,0.1,0,7,baseline2_matched,node-mlp-matched,390,1.0,399,480012,480098,481001,482001,480194,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.470887625000001,0.4693992500000001,0.0014883750000000287,4.708876249999997,4.705756892230602,5.9535,5.9535,0.007750000000000035,0.007750000000000035,1e-05,1.0025062656641604e-05,0.0,0.00126125,0.0012644110275689224,0.0,11,168.0,425,388,388,0,37,0,"{""390"":{""completed_laps"":11,""distance"":11907.0,""mean_lap_time"":168.0,""mean_speed"":5.9535,""time_loss"":0.007750000000000035}}",0.0,0,,,
0.1,0.1,0,7,policy_noop,node-mlp-matched,390,1.0,399,480012,480098,481001,482001,480194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.468522749999999,0.4672694999999999,0.0012532500000000037,4.68522749999999,4.684406015037615,5.013,5.013,0.16449999999999998,0.16449999999999998,1.2499999999999999e-05,1.0025062656641604e-05,0.001,0.00048,0.00028947368421052634,0.0765,10,199.5,0,0,0,0,0,0,"{""390"":{""completed_laps"":10,""distance"":10026.0,""mean_lap_time"":199.5,""mean_speed"":5.013,""time_loss"":0.16449999999999998}}",16.8785,21,0,0,33757
0.1,0.1,0,7,left_if_safe,node-mlp-matched,390,1.0,399,480012,480098,481001,482001,480194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.4640238750000003,0.46252412500000106,0.001499750000000029,4.640238749999992,4.636833333333316,5.999,5.999,0.00016666666666675933,0.00016666666666675933,0.0005174999999999963,0.0005187969924811997,0.0,0.00452875,0.004540100250626566,0.0,11,166.72727272727272,0,1469,1469,0,0,0,"{""390"":{""completed_laps"":11,""distance"":11998.0,""mean_lap_time"":166.72727272727272,""mean_speed"":5.999,""time_loss"":0.00016666666666675933}}",10.035,14,1469,0,18601
0.1,0.1,0,7,nongraph_ppo,node-mlp-matched,390,1.0,399,480012,480098,481001,482001,480194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.46423525000000043,0.4627513750000005,0.0014838750000000286,4.642352499999996,4.63911152882204,5.9355,5.9355,0.010749999999999926,0.010749999999999926,0.0006212499999999949,0.0006228070175438549,0.0,0.004545,0.004553884711779449,0.001,11,168.63636363636363,0,1465,1465,0,0,0,"{""390"":{""completed_laps"":11,""distance"":11871.0,""mean_lap_time"":168.63636363636363,""mean_speed"":5.9355,""time_loss"":0.010749999999999926}}",10.1375,19,0,1465,18810
0.1,0.1,0,8,baseline1_hdv,node-mlp-matched,173,1.0,399,490012,490098,491001,492001,490194,optimized,optimized,optimized,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.46844062499999967,0.4671871249999987,0.0012535000000000053,4.684406249999997,4.68358020050125,5.014,5.014,0.16433333333333333,0.16433333333333333,1e-05,7.518796992481203e-06,0.001,0.000575,0.00039348370927318297,0.073,10,199.5,0,0,0,0,0,0,"{""173"":{""completed_laps"":10,""distance"":10028.0,""mean_lap_time"":199.5,""mean_speed"":5.014,""time_loss"":0.16433333333333333}}",0.0,0,,,
