requested_density,effective_density,density_index,run_index,model_preset,comparison_mode,pv_speed_nongraph_ppo,pv_speed_comparison,pv_speed_delta,pv_speed_ratio,priority_time_loss_delta,background_flow_delta,background_flow_ratio,all_speed_delta,priority_stopped_delta
0.3,0.3,0,0,grid-cnn-matched,baseline1_hdv,5.6505,2.4445,3.206,2.3115156473716505,-0.5343333333333332,-0.02289187499999834,0.9688614550262413,-0.07363458333333739,-0.025
0.3,0.3,0,0,grid-cnn-matched,baseline2_matched,5.6505,3.656,1.9945,1.5455415754923414,-0.3324166666666666,-0.01617687499999776,0.9777926534119877,-0.0522608333333352,0.0024999999999999996
0.3,0.3,0,0,grid-cnn-matched,policy_noop,5.6505,2.526,3.1245000000000003,2.236935866983373,-0.5207499999999999,-0.0243152499999979,0.9669892305423551,-0.07844708333333505,-0.0385
0.3,0.3,0,0,grid-cnn-matched,left_if_safe,5.6505,5.843,-0.1924999999999999,0.9670545952421702,0.03208333333333335,0.006454749999999954,1.0091450969029967,0.021355416666664517,0.0045
0.3,0.3,0,1,grid-cnn-matched,baseline1_hdv,5.8795,2.5125,3.367,2.340099502487562,-0.5611666666666667,-0.021846374999999196,0.9702663660371957,-0.07001541666667199,-0.0265
0.3,0.3,0,1,grid-cnn-matched,baseline2_matched,5.8795,3.7075,2.172,1.58583951449764,-0.362,-0.017493749999996977,0.9760485416223162,-0.05650250000000456,-0.002
0.3,0.3,0,1,grid-cnn-matched,policy_noop,5.8795,2.572,3.3075,2.285964230171073,-0.5512499999999999,-0.02353387499999715,0.9680430200755751,-0.07568999999999626,-0.049
0.3,0.3,0,1,grid-cnn-matched,left_if_safe,5.8795,4.237,1.6425,1.387656360632523,-0.27374999999999994,0.08068750000000124,1.1276292515567623,0.27032708333332867,-0.215
0.3,0.3,0,2,grid-cnn-matched,baseline1_hdv,5.084,2.406,2.6779999999999995,2.113050706566916,-0.44633333333333325,-0.007925750000001064,0.9889117782845296,-0.024187499999995143,-0.14
0.3,0.3,0,2,grid-cnn-matched,baseline2_matched,5.084,3.4045,1.6794999999999995,1.4933176677926272,-0.2799166666666666,-0.007945000000002644,0.9888851466317725,-0.025083750000000737,-0.09900000000000002
0.3,0.3,0,2,grid-cnn-matched,policy_noop,5.084,2.414,2.6699999999999995,2.1060480530240264,-0.44499999999999984,-0.00801637500000052,0.98878641451501,-0.024496250000002107,-0.16999999999999998
0.3,0.3,0,2,grid-cnn-matched,left_if_safe,5.084,5.1775,-0.09350000000000058,0.9819410912602606,0.015583333333333393,0.00433337499999753,1.0061682342430822,0.014366666666664418,0.023999999999999994
0.3,0.3,0,3,grid-cnn-matched,baseline1_hdv,5.5655,2.4385,3.1270000000000002,2.2823457043264304,-0.5211666666666667,-0.022408625000000293,0.9694729035812105,-0.07208958333333682,-0.021
0.3,0.3,0,3,grid-cnn-matched,baseline2_matched,5.5655,3.618,1.9475000000000002,1.5382808181315646,-0.32458333333333333,-0.01710324999999857,0.9765307515662079,-0.05538791666667198,0.0055
0.3,0.3,0,3,grid-cnn-matched,policy_noop,5.5655,2.568,2.9975,2.167250778816199,-0.4995833333333334,-0.025472625000000693,0.9654430828593741,-0.08241083333334354,-0.034
0.3,0.3,0,3,grid-cnn-matched,left_if_safe,5.5655,5.8615,-0.29600000000000026,0.9495009809775654,0.04933333333333345,0.005636499999998268,1.0079835781769897,0.018541666666664014,0.0115
0.3,0.3,0,4,grid-cnn-matched,baseline1_hdv,5.821,2.4535,3.3674999999999997,2.372529040146729,-0.56125,-0.020999624999998412,0.9713776392673111,-0.06719249999999244,-0.0365
