requested_density,effective_density_mean,av_fraction,mode,model_preset,runs,flow_all_valid_runs,flow_all_mean,flow_all_std,flow_all_sem,flow_all_ci95_low,flow_all_ci95_high,flow_background_valid_runs,flow_background_mean,flow_background_std,flow_background_sem,flow_background_ci95_low,flow_background_ci95_high,mean_speed_all_valid_runs,mean_speed_all_mean,mean_speed_all_std,mean_speed_all_sem,mean_speed_all_ci95_low,mean_speed_all_ci95_high,mean_speed_background_valid_runs,mean_speed_background_mean,mean_speed_background_std,mean_speed_background_sem,mean_speed_background_ci95_low,mean_speed_background_ci95_high,mean_speed_priority_valid_runs,mean_speed_priority_mean,mean_speed_priority_std,mean_speed_priority_sem,mean_speed_priority_ci95_low,mean_speed_priority_ci95_high,mean_priority_time_loss_valid_runs,mean_priority_time_loss_mean,mean_priority_time_loss_std,mean_priority_time_loss_sem,mean_priority_time_loss_ci95_low,mean_priority_time_loss_ci95_high,stopped_fraction_all_valid_runs,stopped_fraction_all_mean,stopped_fraction_all_std,stopped_fraction_all_sem,stopped_fraction_all_ci95_low,stopped_fraction_all_ci95_high,stopped_fraction_priority_valid_runs,stopped_fraction_priority_mean,stopped_fraction_priority_std,stopped_fraction_priority_sem,stopped_fraction_priority_ci95_low,stopped_fraction_priority_ci95_high,lane_change_rate_all_valid_runs,lane_change_rate_all_mean,lane_change_rate_all_std,lane_change_rate_all_sem,lane_change_rate_all_ci95_low,lane_change_rate_all_ci95_high,rule_requests_valid_runs,rule_requests_mean,rule_requests_std,rule_requests_sem,rule_requests_ci95_low,rule_requests_ci95_high,rule_applied_valid_runs,rule_applied_mean,rule_applied_std,rule_applied_sem,rule_applied_ci95_low,rule_applied_ci95_high,rule_rejected_valid_runs,rule_rejected_mean,rule_rejected_std,rule_rejected_sem,rule_rejected_ci95_low,rule_rejected_ci95_high,active_av_count_mean_valid_runs,active_av_count_mean_mean,active_av_count_mean_std,active_av_count_mean_sem,active_av_count_mean_ci95_low,active_av_count_mean_ci95_high,policy_left_requests_valid_runs,policy_left_requests_mean,policy_left_requests_std,policy_left_requests_sem,policy_left_requests_ci95_low,policy_left_requests_ci95_high,policy_right_requests_valid_runs,policy_right_requests_mean,policy_right_requests_std,policy_right_requests_sem,policy_right_requests_ci95_low,policy_right_requests_ci95_high,policy_stay_actions_valid_runs,policy_stay_actions_mean,policy_stay_actions_std,policy_stay_actions_sem,policy_stay_actions_ci95_low,policy_stay_actions_ci95_high,completed_priority_laps_valid_runs,completed_priority_laps_mean,completed_priority_laps_std,completed_priority_laps_sem,completed_priority_laps_ci95_low,completed_priority_laps_ci95_high,mean_priority_lap_time_valid_runs,mean_priority_lap_time_mean,mean_priority_lap_time_std,mean_priority_lap_time_sem,mean_priority_lap_time_ci95_low,mean_priority_lap_time_ci95_high
0.05,0.05,0.9,baseline1_hdv,,1,1,0.24838281250000002,0.0,0.0,0.24838281250000002,0.24838281250000002,1,0.24702343749999994,0.0,0.0,0.24702343749999994,0.24702343749999994,1,4.96765625,0.0,0.0,4.96765625,4.96765625,1,4.965295226130653,0.0,0.0,4.965295226130653,4.965295226130653,1,5.4375,0.0,0.0,5.4375,5.4375,1,0.09375,0.0,0.0,0.09375,0.09375,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0015625,0.0,0.0,0.0015625,0.0015625,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,,,,,,0,,,,,,1,0.0,0.0,0.0,0.0,0.0,0,,,,,
0.05,0.05,0.9,baseline2_matched,,1,1,0.24852343749999992,0.0,0.0,0.24852343749999992,0.24852343749999992,1,0.2470234374999999,0.0,0.0,0.2470234374999999,0.2470234374999999,1,4.9704687499999975,0.0,0.0,4.9704687499999975,4.9704687499999975,1,4.965295226130654,0.0,0.0,4.965295226130654,4.965295226130654,1,6.0,0.0,0.0,6.0,6.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.00109375,0.0,0.0,0.00109375,0.00109375,1,2.0,0.0,0.0,2.0,2.0,1,2.0,0.0,0.0,2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,,,,,,0,,,,,,1,0.0,0.0,0.0,0.0,0.0,0,,,,,
0.05,0.05,0.9,noop,,1,1,0.2478671875,0.0,0.0,0.2478671875,0.2478671875,1,0.2464921875,0.0,0.0,0.2464921875,0.2464921875,1,4.95734375,0.0,0.0,4.95734375,4.95734375,1,4.954616834170853,0.0,0.0,4.954616834170853,4.954616834170853,1,5.5,0.0,0.0,5.5,5.5,1,0.08333333333333337,0.0,0.0,0.08333333333333337,0.08333333333333337,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.00109375,0.0,0.0,0.00109375,0.00109375,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,8.4375,0.0,0.0,8.4375,8.4375,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,270.0,0.0,0.0,270.0,270.0,1,0.0,0.0,0.0,0.0,0.0,0,,,,,
0.05,0.05,0.9,left_if_safe,,1,1,0.24740624999999994,0.0,0.0,0.24740624999999994,0.24740624999999994,1,0.24590624999999994,0.0,0.0,0.24590624999999994,0.24590624999999994,1,4.948125,0.0,0.0,4.948125,4.948125,1,4.942839195979899,0.0,0.0,4.942839195979899,4.942839195979899,1,6.0,0.0,0.0,6.0,6.0,1,0.0,0.0,0.0,0.0,0.0,1,0.00015625,0.0,0.0,0.00015625,0.00015625,1,0.0,0.0,0.0,0.0,0.0,1,0.005,0.0,0.0,0.005,0.005,1,22.0,0.0,0.0,22.0,22.0,1,22.0,0.0,0.0,22.0,22.0,1,0.0,0.0,0.0,0.0,0.0,1,7.65625,0.0,0.0,7.65625,7.65625,1,22.0,0.0,0.0,22.0,22.0,1,0.0,0.0,0.0,0.0,0.0,1,223.0,0.0,0.0,223.0,223.0,1,0.0,0.0,0.0,0.0,0.0,0,,,,,
0.05,0.05,0.9,graph_ppo,edge-graph,1,1,0.24740624999999994,0.0,0.0,0.24740624999999994,0.24740624999999994,1,0.24590624999999994,0.0,0.0,0.24590624999999994,0.24590624999999994,1,4.948125,0.0,0.0,4.948125,4.948125,1,4.942839195979899,0.0,0.0,4.942839195979899,4.942839195979899,1,6.0,0.0,0.0,6.0,6.0,1,0.0,0.0,0.0,0.0,0.0,1,0.00015625,0.0,0.0,0.00015625,0.00015625,1,0.0,0.0,0.0,0.0,0.0,1,0.005,0.0,0.0,0.005,0.005,1,22.0,0.0,0.0,22.0,22.0,1,22.0,0.0,0.0,22.0,22.0,1,0.0,0.0,0.0,0.0,0.0,1,7.65625,0.0,0.0,7.65625,7.65625,1,22.0,0.0,0.0,22.0,22.0,1,0.0,0.0,0.0,0.0,0.0,1,223.0,0.0,0.0,223.0,223.0,1,0.0,0.0,0.0,0.0,0.0,0,,,,,
0.05,0.05,0.9,node_mlp_ppo,node-mlp-matched,1,1,0.246171875,0.0,0.0,0.246171875,0.246171875,1,0.24490625000000002,0.0,0.0,0.24490625000000002,0.24490625000000002,1,4.9234375,0.0,0.0,4.9234375,4.9234375,1,4.922738693467335,0.0,0.0,4.922738693467335,4.922738693467335,1,5.0625,0.0,0.0,5.0625,5.0625,1,0.15625,0.0,0.0,0.15625,0.15625,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.005,0.0,0.0,0.005,0.005,1,22.0,0.0,0.0,22.0,22.0,1,22.0,0.0,0.0,22.0,22.0,1,0.0,0.0,0.0,0.0,0.0,1,8.03125,0.0,0.0,8.03125,8.03125,1,0.0,0.0,0.0,0.0,0.0,1,22.0,0.0,0.0,22.0,22.0,1,235.0,0.0,0.0,235.0,235.0,1,0.0,0.0,0.0,0.0,0.0,0,,,,,
0.05,0.05,0.9,grid_cnn_ppo,grid-cnn-matched,1,1,0.24652343749999994,0.0,0.0,0.24652343749999994,0.24652343749999994,1,0.2450859375,0.0,0.0,0.2450859375,0.2450859375,1,4.93046875,0.0,0.0,4.93046875,4.93046875,1,4.926350502512562,0.0,0.0,4.926350502512562,4.926350502512562,1,5.75,0.0,0.0,5.75,5.75,1,0.04166666666666663,0.0,0.0,0.04166666666666663,0.04166666666666663,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.00671875,0.0,0.0,0.00671875,0.00671875,1,37.0,0.0,0.0,37.0,37.0,1,37.0,0.0,0.0,37.0,37.0,1,0.0,0.0,0.0,0.0,0.0,1,7.6875,0.0,0.0,7.6875,7.6875,1,12.0,0.0,0.0,12.0,12.0,1,25.0,0.0,0.0,25.0,25.0,1,209.0,0.0,0.0,209.0,209.0,1,0.0,0.0,0.0,0.0,0.0,0,,,,,
