requested_density,effective_density,density_index,run_index,comparison_mode,pv_speed_graph_ppo,pv_speed_comparison,pv_speed_delta,pv_speed_ratio,priority_time_loss_delta,background_flow_delta,background_flow_ratio,all_speed_delta,priority_stopped_delta
0.3,0.3,0,0,baseline1_hdv,5.6955,2.4445,3.251,2.3299243199018203,-0.5418333333333333,-0.028703374999999642,0.9609563946449903,-0.09296874999999893,-0.03
0.3,0.3,0,0,baseline2_matched,5.6955,3.656,2.0395,1.5578501094091903,-0.33991666666666664,-0.02198837499999906,0.9698147222790414,-0.07159499999999674,-0.0025
0.3,0.3,0,0,graph_noop,5.6955,2.526,3.1695,2.254750593824228,-0.52825,-0.030126749999999203,0.9590994458721105,-0.0977812499999966,-0.0435
0.3,0.3,0,0,left_if_safe,5.6955,5.843,-0.14749999999999996,0.9747561184323121,0.02458333333333329,0.0006432499999986518,1.0009113573078494,0.002021250000002972,-0.0005
0.3,0.3,0,1,baseline1_hdv,5.8545,2.5125,3.3419999999999996,2.330149253731343,-0.557,-0.028331125000000124,0.9614404082826333,-0.09165208333333474,-0.0265
0.3,0.3,0,1,baseline2_matched,5.8545,3.7075,2.147,1.5790964261631826,-0.35783333333333334,-0.023978499999997904,0.9671699867261542,-0.07813916666666731,-0.002
0.3,0.3,0,1,graph_noop,5.8545,2.572,3.2824999999999998,2.276244167962675,-0.5470833333333333,-0.030018624999998078,0.9592372868265896,-0.09732666666665901,-0.049
0.3,0.3,0,1,left_if_safe,5.8545,4.237,1.6174999999999997,1.3817559594052395,-0.2695833333333333,0.07420275000000032,1.1173718537066268,0.24869041666666591,-0.215
0.3,0.3,0,2,baseline1_hdv,5.182,2.406,2.7760000000000002,2.15378221113882,-0.46266666666666667,-0.012618624999998662,0.9823463884497563,-0.03974874999999578,-0.149
0.3,0.3,0,2,baseline2_matched,5.182,3.4045,1.7775000000000003,1.522103098839771,-0.29625,-0.012637875000000243,0.9823199336046642,-0.040645000000001374,-0.10800000000000001
0.3,0.3,0,2,graph_noop,5.182,2.414,2.7680000000000002,2.1466445733222868,-0.46133333333333326,-0.012709249999998118,0.9822218569708779,-0.040057500000002744,-0.179
0.3,0.3,0,2,left_if_safe,5.182,5.1775,0.0045000000000001705,1.0008691453404153,-0.0007500000000000284,-0.0003595000000000681,0.9994882787179993,-0.0011945833333362188,0.015
0.3,0.3,0,3,baseline1_hdv,5.8915,2.4385,3.453,2.4160344474061923,-0.5755,-0.028769500000001225,0.9608075327950559,-0.09302083333332734,-0.0325
0.3,0.3,0,3,baseline2_matched,5.8915,3.618,2.2735,1.6283858485351022,-0.3789166666666667,-0.023464124999999503,0.9678022961187737,-0.0763191666666625,-0.006
0.3,0.3,0,3,graph_noop,5.8915,2.568,3.3234999999999997,2.2941978193146415,-0.5539166666666667,-0.031833500000001624,0.9568137315335133,-0.10334208333333406,-0.0455
0.3,0.3,0,3,left_if_safe,5.8915,5.8615,0.02999999999999936,1.0051181438198413,-0.004999999999999893,-0.0007243750000026639,0.9989739901637577,-0.002389583333326506,0.0
0.3,0.3,0,4,baseline1_hdv,5.8655,2.4535,3.412,2.3906663949459954,-0.5686666666666668,-0.025874749999998503,0.9647328736409267,-0.08340583333332585,-0.0365
0.3,0.3,0,4,baseline2_matched,5.8655,3.666,2.1995,1.599972722313148,-0.36658333333333337,-0.02062137499999861,0.9716904865888009,-0.06690500000000066,-0.002
0.3,0.3,0,4,graph_noop,5.8655,2.5135,3.352,2.333598567734235,-0.5586666666666668,-0.028568124999999167,0.9612042412644837,-0.09243375000000098,-0.04
0.3,0.3,0,4,left_if_safe,5.8655,5.575,0.29049999999999976,1.0521076233183857,-0.04841666666666666,0.0017103749999987095,1.0024223053910484,0.005943333333336298,-0.008499999999999999
0.3,0.3,0,5,baseline1_hdv,5.8805,2.4785,3.4019999999999997,2.372604397821263,-0.5670000000000001,-0.029332375000001853,0.9600974832195625,-0.0949395833333373,-0.025
0.3,0.3,0,5,baseline2_matched,5.8805,3.632,2.2484999999999995,1.6190803964757707,-0.3747499999999999,-0.022384249999999217,0.969258853997325,-0.07274041666666786,-0.003
0.3,0.3,0,5,graph_noop,5.8805,2.4835,3.397,2.3678276625729815,-0.5661666666666666,-0.0309748750000024,0.9579570362610965,-0.1004187499999949,-0.054
0.3,0.3,0,5,left_if_safe,5.8805,5.8845,-0.004000000000000448,0.99932024810944,0.0006666666666667043,0.000707624999997658,1.0010036367427106,0.002355416666663057,0.0
0.3,0.3,0,6,baseline1_hdv,5.8455,2.4895,3.3560000000000003,2.348061859811207,-0.5593333333333335,-0.026865374999998748,0.9633302468519698,-0.08675458333333452,-0.044
0.3,0.3,0,6,baseline2_matched,5.8455,3.553,2.2925000000000004,1.6452293836194767,-0.38208333333333344,-0.022510750000000024,0.9690903479897552,-0.07312541666667327,-0.0045000000000000005
0.3,0.3,0,6,graph_noop,5.8455,2.4975,3.3480000000000003,2.3405405405405406,-0.558,-0.03255924999999926,0.9559011504769086,-0.1057408333333325,-0.052
0.3,0.3,0,6,left_if_safe,5.8455,5.71,0.1355000000000004,1.0237302977232925,-0.0225833333333334,-0.0007918750000012187,0.9988792480435474,-0.0025266666666659,-0.0015
0.3,0.3,0,7,baseline1_hdv,5.845,2.4365,3.4084999999999996,2.3989328955468907,-0.5680833333333333,-0.028930750000000005,0.9606749381271602,-0.09359541666667148,-0.0305
0.3,0.3,0,7,baseline2_matched,5.845,3.7445,2.1005,1.5609560689010549,-0.3500833333333333,-0.0225316250000005,0.9691044201797477,-0.07335500000000694,-0.001
0.3,0.3,0,7,graph_noop,5.845,2.533,3.312,2.30754046585077,-0.552,-0.031141624999999395,0.9577965643737372,-0.10104541666667233,-0.0495
0.3,0.3,0,7,left_if_safe,5.845,3.7015,2.1435,1.579089558287181,-0.35724999999999996,0.09278687500000082,1.1511273959798596,0.31107583333333144,-0.276
0.3,0.3,0,8,baseline1_hdv,5.8225,2.431,3.3914999999999997,2.395104895104895,-0.5652499999999999,-0.02569162500000055,0.9649888544454964,-0.08281249999999707,-0.032
0.3,0.3,0,8,baseline2_matched,5.8225,3.7025,2.1199999999999997,1.5725860904794058,-0.3533333333333333,-0.018776749999998232,0.974168654709579,-0.060822499999993784,-0.0255
0.3,0.3,0,8,graph_noop,5.8225,2.573,3.2495,2.2629226583754374,-0.5415833333333332,-0.028595749999998477,0.9611848853061788,-0.09261124999999959,-0.0335
0.3,0.3,0,8,left_if_safe,5.8225,5.842,-0.01949999999999985,0.9966621020198563,0.003249999999999975,0.0017631250000015308,1.0024960784757893,0.0058608333333398654,0.0
0.3,0.3,0,9,baseline1_hdv,5.8495,2.3915,3.4579999999999997,2.445954421910934,-0.5763333333333334,-0.019217374999999204,0.9734958303156654,-0.06117624999999549,-0.137
0.3,0.3,0,9,baseline2_matched,5.8495,3.637,2.2125,1.6083310420676382,-0.36875,-0.02364850000000074,0.9675826352534119,-0.07698458333333358,-0.0045000000000000005
0.3,0.3,0,9,graph_noop,5.8495,2.54,3.3095,2.302952755905512,-0.5515833333333333,-0.028372250000000987,0.9613575407257778,-0.09181625000000126,-0.08549999999999999
0.3,0.3,0,9,left_if_safe,5.8495,5.8805,-0.030999999999999694,0.9947283394269195,0.005166666666666653,0.00041649999999904264,1.0005904150057539,0.0013624999999972687,0.0
0.3,0.3,0,10,baseline1_hdv,5.869,2.402,3.4669999999999996,2.4433805162364695,-0.5778333333333332,-0.02820225000000287,0.9615915753347664,-0.09111833333333941,-0.053
0.3,0.3,0,10,baseline2_matched,5.869,3.6045,2.2645,1.6282424746844222,-0.3774166666666666,-0.020803499999999087,0.9713794864651542,-0.06745791666666712,-0.0225
0.3,0.3,0,10,graph_noop,5.869,2.526,3.343,2.3234362628661915,-0.5571666666666666,-0.030848875000000664,0.9581380453384207,-0.10004375000000199,-0.049
0.3,0.3,0,10,left_if_safe,5.869,5.868,0.0009999999999994458,1.0001704158145874,-0.0001666666666665373,0.00041887499999959665,1.000593600487209,0.001397083333325,0.0
0.3,0.3,0,11,baseline1_hdv,5.873,2.5595,3.3135000000000003,2.294588786872436,-0.55225,-0.027508250000000456,0.9625283145642296,-0.08893291666666059,-0.0205
0.3,0.3,0,11,baseline2_matched,5.873,3.648,2.225,1.609923245614035,-0.37083333333333335,-0.02271687500000008,0.968851818398397,-0.07386874999999771,-0.0015
0.3,0.3,0,11,graph_noop,5.873,2.462,3.411,2.385458976441917,-0.5684999999999999,-0.017928875000000843,0.9752544155455625,-0.05692041666666059,-0.1595
0.3,0.3,0,11,left_if_safe,5.873,5.857,0.016000000000000014,1.002731773945706,-0.002666666666666595,0.00024862499999955823,1.0003519851858296,0.0008420833333420141,0.0
0.3,0.3,0,12,baseline1_hdv,5.7615,2.482,3.2794999999999996,2.3213134568896048,-0.5465833333333333,-0.027789124999999637,0.9621766659838565,-0.0898974999999993,-0.052
0.3,0.3,0,12,baseline2_matched,5.7615,3.598,2.1635,1.6013062812673708,-0.36058333333333326,-0.022545375000002865,0.96909326324541,-0.07334833333332735,-0.0075
0.3,0.3,0,12,graph_noop,5.7615,2.5115,3.25,2.294047382042604,-0.5416666666666666,-0.01789137500000182,0.9753157979513938,-0.05692958333333875,-0.138
0.3,0.3,0,12,left_if_safe,5.7615,5.86,-0.09850000000000048,0.9831911262798634,0.016416666666666746,0.0010393749999990654,1.0014724528248413,0.003382500000005173,-0.0005
0.3,0.3,0,13,baseline1_hdv,5.8515,2.465,3.3865,2.3738336713995944,-0.5644166666666666,-0.029212624999998993,0.9602125597021876,-0.09455333333333549,-0.0345
0.3,0.3,0,13,baseline2_matched,5.8515,3.6225,2.2289999999999996,1.6153209109730848,-0.37149999999999994,-0.018056000000001737,0.9750283733124014,-0.05832916666666943,-0.0505
0.3,0.3,0,13,graph_noop,5.8515,2.496,3.3554999999999997,2.3443509615384612,-0.55925,-0.032939000000001606,0.9553637989622831,-0.10700041666666582,-0.0505
0.3,0.3,0,13,left_if_safe,5.8515,5.5245,0.32699999999999996,1.0591908770024436,-0.05449999999999999,-0.0037943750000010157,0.9946467545806342,-0.012375416666667416,0.0
0.3,0.3,0,14,baseline1_hdv,5.859,2.43,3.429,2.411111111111111,-0.5715,-0.027347125000000694,0.962670270808904,-0.08829958333332666,-0.0495
0.3,0.3,0,14,baseline2_matched,5.859,3.508,2.351,1.6701824401368301,-0.39183333333333337,-0.012921250000001105,0.9820077674506104,-0.04111166666666177,-0.103
0.3,0.3,0,14,graph_noop,5.859,2.5615,3.2975,2.2873316416162406,-0.5495833333333334,-0.03194412499999966,0.9566671301446056,-0.10373249999999379,-0.0475
0.3,0.3,0,14,left_if_safe,5.859,3.0495,2.8095,1.9212985735366452,-0.46825000000000006,0.13914625000000014,1.245802508745855,0.4661620833333424,-0.3915
0.3,0.3,0,15,baseline1_hdv,4.6365,2.455,2.1814999999999998,1.8885947046843177,-0.36358333333333326,-0.013980749999998765,0.9803333307543919,-0.044784583333339345,-0.0885
0.3,0.3,0,15,baseline2_matched,4.6365,3.3125,1.3239999999999998,1.3996981132075472,-0.22066666666666657,-0.013512624999997835,0.9809793151525921,-0.04393875000000502,-0.062
0.3,0.3,0,15,graph_noop,4.6365,2.4725,2.1639999999999997,1.8752275025278058,-0.3606666666666666,-0.014085124999998033,0.9801894154962502,-0.045147083333338944,-0.10500000000000001
0.3,0.3,0,15,left_if_safe,4.6365,4.749,-0.11249999999999982,0.976310802274163,0.018750000000000044,-0.00021874999999782485,0.9996862105494969,-0.0008229166666620102,0.007500000000000007
0.3,0.3,0,16,baseline1_hdv,5.8695,2.438,3.4315,2.4075061525840855,-0.5719166666666666,-0.027415750000000405,0.9625872689658178,-0.08852625000000014,-0.045
0.3,0.3,0,16,baseline2_matched,5.8695,3.6455,2.224,1.6100672061445618,-0.3706666666666667,-0.023342875000000207,0.9679672535011343,-0.07595624999999462,-0.0035
0.3,0.3,0,16,graph_noop,5.8695,2.5575,3.3120000000000003,2.295014662756598,-0.552,-0.03061599999999931,0.9584017358878448,-0.09929333333333767,-0.0405
0.3,0.3,0,16,left_if_safe,5.8695,5.8145,0.055000000000000604,1.0094591108435809,-0.009166666666666767,-0.001784874999999686,0.9974759995467798,-0.005903750000002983,0.0
0.3,0.3,0,17,baseline1_hdv,4.841,2.3635,2.4775,2.0482335519356885,-0.4129166666666667,-0.01564600000000005,0.9780453314932535,-0.050088750000002236,-0.11549999999999999
0.3,0.3,0,17,baseline2_matched,4.841,3.2585,1.5825,1.4856529077796532,-0.26375000000000004,-0.01678200000000063,0.9764887597652651,-0.05462125000000162,-0.08249999999999999
0.3,0.3,0,17,graph_noop,4.841,2.416,2.4250000000000003,2.0037251655629142,-0.4041666666666667,-0.015415500000000693,0.9783617733786849,-0.04936416666666421,-0.124
0.3,0.3,0,17,left_if_safe,4.841,5.141,-0.2999999999999998,0.9416455942423654,0.04999999999999993,-0.002640874999999099,0.9962254078451571,-0.009052916666666633,0.06000000000000001
0.3,0.3,0,18,baseline1_hdv,5.683,2.4555,3.2275,2.3143962533088986,-0.5379166666666667,-0.02924862500000147,0.9602411943698865,-0.09480583333332415,-0.0365
0.3,0.3,0,18,baseline2_matched,5.683,3.6445,2.0385,1.559335985731925,-0.33975,-0.021886500000001252,0.9699480718086801,-0.07125624999999225,-0.0005
0.3,0.3,0,18,graph_noop,5.683,2.4825,3.2005,2.289224572004028,-0.5334166666666665,-0.021358250000001133,0.970652114730639,-0.06852708333332957,-0.1265
0.3,0.3,0,18,left_if_safe,5.683,5.716,-0.03300000000000036,0.9942267319804058,0.00550000000000006,0.00038937499999858183,1.000551512116976,0.001270416666674823,0.002
0.3,0.3,0,19,baseline1_hdv,5.8505,2.493,3.3575000000000004,2.346770958684316,-0.5595833333333334,-0.028065000000000784,0.9617926158597391,-0.0907520833333324,-0.0285
0.3,0.3,0,19,baseline2_matched,5.8505,3.6075,2.2430000000000003,1.6217602217602218,-0.37383333333333346,-0.02095137499999966,0.9711980976870296,-0.06796874999999591,-0.007
0.3,0.3,0,19,graph_noop,5.8505,2.4705,3.3800000000000003,2.3681441003845376,-0.5633333333333334,-0.03068312500000081,0.9583766865356587,-0.09946041666666172,-0.0655
0.3,0.3,0,19,left_if_safe,5.8505,5.869,-0.018499999999999517,0.9968478446072585,0.003083333333333216,0.00025274999999880254,1.0003578882047146,0.0008270833333310357,0.0
